elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
5.225,edge1-edge1-minio-1,0.72,211.9MiB,2GiB,10.35 
5.301,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75 
5.376,cloud_api_poc1,12.94,56.45MiB,2GiB,2.76 
5.450,cloud_minio_poc1,2.04,214.4MiB,1GiB,20.94 
5.524,cloud_mysql_poc1,0.30,367.8MiB,512MiB,71.83 
5.597, ,,,,
5.670,edge3-edge3-api-1,7.43,334.4MiB,2.5GiB,13.06
5.757,edge3-edge3-mysql-1,1.07,376.3MiB,1GiB,36.75
5.831,edge3-edge3-minio-1,0.64,215.8MiB,2GiB,10.54
5.905,edge2-edge2-api-1,7.61,398.9MiB,2.5GiB,15.58
6.054,edge2-edge2-minio-1,0.65,208.9MiB,2GiB,10.20
6.132,edge1-edge1-api-1,8.14,360.8MiB,2.5GiB,14.10
6.204,edge1-edge1-minio-1,0.72,211.9MiB,2GiB,10.35
6.278,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75
6.362,cloud_api_poc1,12.94,56.45MiB,2GiB,2.76
6.436,cloud_minio_poc1,2.04,214.4MiB,1GiB,20.94
6.520,cloud_mysql_poc1,0.30,367.8MiB,512MiB,71.83
6.595,edge3-edge3-api-1,7.43,334.4MiB,2.5GiB,13.06 
6.668,edge3-edge3-mysql-1,1.07,376.3MiB,1GiB,36.75 
6.743,edge3-edge3-minio-1,0.64,215.8MiB,2GiB,10.54 
6.818,edge2-edge2-api-1,7.61,398.9MiB,2.5GiB,15.58 
6.891,edge2-edge2-mysql-1,0.26,376.3MiB,1GiB,36.75 
7.069,edge1-edge1-api-1,8.14,360.8MiB,2.5GiB,14.10 
7.144,edge1-edge1-minio-1,0.72,211.9MiB,2GiB,10.35 
7.217,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75 
7.290,cloud_api_poc1,12.94,56.45MiB,2GiB,2.76 
7.366,cloud_minio_poc1,2.04,214.4MiB,1GiB,20.94 
7.444,cloud_mysql_poc1,0.30,367.8MiB,512MiB,71.83 
7.520, ,,,,
7.596,edge3-edge3-api-1,7.00,335.8MiB,2.5GiB,13.12
7.670,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
7.745,edge3-edge3-minio-1,0.67,215.9MiB,2GiB,10.54
7.820,edge2-edge2-api-1,7.15,399.2MiB,2.5GiB,15.59
7.893,edge2-edge2-mysql-1,0.27,376.3MiB,1GiB,36.75
7.966,edge2-edge2-minio-1,0.68,209MiB,2GiB,10.20
8.041,edge1-edge1-api-1,10.11,361.6MiB,2.5GiB,14.13
8.115,edge1-edge1-minio-1,1.08,211.9MiB,2GiB,10.35
8.188,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75
8.263,cloud_api_poc1,14.56,58.78MiB,2GiB,2.87
8.340,cloud_minio_poc1,2.33,214.4MiB,1GiB,20.94
8.413,cloud_mysql_poc1,1.04,367.8MiB,512MiB,71.83
8.488,edge3-edge3-api-1,7.00,335.8MiB,2.5GiB,13.12 
8.561,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
8.636,edge3-edge3-minio-1,0.67,215.9MiB,2GiB,10.54 
8.710,edge2-edge2-api-1,7.15,399.2MiB,2.5GiB,15.59 
8.785,edge2-edge2-mysql-1,0.27,376.3MiB,1GiB,36.75 
8.858,edge2-edge2-minio-1,0.68,209MiB,2GiB,10.20 
9.009,edge1-edge1-minio-1,1.08,211.9MiB,2GiB,10.35 
9.099,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75 
9.184,cloud_api_poc1,14.56,58.78MiB,2GiB,2.87 
9.257,cloud_minio_poc1,2.33,214.4MiB,1GiB,20.94 
9.332,cloud_mysql_poc1,1.04,367.8MiB,512MiB,71.83 
9.406, ,,,,
9.478,edge3-edge3-api-1,7.00,335.8MiB,2.5GiB,13.12
9.553,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
9.628,edge3-edge3-minio-1,0.67,215.9MiB,2GiB,10.54
9.702,edge2-edge2-api-1,7.15,399.2MiB,2.5GiB,15.59
9.776,edge2-edge2-mysql-1,0.27,376.3MiB,1GiB,36.75
9.851,edge2-edge2-minio-1,0.68,209MiB,2GiB,10.20
9.924,edge1-edge1-api-1,10.11,361.6MiB,2.5GiB,14.13
10.069,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75
10.145,cloud_api_poc1,14.56,58.78MiB,2GiB,2.87
10.219,cloud_minio_poc1,2.33,214.4MiB,1GiB,20.94
10.292,cloud_mysql_poc1,1.04,367.8MiB,512MiB,71.83
10.368,edge3-edge3-api-1,7.00,335.8MiB,2.5GiB,13.12 
10.443,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
10.519,edge3-edge3-minio-1,0.67,215.9MiB,2GiB,10.54 
10.594,edge2-edge2-api-1,7.15,399.2MiB,2.5GiB,15.59 
10.667,edge2-edge2-mysql-1,0.27,376.3MiB,1GiB,36.75 
10.740,edge2-edge2-minio-1,0.68,209MiB,2GiB,10.20 
10.814,edge1-edge1-api-1,10.11,361.6MiB,2.5GiB,14.13 
10.888,edge1-edge1-minio-1,1.08,211.9MiB,2GiB,10.35 
11.033,cloud_api_poc1,14.56,58.78MiB,2GiB,2.87 
11.109,cloud_minio_poc1,2.33,214.4MiB,1GiB,20.94 
11.182,cloud_mysql_poc1,1.04,367.8MiB,512MiB,71.83 
11.256, ,,,,
11.331,edge3-edge3-api-1,6.32,336MiB,2.5GiB,13.12
11.405,edge3-edge3-mysql-1,0.25,376.3MiB,1GiB,36.75
11.478,edge3-edge3-minio-1,0.63,215.9MiB,2GiB,10.54
11.554,edge2-edge2-api-1,8.50,399.7MiB,2.5GiB,15.61
11.629,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75
11.704,edge2-edge2-minio-1,0.85,209MiB,2GiB,10.21
11.779,edge1-edge1-api-1,8.67,361.9MiB,2.5GiB,14.14
11.853,edge1-edge1-minio-1,3.43,212MiB,2GiB,10.35
11.926,edge1-edge1-mysql-1,0.95,376.3MiB,1GiB,36.75
12.003,cloud_api_poc1,15.27,59.86MiB,2GiB,2.92
12.075,cloud_minio_poc1,2.11,214.5MiB,1GiB,20.94
12.149,cloud_mysql_poc1,0.28,367.8MiB,512MiB,71.83
12.222,edge3-edge3-api-1,6.32,336MiB,2.5GiB,13.12 
12.295,edge3-edge3-mysql-1,0.25,376.3MiB,1GiB,36.75 
12.373,edge3-edge3-minio-1,0.63,215.9MiB,2GiB,10.54 
12.450,edge2-edge2-api-1,8.50,399.7MiB,2.5GiB,15.61 
12.527,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75 
12.601,edge2-edge2-minio-1,0.85,209MiB,2GiB,10.21 
12.679,edge1-edge1-api-1,8.67,361.9MiB,2.5GiB,14.14 
12.755,edge1-edge1-minio-1,3.43,212MiB,2GiB,10.35 
12.829,edge1-edge1-mysql-1,0.95,376.3MiB,1GiB,36.75 
13.048,cloud_mysql_poc1,0.28,367.8MiB,512MiB,71.83 
13.121, ,,,,
13.197,edge3-edge3-api-1,6.32,336MiB,2.5GiB,13.12
13.270,edge3-edge3-mysql-1,0.25,376.3MiB,1GiB,36.75
13.344,edge3-edge3-minio-1,0.63,215.9MiB,2GiB,10.54
13.418,edge2-edge2-api-1,8.50,399.7MiB,2.5GiB,15.61
13.491,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75
13.567,edge2-edge2-minio-1,0.85,209MiB,2GiB,10.21
13.642,edge1-edge1-api-1,8.67,361.9MiB,2.5GiB,14.14
13.720,edge1-edge1-minio-1,3.43,212MiB,2GiB,10.35
13.796,edge1-edge1-mysql-1,0.95,376.3MiB,1GiB,36.75
13.870,cloud_api_poc1,15.27,59.86MiB,2GiB,2.92
13.948,cloud_minio_poc1,2.11,214.5MiB,1GiB,20.94
14.022,cloud_mysql_poc1,0.28,367.8MiB,512MiB,71.83
14.096,edge3-edge3-api-1,6.32,336MiB,2.5GiB,13.12 
14.169,edge3-edge3-mysql-1,0.25,376.3MiB,1GiB,36.75 
14.243,edge3-edge3-minio-1,0.63,215.9MiB,2GiB,10.54 
14.317,edge2-edge2-api-1,8.50,399.7MiB,2.5GiB,15.61 
14.392,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75 
14.465,edge2-edge2-minio-1,0.85,209MiB,2GiB,10.21 
14.544,edge1-edge1-api-1,8.67,361.9MiB,2.5GiB,14.14 
14.619,edge1-edge1-minio-1,3.43,212MiB,2GiB,10.35 
14.692,edge1-edge1-mysql-1,0.95,376.3MiB,1GiB,36.75 
14.768,cloud_api_poc1,15.27,59.86MiB,2GiB,2.92 
14.844,cloud_minio_poc1,2.11,214.5MiB,1GiB,20.94 
15.008, ,,,,
15.083,edge3-edge3-api-1,7.47,336.5MiB,2.5GiB,13.14
15.170,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
15.249,edge3-edge3-minio-1,0.73,215.9MiB,2GiB,10.54
15.324,edge2-edge2-api-1,8.97,400.2MiB,2.5GiB,15.63
15.402,edge2-edge2-mysql-1,0.28,376.3MiB,1GiB,36.75
15.475,edge2-edge2-minio-1,0.90,209.2MiB,2GiB,10.21
15.552,edge1-edge1-api-1,6.88,363.6MiB,2.5GiB,14.20
15.631,edge1-edge1-minio-1,0.61,212MiB,2GiB,10.35
15.708,edge1-edge1-mysql-1,0.27,376.3MiB,1GiB,36.75
15.796,cloud_api_poc1,13.50,60.09MiB,2GiB,2.93
15.870,cloud_minio_poc1,2.16,214.8MiB,1GiB,20.98
15.951,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83
16.025,edge3-edge3-api-1,7.47,336.5MiB,2.5GiB,13.14 
16.105,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
16.179,edge3-edge3-minio-1,0.73,215.9MiB,2GiB,10.54 
16.253,edge2-edge2-api-1,8.97,400.2MiB,2.5GiB,15.63 
16.329,edge2-edge2-mysql-1,0.28,376.3MiB,1GiB,36.75 
16.403,edge2-edge2-minio-1,0.90,209.2MiB,2GiB,10.21 
16.476,edge1-edge1-api-1,6.88,363.6MiB,2.5GiB,14.20 
16.562,edge1-edge1-minio-1,0.61,212MiB,2GiB,10.35 
16.639,edge1-edge1-mysql-1,0.27,376.3MiB,1GiB,36.75 
16.714,cloud_api_poc1,13.50,60.09MiB,2GiB,2.93 
16.795,cloud_minio_poc1,2.16,214.8MiB,1GiB,20.98 
16.871,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83 
16.946, ,,,,
17.019,edge3-edge3-api-1,7.47,336.5MiB,2.5GiB,13.14
17.108,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
17.205,edge3-edge3-minio-1,0.73,215.9MiB,2GiB,10.54
17.280,edge2-edge2-api-1,8.97,400.2MiB,2.5GiB,15.63
17.357,edge2-edge2-mysql-1,0.28,376.3MiB,1GiB,36.75
17.433,edge2-edge2-minio-1,0.90,209.2MiB,2GiB,10.21
17.510,edge1-edge1-api-1,6.88,363.6MiB,2.5GiB,14.20
17.586,edge1-edge1-minio-1,0.61,212MiB,2GiB,10.35
17.661,edge1-edge1-mysql-1,0.27,376.3MiB,1GiB,36.75
17.737,cloud_api_poc1,13.50,60.09MiB,2GiB,2.93
17.812,cloud_minio_poc1,2.16,214.8MiB,1GiB,20.98
17.886,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83
18.033,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
18.107,edge3-edge3-minio-1,0.73,215.9MiB,2GiB,10.54 
18.181,edge2-edge2-api-1,8.97,400.2MiB,2.5GiB,15.63 
18.256,edge2-edge2-mysql-1,0.28,376.3MiB,1GiB,36.75 
18.331,edge2-edge2-minio-1,0.90,209.2MiB,2GiB,10.21 
18.406,edge1-edge1-api-1,6.88,363.6MiB,2.5GiB,14.20 
18.481,edge1-edge1-minio-1,0.61,212MiB,2GiB,10.35 
18.556,edge1-edge1-mysql-1,0.27,376.3MiB,1GiB,36.75 
18.636,cloud_api_poc1,13.50,60.09MiB,2GiB,2.93 
18.712,cloud_minio_poc1,2.16,214.8MiB,1GiB,20.98 
18.787,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83 
18.860, ,,,,
18.936,edge3-edge3-api-1,7.13,336.5MiB,2.5GiB,13.14
19.014,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75
19.088,edge3-edge3-minio-1,0.69,215.9MiB,2GiB,10.54
19.162,edge2-edge2-api-1,8.70,400.8MiB,2.5GiB,15.66
19.237,edge2-edge2-mysql-1,1.00,376.4MiB,1GiB,36.76
19.312,edge2-edge2-minio-1,0.86,209.2MiB,2GiB,10.22
19.386,edge1-edge1-api-1,7.89,362.6MiB,2.5GiB,14.16
19.459,edge1-edge1-minio-1,0.79,212MiB,2GiB,10.35
19.534,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75
19.611,cloud_api_poc1,14.22,60.96MiB,2GiB,2.98
19.685,cloud_minio_poc1,2.14,214.6MiB,1GiB,20.96
19.760,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83
19.834,edge3-edge3-api-1,7.13,336.5MiB,2.5GiB,13.14 
20.054,edge2-edge2-api-1,8.70,400.8MiB,2.5GiB,15.66 
20.154,edge2-edge2-mysql-1,1.00,376.4MiB,1GiB,36.76 
20.229,edge2-edge2-minio-1,0.86,209.2MiB,2GiB,10.22 
20.305,edge1-edge1-api-1,7.89,362.6MiB,2.5GiB,14.16 
20.380,edge1-edge1-minio-1,0.79,212MiB,2GiB,10.35 
20.457,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75 
20.532,cloud_api_poc1,14.22,60.96MiB,2GiB,2.98 
20.608,cloud_minio_poc1,2.14,214.6MiB,1GiB,20.96 
20.684,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83 
20.759, ,,,,
20.838,edge3-edge3-api-1,7.13,336.5MiB,2.5GiB,13.14
20.913,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75
20.988,edge3-edge3-minio-1,0.69,215.9MiB,2GiB,10.54
21.063,edge2-edge2-api-1,8.70,400.8MiB,2.5GiB,15.66
21.142,edge2-edge2-mysql-1,1.00,376.4MiB,1GiB,36.76
21.216,edge2-edge2-minio-1,0.86,209.2MiB,2GiB,10.22
21.290,edge1-edge1-api-1,7.89,362.6MiB,2.5GiB,14.16
21.364,edge1-edge1-minio-1,0.79,212MiB,2GiB,10.35
21.446,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75
21.521,cloud_api_poc1,14.22,60.96MiB,2GiB,2.98
21.597,cloud_minio_poc1,2.14,214.6MiB,1GiB,20.96
21.673,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83
21.748,edge3-edge3-api-1,7.13,336.5MiB,2.5GiB,13.14 
21.824,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75 
21.899,edge3-edge3-minio-1,0.69,215.9MiB,2GiB,10.54 
22.048,edge2-edge2-mysql-1,1.00,376.4MiB,1GiB,36.76 
22.124,edge2-edge2-minio-1,0.86,209.2MiB,2GiB,10.22 
22.199,edge1-edge1-api-1,7.89,362.6MiB,2.5GiB,14.16 
22.273,edge1-edge1-minio-1,0.79,212MiB,2GiB,10.35 
22.351,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75 
22.426,cloud_api_poc1,14.22,60.96MiB,2GiB,2.98 
22.505,cloud_minio_poc1,2.14,214.6MiB,1GiB,20.96 
22.581,cloud_mysql_poc1,0.25,367.8MiB,512MiB,71.83 
22.659, ,,,,
22.736,edge3-edge3-api-1,7.23,336.8MiB,2.5GiB,13.16
22.813,edge3-edge3-mysql-1,0.93,376.3MiB,1GiB,36.75
22.888,edge3-edge3-minio-1,0.76,215.9MiB,2GiB,10.54
22.963,edge2-edge2-api-1,8.57,401.3MiB,2.5GiB,15.68
23.037,edge2-edge2-mysql-1,0.26,376.3MiB,1GiB,36.75
23.112,edge2-edge2-minio-1,0.84,209.4MiB,2GiB,10.22
23.186,edge1-edge1-api-1,7.67,363.1MiB,2.5GiB,14.18
23.261,edge1-edge1-minio-1,0.75,212MiB,2GiB,10.35
23.336,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75
23.411,cloud_api_poc1,14.11,62.04MiB,2GiB,3.03
23.486,cloud_minio_poc1,2.22,215.2MiB,1GiB,21.01
23.561,cloud_mysql_poc1,0.28,367.8MiB,512MiB,71.83
23.638,edge3-edge3-api-1,7.23,336.8MiB,2.5GiB,13.16 
23.713,edge3-edge3-mysql-1,0.93,376.3MiB,1GiB,36.75 
23.789,edge3-edge3-minio-1,0.76,215.9MiB,2GiB,10.54 
23.863,edge2-edge2-api-1,8.57,401.3MiB,2.5GiB,15.68 
24.014,edge2-edge2-minio-1,0.84,209.4MiB,2GiB,10.22 
24.097,edge1-edge1-api-1,7.67,363.1MiB,2.5GiB,14.18 
24.182,edge1-edge1-minio-1,0.75,212MiB,2GiB,10.35 
24.257,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75 
24.337,cloud_api_poc1,14.11,62.04MiB,2GiB,3.03 
24.412,cloud_minio_poc1,2.22,215.2MiB,1GiB,21.01 
24.486,cloud_mysql_poc1,0.28,367.8MiB,512MiB,71.83 
24.561, ,,,,
24.638,edge3-edge3-api-1,7.23,336.8MiB,2.5GiB,13.16
24.715,edge3-edge3-mysql-1,0.93,376.3MiB,1GiB,36.75
24.792,edge3-edge3-minio-1,0.76,215.9MiB,2GiB,10.54
24.867,edge2-edge2-api-1,8.57,401.3MiB,2.5GiB,15.68
24.963,edge2-edge2-mysql-1,0.26,376.3MiB,1GiB,36.75
25.041,edge2-edge2-minio-1,0.84,209.4MiB,2GiB,10.22
25.119,edge1-edge1-api-1,7.67,363.1MiB,2.5GiB,14.18
25.192,edge1-edge1-minio-1,0.75,212MiB,2GiB,10.35
25.280,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75
25.360,cloud_api_poc1,14.11,62.04MiB,2GiB,3.03
25.439,cloud_minio_poc1,2.22,215.2MiB,1GiB,21.01
25.515,cloud_mysql_poc1,0.28,367.8MiB,512MiB,71.83
25.596,edge3-edge3-api-1,7.23,336.8MiB,2.5GiB,13.16 
25.672,edge3-edge3-mysql-1,0.93,376.3MiB,1GiB,36.75 
25.748,edge3-edge3-minio-1,0.76,215.9MiB,2GiB,10.54 
25.825,edge2-edge2-api-1,8.57,401.3MiB,2.5GiB,15.68 
25.913,edge2-edge2-mysql-1,0.26,376.3MiB,1GiB,36.75 
26.060,edge1-edge1-api-1,7.67,363.1MiB,2.5GiB,14.18 
26.137,edge1-edge1-minio-1,0.75,212MiB,2GiB,10.35 
26.214,edge1-edge1-mysql-1,0.26,376.3MiB,1GiB,36.75 
26.289,cloud_api_poc1,14.11,62.04MiB,2GiB,3.03 
26.364,cloud_minio_poc1,2.22,215.2MiB,1GiB,21.01 
26.440,cloud_mysql_poc1,0.28,367.8MiB,512MiB,71.83 
26.515, ,,,,
26.590,edge3-edge3-api-1,6.62,337.2MiB,2.5GiB,13.17
26.674,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
26.758,edge3-edge3-minio-1,0.64,216MiB,2GiB,10.54
26.836,edge2-edge2-api-1,8.28,401.4MiB,2.5GiB,15.68
26.912,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75
26.987,edge2-edge2-minio-1,0.81,209.8MiB,2GiB,10.25
27.061,edge1-edge1-api-1,9.77,363.6MiB,2.5GiB,14.20
27.138,edge1-edge1-minio-1,0.94,212MiB,2GiB,10.35
27.250,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75
27.329,cloud_api_poc1,13.69,62.97MiB,2GiB,3.07
27.406,cloud_minio_poc1,2.30,218.6MiB,1GiB,21.35
27.482,cloud_mysql_poc1,0.99,367.8MiB,512MiB,71.83
27.560,edge3-edge3-api-1,6.62,337.2MiB,2.5GiB,13.17 
27.636,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
27.713,edge3-edge3-minio-1,0.64,216MiB,2GiB,10.54 
27.789,edge2-edge2-api-1,8.28,401.4MiB,2.5GiB,15.68 
27.864,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75 
27.940,edge2-edge2-minio-1,0.81,209.8MiB,2GiB,10.25 
28.016,edge1-edge1-api-1,9.77,363.6MiB,2.5GiB,14.20 
28.091,edge1-edge1-minio-1,0.94,212MiB,2GiB,10.35 
28.166,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75 
28.241,cloud_api_poc1,13.69,62.97MiB,2GiB,3.07 
28.317,cloud_minio_poc1,2.30,218.6MiB,1GiB,21.35 
28.391,cloud_mysql_poc1,0.99,367.8MiB,512MiB,71.83 
28.465, ,,,,
28.542,edge3-edge3-api-1,6.62,337.2MiB,2.5GiB,13.17
28.618,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
28.696,edge3-edge3-minio-1,0.64,216MiB,2GiB,10.54
28.772,edge2-edge2-api-1,8.28,401.4MiB,2.5GiB,15.68
28.850,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75
28.924,edge2-edge2-minio-1,0.81,209.8MiB,2GiB,10.25
29.000,edge1-edge1-api-1,9.77,363.6MiB,2.5GiB,14.20
29.077,edge1-edge1-minio-1,0.94,212MiB,2GiB,10.35
29.152,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75
29.228,cloud_api_poc1,13.69,62.97MiB,2GiB,3.07
29.305,cloud_minio_poc1,2.30,218.6MiB,1GiB,21.35
29.380,cloud_mysql_poc1,0.99,367.8MiB,512MiB,71.83
29.454,edge3-edge3-api-1,6.62,337.2MiB,2.5GiB,13.17 
29.530,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
29.604,edge3-edge3-minio-1,0.64,216MiB,2GiB,10.54 
29.681,edge2-edge2-api-1,8.28,401.4MiB,2.5GiB,15.68 
29.756,edge2-edge2-mysql-1,0.25,376.3MiB,1GiB,36.75 
29.833,edge2-edge2-minio-1,0.81,209.8MiB,2GiB,10.25 
30.061,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75 
30.139,cloud_api_poc1,13.69,62.97MiB,2GiB,3.07 
30.214,cloud_minio_poc1,2.30,218.6MiB,1GiB,21.35 
30.289,cloud_mysql_poc1,0.99,367.8MiB,512MiB,71.83 
30.362, ,,,,
30.458,edge3-edge3-api-1,8.76,338.7MiB,2.5GiB,13.23
30.536,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75
30.612,edge3-edge3-minio-1,0.81,216MiB,2GiB,10.55
30.688,edge2-edge2-api-1,10.44,403.2MiB,2.5GiB,15.75
30.767,edge2-edge2-mysql-1,0.27,376.3MiB,1GiB,36.75
