elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
14.812,edge2-edge2-mysql-1,0.31,378.4MiB,1GiB,36.95
14.911,edge2-edge2-minio-1,0.57,234.6MiB,2GiB,11.45
15.005,edge1-edge1-api-1,10.35,376.5MiB,2.5GiB,14.71
15.091,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94
15.189,edge1-edge1-minio-1,0.83,237.2MiB,2GiB,11.58
15.286,cloud_api_poc1,11.49,57.69MiB,2GiB,2.82
15.380,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84
15.467,cloud_minio_poc1,1.25,236.3MiB,1GiB,23.08
15.550,edge3-edge3-api-1,16.63,305.4MiB,2.5GiB,11.93 
15.648,edge3-edge3-minio-1,1.18,239.9MiB,2GiB,11.71 
15.745,edge3-edge3-mysql-1,0.33,378.3MiB,1GiB,36.95 
15.843,edge2-edge2-api-1,6.47,369.1MiB,2.5GiB,14.42 
15.934,edge2-edge2-mysql-1,0.31,378.4MiB,1GiB,36.95 
16.018,edge2-edge2-minio-1,0.57,234.6MiB,2GiB,11.45 
16.117,edge1-edge1-api-1,10.35,376.5MiB,2.5GiB,14.71 
16.245,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94 
16.329,edge1-edge1-minio-1,0.83,237.2MiB,2GiB,11.58 
16.420,cloud_api_poc1,11.49,57.69MiB,2GiB,2.82 
16.513,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
16.604,cloud_minio_poc1,1.25,236.3MiB,1GiB,23.08 
16.694, ,,,,
16.787,edge3-edge3-api-1,16.63,305.4MiB,2.5GiB,11.93
16.878,edge3-edge3-minio-1,1.18,239.9MiB,2GiB,11.71
16.964,edge3-edge3-mysql-1,0.33,378.3MiB,1GiB,36.95
17.051,edge2-edge2-api-1,6.47,369.1MiB,2.5GiB,14.42
17.145,edge2-edge2-mysql-1,0.31,378.4MiB,1GiB,36.95
17.230,edge2-edge2-minio-1,0.57,234.6MiB,2GiB,11.45
17.324,edge1-edge1-api-1,10.35,376.5MiB,2.5GiB,14.71
17.417,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94
17.510,edge1-edge1-minio-1,0.83,237.2MiB,2GiB,11.58
17.601,cloud_api_poc1,11.49,57.69MiB,2GiB,2.82
17.686,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84
17.784,cloud_minio_poc1,1.25,236.3MiB,1GiB,23.08
17.885,edge3-edge3-api-1,16.63,305.4MiB,2.5GiB,11.93 
17.973,edge3-edge3-minio-1,1.18,239.9MiB,2GiB,11.71 
18.058,edge3-edge3-mysql-1,0.33,378.3MiB,1GiB,36.95 
18.148,edge2-edge2-api-1,6.47,369.1MiB,2.5GiB,14.42 
18.250,edge2-edge2-mysql-1,0.31,378.4MiB,1GiB,36.95 
18.345,edge2-edge2-minio-1,0.57,234.6MiB,2GiB,11.45 
18.443,edge1-edge1-api-1,10.35,376.5MiB,2.5GiB,14.71 
18.527,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94 
18.622,edge1-edge1-minio-1,0.83,237.2MiB,2GiB,11.58 
18.715,cloud_api_poc1,11.49,57.69MiB,2GiB,2.82 
18.803,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
18.902,cloud_minio_poc1,1.25,236.3MiB,1GiB,23.08 
18.989, ,,,,
19.082,edge3-edge3-api-1,12.53,305.3MiB,2.5GiB,11.93
19.175,edge3-edge3-minio-1,1.21,245.9MiB,2GiB,12.01
19.262,edge3-edge3-mysql-1,0.34,378.3MiB,1GiB,36.95
19.352,edge2-edge2-api-1,14.00,371MiB,2.5GiB,14.49
19.448,edge2-edge2-mysql-1,1.20,378.4MiB,1GiB,36.95
19.542,edge2-edge2-minio-1,1.79,240.5MiB,2GiB,11.74
19.640,edge1-edge1-api-1,6.09,376.9MiB,2.5GiB,14.72
19.733,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94
19.817,edge1-edge1-minio-1,0.62,239.3MiB,2GiB,11.69
19.921,cloud_api_poc1,8.49,58.74MiB,2GiB,2.87
20.011,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84
20.102,cloud_minio_poc1,0.95,240.4MiB,1GiB,23.48
20.200,edge3-edge3-api-1,12.53,305.3MiB,2.5GiB,11.93 
20.286,edge3-edge3-minio-1,1.21,245.9MiB,2GiB,12.01 
20.372,edge3-edge3-mysql-1,0.34,378.3MiB,1GiB,36.95 
20.469,edge2-edge2-api-1,14.00,371MiB,2.5GiB,14.49 
20.558,edge2-edge2-mysql-1,1.20,378.4MiB,1GiB,36.95 
20.651,edge2-edge2-minio-1,1.79,240.5MiB,2GiB,11.74 
20.742,edge1-edge1-api-1,6.09,376.9MiB,2.5GiB,14.72 
20.833,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94 
20.918,edge1-edge1-minio-1,0.62,239.3MiB,2GiB,11.69 
21.020,cloud_api_poc1,8.49,58.74MiB,2GiB,2.87 
21.108,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84 
21.202,cloud_minio_poc1,0.95,240.4MiB,1GiB,23.48 
21.290, ,,,,
21.376,edge3-edge3-api-1,12.53,305.3MiB,2.5GiB,11.93
21.468,edge3-edge3-minio-1,1.21,245.9MiB,2GiB,12.01
21.580,edge3-edge3-mysql-1,0.34,378.3MiB,1GiB,36.95
21.675,edge2-edge2-api-1,14.00,371MiB,2.5GiB,14.49
21.770,edge2-edge2-mysql-1,1.20,378.4MiB,1GiB,36.95
21.854,edge2-edge2-minio-1,1.79,240.5MiB,2GiB,11.74
21.942,edge1-edge1-api-1,6.09,376.9MiB,2.5GiB,14.72
22.043,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94
22.130,edge1-edge1-minio-1,0.62,239.3MiB,2GiB,11.69
22.222,cloud_api_poc1,8.49,58.74MiB,2GiB,2.87
22.309,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84
22.408,cloud_minio_poc1,0.95,240.4MiB,1GiB,23.48
22.503,edge3-edge3-api-1,12.53,305.3MiB,2.5GiB,11.93 
22.597,edge3-edge3-minio-1,1.21,245.9MiB,2GiB,12.01 
22.691,edge3-edge3-mysql-1,0.34,378.3MiB,1GiB,36.95 
22.783,edge2-edge2-api-1,14.00,371MiB,2.5GiB,14.49 
22.871,edge2-edge2-mysql-1,1.20,378.4MiB,1GiB,36.95 
22.961,edge2-edge2-minio-1,1.79,240.5MiB,2GiB,11.74 
23.064,edge1-edge1-api-1,6.09,376.9MiB,2.5GiB,14.72 
23.153,edge1-edge1-mysql-1,0.32,368MiB,1GiB,35.94 
23.239,edge1-edge1-minio-1,0.62,239.3MiB,2GiB,11.69 
23.328,cloud_api_poc1,8.49,58.74MiB,2GiB,2.87 
23.424,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84 
23.511,cloud_minio_poc1,0.95,240.4MiB,1GiB,23.48 
23.608, ,,,,
23.699,edge3-edge3-api-1,8.89,304.6MiB,2.5GiB,11.90
23.794,edge3-edge3-minio-1,0.68,248MiB,2GiB,12.11
23.881,edge3-edge3-mysql-1,0.35,378.3MiB,1GiB,36.95
23.974,edge2-edge2-api-1,13.44,371.7MiB,2.5GiB,14.52
24.060,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95
24.162,edge2-edge2-minio-1,1.14,248.8MiB,2GiB,12.15
24.289,edge1-edge1-api-1,11.02,377.7MiB,2.5GiB,14.76
24.412,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94
24.501,edge1-edge1-minio-1,0.97,245.5MiB,2GiB,11.99
24.591,cloud_api_poc1,10.23,58.92MiB,2GiB,2.88
24.700,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84
24.797,cloud_minio_poc1,1.25,246.5MiB,1GiB,24.07
24.908,edge3-edge3-api-1,8.89,304.6MiB,2.5GiB,11.90 
25.001,edge3-edge3-minio-1,0.68,248MiB,2GiB,12.11 
25.092,edge3-edge3-mysql-1,0.35,378.3MiB,1GiB,36.95 
25.197,edge2-edge2-api-1,13.44,371.7MiB,2.5GiB,14.52 
25.301,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95 
25.399,edge2-edge2-minio-1,1.14,248.8MiB,2GiB,12.15 
25.487,edge1-edge1-api-1,11.02,377.7MiB,2.5GiB,14.76 
25.580,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94 
25.694,edge1-edge1-minio-1,0.97,245.5MiB,2GiB,11.99 
25.777,cloud_api_poc1,10.23,58.92MiB,2GiB,2.88 
25.899,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84 
25.986,cloud_minio_poc1,1.25,246.5MiB,1GiB,24.07 
26.075, ,,,,
26.175,edge3-edge3-api-1,8.89,304.6MiB,2.5GiB,11.90
26.313,edge3-edge3-minio-1,0.68,248MiB,2GiB,12.11
26.400,edge3-edge3-mysql-1,0.35,378.3MiB,1GiB,36.95
26.493,edge2-edge2-api-1,13.44,371.7MiB,2.5GiB,14.52
26.596,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95
26.698,edge2-edge2-minio-1,1.14,248.8MiB,2GiB,12.15
26.783,edge1-edge1-api-1,11.02,377.7MiB,2.5GiB,14.76
26.870,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94
26.958,edge1-edge1-minio-1,0.97,245.5MiB,2GiB,11.99
27.044,cloud_api_poc1,10.23,58.92MiB,2GiB,2.88
27.129,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84
27.234,cloud_minio_poc1,1.25,246.5MiB,1GiB,24.07
27.320,edge3-edge3-api-1,8.89,304.6MiB,2.5GiB,11.90 
27.411,edge3-edge3-minio-1,0.68,248MiB,2GiB,12.11 
27.498,edge3-edge3-mysql-1,0.35,378.3MiB,1GiB,36.95 
27.588,edge2-edge2-api-1,13.44,371.7MiB,2.5GiB,14.52 
27.672,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95 
27.774,edge2-edge2-minio-1,1.14,248.8MiB,2GiB,12.15 
27.866,edge1-edge1-api-1,11.02,377.7MiB,2.5GiB,14.76 
27.950,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94 
28.036,edge1-edge1-minio-1,0.97,245.5MiB,2GiB,11.99 
28.122,cloud_api_poc1,10.23,58.92MiB,2GiB,2.88 
28.225,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84 
28.319,cloud_minio_poc1,1.25,246.5MiB,1GiB,24.07 
28.418, ,,,,
28.509,edge3-edge3-api-1,15.78,305.5MiB,2.5GiB,11.93
28.598,edge3-edge3-minio-1,1.27,254MiB,2GiB,12.40
28.682,edge3-edge3-mysql-1,1.14,378.4MiB,1GiB,36.95
28.791,edge2-edge2-api-1,12.86,372MiB,2.5GiB,14.53
28.879,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95
28.971,edge2-edge2-minio-1,1.37,256.8MiB,2GiB,12.54
29.060,edge1-edge1-api-1,9.98,377.2MiB,2.5GiB,14.73
29.146,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94
29.267,edge1-edge1-minio-1,0.68,247.6MiB,2GiB,12.09
29.369,cloud_api_poc1,9.18,59.43MiB,2GiB,2.90
29.456,cloud_mysql_poc1,1.01,367.8MiB,512MiB,71.84
29.541,cloud_minio_poc1,1.37,252.6MiB,1GiB,24.67
29.635,edge3-edge3-api-1,15.78,305.5MiB,2.5GiB,11.93 
29.730,edge3-edge3-minio-1,1.27,254MiB,2GiB,12.40 
29.835,edge3-edge3-mysql-1,1.14,378.4MiB,1GiB,36.95 
29.930,edge2-edge2-api-1,12.86,372MiB,2.5GiB,14.53 
30.021,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95 
30.107,edge2-edge2-minio-1,1.37,256.8MiB,2GiB,12.54 
30.206,edge1-edge1-api-1,9.98,377.2MiB,2.5GiB,14.73 
30.312,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94 
30.405,edge1-edge1-minio-1,0.68,247.6MiB,2GiB,12.09 
30.494,cloud_api_poc1,9.18,59.43MiB,2GiB,2.90 
30.579,cloud_mysql_poc1,1.01,367.8MiB,512MiB,71.84 
30.665,cloud_minio_poc1,1.37,252.6MiB,1GiB,24.67 
30.762, ,,,,
30.863,edge3-edge3-api-1,15.78,305.5MiB,2.5GiB,11.93
30.954,edge3-edge3-minio-1,1.27,254MiB,2GiB,12.40
31.043,edge3-edge3-mysql-1,1.14,378.4MiB,1GiB,36.95
31.136,edge2-edge2-api-1,12.86,372MiB,2.5GiB,14.53
31.227,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95
31.323,edge2-edge2-minio-1,1.37,256.8MiB,2GiB,12.54
31.412,edge1-edge1-api-1,9.98,377.2MiB,2.5GiB,14.73
31.502,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94
31.609,edge1-edge1-minio-1,0.68,247.6MiB,2GiB,12.09
31.705,cloud_api_poc1,9.18,59.43MiB,2GiB,2.90
31.801,cloud_mysql_poc1,1.01,367.8MiB,512MiB,71.84
31.905,cloud_minio_poc1,1.37,252.6MiB,1GiB,24.67
32.000,edge3-edge3-api-1,15.78,305.5MiB,2.5GiB,11.93 
32.088,edge3-edge3-minio-1,1.27,254MiB,2GiB,12.40 
32.181,edge3-edge3-mysql-1,1.14,378.4MiB,1GiB,36.95 
32.266,edge2-edge2-api-1,12.86,372MiB,2.5GiB,14.53 
32.361,edge2-edge2-mysql-1,0.34,378.4MiB,1GiB,36.95 
32.459,edge2-edge2-minio-1,1.37,256.8MiB,2GiB,12.54 
32.547,edge1-edge1-api-1,9.98,377.2MiB,2.5GiB,14.73 
32.630,edge1-edge1-mysql-1,0.37,368MiB,1GiB,35.94 
32.716,edge1-edge1-minio-1,0.68,247.6MiB,2GiB,12.09 
32.806,cloud_api_poc1,9.18,59.43MiB,2GiB,2.90 
32.906,cloud_mysql_poc1,1.01,367.8MiB,512MiB,71.84 
32.997,cloud_minio_poc1,1.37,252.6MiB,1GiB,24.67 
33.097, ,,,,
33.186,edge3-edge3-api-1,7.87,306.1MiB,2.5GiB,11.96
33.272,edge3-edge3-minio-1,0.80,258.1MiB,2GiB,12.60
33.361,edge3-edge3-mysql-1,0.34,378.3MiB,1GiB,36.95
33.471,edge2-edge2-api-1,13.36,373MiB,2.5GiB,14.57
33.562,edge2-edge2-mysql-1,0.53,378.4MiB,1GiB,36.95
33.653,edge2-edge2-minio-1,1.06,262.9MiB,2GiB,12.84
33.740,edge1-edge1-api-1,16.22,378.2MiB,2.5GiB,14.77
33.835,edge1-edge1-mysql-1,1.17,368.1MiB,1GiB,35.94
33.921,edge1-edge1-minio-1,1.38,255.7MiB,2GiB,12.48
34.009,cloud_api_poc1,9.54,59.98MiB,2GiB,2.93
34.114,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84
34.208,cloud_minio_poc1,1.05,258.8MiB,1GiB,25.27
34.323,edge3-edge3-api-1,7.87,306.1MiB,2.5GiB,11.96 
34.440,edge3-edge3-minio-1,0.80,258.1MiB,2GiB,12.60 
34.529,edge3-edge3-mysql-1,0.34,378.3MiB,1GiB,36.95 
34.631,edge2-edge2-api-1,13.36,373MiB,2.5GiB,14.57 
34.720,edge2-edge2-mysql-1,0.53,378.4MiB,1GiB,36.95 
34.818,edge2-edge2-minio-1,1.06,262.9MiB,2GiB,12.84 
34.918,edge1-edge1-api-1,16.22,378.2MiB,2.5GiB,14.77 
35.020,edge1-edge1-mysql-1,1.17,368.1MiB,1GiB,35.94 
35.122,edge1-edge1-minio-1,1.38,255.7MiB,2GiB,12.48 
35.211,cloud_api_poc1,9.54,59.98MiB,2GiB,2.93 
35.306,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84 
35.396,cloud_minio_poc1,1.05,258.8MiB,1GiB,25.27 
35.487, ,,,,
35.575,edge3-edge3-api-1,7.87,306.1MiB,2.5GiB,11.96
35.673,edge3-edge3-minio-1,0.80,258.1MiB,2GiB,12.60
35.766,edge3-edge3-mysql-1,0.34,378.3MiB,1GiB,36.95
35.865,edge2-edge2-api-1,13.36,373MiB,2.5GiB,14.57
35.955,edge2-edge2-mysql-1,0.53,378.4MiB,1GiB,36.95
36.051,edge2-edge2-minio-1,1.06,262.9MiB,2GiB,12.84
36.153,edge1-edge1-api-1,16.22,378.2MiB,2.5GiB,14.77
36.247,edge1-edge1-mysql-1,1.17,368.1MiB,1GiB,35.94
36.372,edge1-edge1-minio-1,1.38,255.7MiB,2GiB,12.48
36.473,cloud_api_poc1,9.54,59.98MiB,2GiB,2.93
