elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
5.942,edge3-edge3-minio-1,0.02,218.7MiB,2GiB,10.68
6.061,edge2-edge2-api-1,0.91,318.5MiB,2.5GiB,12.44
6.138,edge2-edge2-mysql-1,0.39,378.4MiB,1GiB,36.95
6.221,edge2-edge2-minio-1,0.00,254.5MiB,2GiB,12.43
6.298,edge1-edge1-api-1,0.86,286.4MiB,2.5GiB,11.19
6.376,edge1-edge1-mysql-1,0.40,376.3MiB,1GiB,36.75
6.457,edge1-edge1-minio-1,0.00,220.1MiB,2GiB,10.75
6.535,cloud_api_poc1,0.96,54.25MiB,2GiB,2.65
6.609,cloud_minio_poc1,0.02,224.3MiB,1GiB,21.91
6.689,cloud_mysql_poc1,1.69,367.9MiB,512MiB,71.85
6.788,edge3-edge3-api-1,0.99,288.4MiB,2.5GiB,11.27 
6.865,edge3-edge3-mysql-1,0.40,376.4MiB,1GiB,36.75 
6.943,edge3-edge3-minio-1,0.02,218.7MiB,2GiB,10.68 
7.021,edge2-edge2-api-1,0.91,318.5MiB,2.5GiB,12.44 
7.098,edge2-edge2-mysql-1,0.39,378.4MiB,1GiB,36.95 
7.177,edge2-edge2-minio-1,0.00,254.5MiB,2GiB,12.43 
7.253,edge1-edge1-api-1,0.86,286.4MiB,2.5GiB,11.19 
7.333,edge1-edge1-mysql-1,0.40,376.3MiB,1GiB,36.75 
7.411,edge1-edge1-minio-1,0.00,220.1MiB,2GiB,10.75 
7.490,cloud_api_poc1,0.96,54.25MiB,2GiB,2.65 
7.568,cloud_minio_poc1,0.02,224.3MiB,1GiB,21.91 
7.649,cloud_mysql_poc1,1.69,367.9MiB,512MiB,71.85 
7.740, ,,,,
7.818,edge3-edge3-api-1,22.12,292.2MiB,2.5GiB,11.41
7.894,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75
7.968,edge3-edge3-minio-1,1.63,227.2MiB,2GiB,11.09
8.049,edge2-edge2-api-1,14.43,320.8MiB,2.5GiB,12.53
8.128,edge2-edge2-mysql-1,0.29,378.4MiB,1GiB,36.95
8.205,edge2-edge2-minio-1,1.33,254.8MiB,2GiB,12.44
8.280,edge1-edge1-api-1,8.52,288.2MiB,2.5GiB,11.26
8.356,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75
8.434,edge1-edge1-minio-1,1.28,228.3MiB,2GiB,11.15
8.520,cloud_api_poc1,14.10,56.12MiB,2GiB,2.74
8.595,cloud_minio_poc1,1.60,234.5MiB,1GiB,22.90
8.674,cloud_mysql_poc1,0.30,367.9MiB,512MiB,71.85
8.750,edge3-edge3-api-1,22.12,292.2MiB,2.5GiB,11.41 
8.836,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75 
8.912,edge3-edge3-minio-1,1.63,227.2MiB,2GiB,11.09 
9.071,edge2-edge2-mysql-1,0.29,378.4MiB,1GiB,36.95 
9.152,edge2-edge2-minio-1,1.33,254.8MiB,2GiB,12.44 
9.233,edge1-edge1-api-1,8.52,288.2MiB,2.5GiB,11.26 
9.308,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75 
9.386,edge1-edge1-minio-1,1.28,228.3MiB,2GiB,11.15 
9.462,cloud_api_poc1,14.10,56.12MiB,2GiB,2.74 
9.541,cloud_minio_poc1,1.60,234.5MiB,1GiB,22.90 
9.621,cloud_mysql_poc1,0.30,367.9MiB,512MiB,71.85 
9.700, ,,,,
9.781,edge3-edge3-api-1,22.12,292.2MiB,2.5GiB,11.41
9.857,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75
9.939,edge3-edge3-minio-1,1.63,227.2MiB,2GiB,11.09
10.017,edge2-edge2-api-1,14.43,320.8MiB,2.5GiB,12.53
10.093,edge2-edge2-mysql-1,0.29,378.4MiB,1GiB,36.95
10.173,edge2-edge2-minio-1,1.33,254.8MiB,2GiB,12.44
10.248,edge1-edge1-api-1,8.52,288.2MiB,2.5GiB,11.26
10.322,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75
10.398,edge1-edge1-minio-1,1.28,228.3MiB,2GiB,11.15
10.473,cloud_api_poc1,14.10,56.12MiB,2GiB,2.74
10.553,cloud_minio_poc1,1.60,234.5MiB,1GiB,22.90
10.628,cloud_mysql_poc1,0.30,367.9MiB,512MiB,71.85
10.704,edge3-edge3-api-1,22.12,292.2MiB,2.5GiB,11.41 
10.782,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75 
10.860,edge3-edge3-minio-1,1.63,227.2MiB,2GiB,11.09 
11.017,edge2-edge2-mysql-1,0.29,378.4MiB,1GiB,36.95 
11.098,edge2-edge2-minio-1,1.33,254.8MiB,2GiB,12.44 
11.178,edge1-edge1-api-1,8.52,288.2MiB,2.5GiB,11.26 
11.262,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75 
11.345,edge1-edge1-minio-1,1.28,228.3MiB,2GiB,11.15 
11.423,cloud_api_poc1,14.10,56.12MiB,2GiB,2.74 
11.501,cloud_minio_poc1,1.60,234.5MiB,1GiB,22.90 
11.580,cloud_mysql_poc1,0.30,367.9MiB,512MiB,71.85 
11.654, ,,,,
11.739,edge3-edge3-api-1,18.87,295.8MiB,2.5GiB,11.55
11.813,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
11.888,edge3-edge3-minio-1,1.69,239.5MiB,2GiB,11.70
11.964,edge2-edge2-api-1,13.76,323.5MiB,2.5GiB,12.64
12.039,edge2-edge2-mysql-1,0.28,378.4MiB,1GiB,36.95
12.116,edge2-edge2-minio-1,1.14,254.8MiB,2GiB,12.44
12.193,edge1-edge1-api-1,16.22,291.2MiB,2.5GiB,11.38
12.273,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
12.349,edge1-edge1-minio-1,1.59,240.4MiB,2GiB,11.74
12.425,cloud_api_poc1,10.54,57.93MiB,2GiB,2.83
12.500,cloud_minio_poc1,1.04,240.6MiB,1GiB,23.50
12.585,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85
12.664,edge3-edge3-api-1,18.87,295.8MiB,2.5GiB,11.55 
12.743,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
12.820,edge3-edge3-minio-1,1.69,239.5MiB,2GiB,11.70 
12.894,edge2-edge2-api-1,13.76,323.5MiB,2.5GiB,12.64 
13.050,edge2-edge2-minio-1,1.14,254.8MiB,2GiB,12.44 
13.128,edge1-edge1-api-1,16.22,291.2MiB,2.5GiB,11.38 
13.202,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75 
13.280,edge1-edge1-minio-1,1.59,240.4MiB,2GiB,11.74 
13.358,cloud_api_poc1,10.54,57.93MiB,2GiB,2.83 
13.435,cloud_minio_poc1,1.04,240.6MiB,1GiB,23.50 
13.514,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85 
13.595, ,,,,
13.671,edge3-edge3-api-1,18.87,295.8MiB,2.5GiB,11.55
13.748,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
13.828,edge3-edge3-minio-1,1.69,239.5MiB,2GiB,11.70
13.905,edge2-edge2-api-1,13.76,323.5MiB,2.5GiB,12.64
13.980,edge2-edge2-mysql-1,0.28,378.4MiB,1GiB,36.95
14.060,edge2-edge2-minio-1,1.14,254.8MiB,2GiB,12.44
14.136,edge1-edge1-api-1,16.22,291.2MiB,2.5GiB,11.38
14.234,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
14.335,edge1-edge1-minio-1,1.59,240.4MiB,2GiB,11.74
14.408,cloud_api_poc1,10.54,57.93MiB,2GiB,2.83
14.488,cloud_minio_poc1,1.04,240.6MiB,1GiB,23.50
14.567,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85
14.650,edge3-edge3-api-1,18.87,295.8MiB,2.5GiB,11.55 
14.727,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
14.821,edge3-edge3-minio-1,1.69,239.5MiB,2GiB,11.70 
14.902,edge2-edge2-api-1,13.76,323.5MiB,2.5GiB,12.64 
14.981,edge2-edge2-mysql-1,0.28,378.4MiB,1GiB,36.95 
15.059,edge2-edge2-minio-1,1.14,254.8MiB,2GiB,12.44 
15.139,edge1-edge1-api-1,16.22,291.2MiB,2.5GiB,11.38 
15.219,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75 
15.298,edge1-edge1-minio-1,1.59,240.4MiB,2GiB,11.74 
15.376,cloud_api_poc1,10.54,57.93MiB,2GiB,2.83 
15.456,cloud_minio_poc1,1.04,240.6MiB,1GiB,23.50 
15.532,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85 
15.625, ,,,,
15.703,edge3-edge3-api-1,12.24,296.3MiB,2.5GiB,11.57
15.781,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
15.859,edge3-edge3-minio-1,1.41,251.4MiB,2GiB,12.27
15.939,edge2-edge2-api-1,16.79,325.2MiB,2.5GiB,12.70
16.016,edge2-edge2-mysql-1,0.99,378.4MiB,1GiB,36.95
16.143,edge2-edge2-minio-1,1.59,255.6MiB,2GiB,12.48
16.221,edge1-edge1-api-1,15.29,292.8MiB,2.5GiB,11.44
16.302,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75
16.378,edge1-edge1-minio-1,1.49,252.5MiB,2GiB,12.33
16.460,cloud_api_poc1,10.09,58.82MiB,2GiB,2.87
16.537,cloud_minio_poc1,0.97,248.7MiB,1GiB,24.29
16.620,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85
16.694,edge3-edge3-api-1,12.24,296.3MiB,2.5GiB,11.57 
16.797,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
16.877,edge3-edge3-minio-1,1.41,251.4MiB,2GiB,12.27 
16.953,edge2-edge2-api-1,16.79,325.2MiB,2.5GiB,12.70 
17.029,edge2-edge2-mysql-1,0.99,378.4MiB,1GiB,36.95 
17.104,edge2-edge2-minio-1,1.59,255.6MiB,2GiB,12.48 
17.180,edge1-edge1-api-1,15.29,292.8MiB,2.5GiB,11.44 
17.257,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75 
17.336,edge1-edge1-minio-1,1.49,252.5MiB,2GiB,12.33 
17.414,cloud_api_poc1,10.09,58.82MiB,2GiB,2.87 
17.488,cloud_minio_poc1,0.97,248.7MiB,1GiB,24.29 
17.563,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85 
17.641, ,,,,
17.717,edge3-edge3-api-1,12.24,296.3MiB,2.5GiB,11.57
17.796,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75
17.873,edge3-edge3-minio-1,1.41,251.4MiB,2GiB,12.27
17.952,edge2-edge2-api-1,16.79,325.2MiB,2.5GiB,12.70
18.035,edge2-edge2-mysql-1,0.99,378.4MiB,1GiB,36.95
18.109,edge2-edge2-minio-1,1.59,255.6MiB,2GiB,12.48
18.185,edge1-edge1-api-1,15.29,292.8MiB,2.5GiB,11.44
18.263,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75
18.339,edge1-edge1-minio-1,1.49,252.5MiB,2GiB,12.33
18.416,cloud_api_poc1,10.09,58.82MiB,2GiB,2.87
18.498,cloud_minio_poc1,0.97,248.7MiB,1GiB,24.29
18.574,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85
18.656,edge3-edge3-api-1,12.24,296.3MiB,2.5GiB,11.57 
18.734,edge3-edge3-mysql-1,0.29,376.3MiB,1GiB,36.75 
18.812,edge3-edge3-minio-1,1.41,251.4MiB,2GiB,12.27 
18.889,edge2-edge2-api-1,16.79,325.2MiB,2.5GiB,12.70 
19.046,edge2-edge2-minio-1,1.59,255.6MiB,2GiB,12.48 
19.132,edge1-edge1-api-1,15.29,292.8MiB,2.5GiB,11.44 
19.210,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75 
19.295,edge1-edge1-minio-1,1.49,252.5MiB,2GiB,12.33 
19.373,cloud_api_poc1,10.09,58.82MiB,2GiB,2.87 
19.451,cloud_minio_poc1,0.97,248.7MiB,1GiB,24.29 
19.531,cloud_mysql_poc1,0.28,367.9MiB,512MiB,71.85 
19.609, ,,,,
19.692,edge3-edge3-api-1,18.53,297.6MiB,2.5GiB,11.62
19.772,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75
19.853,edge3-edge3-minio-1,1.60,261.4MiB,2GiB,12.77
19.933,edge2-edge2-api-1,13.71,326.5MiB,2.5GiB,12.75
20.009,edge2-edge2-mysql-1,0.32,378.4MiB,1GiB,36.95
20.090,edge2-edge2-minio-1,1.43,266.1MiB,2GiB,12.99
20.167,edge1-edge1-api-1,14.67,294.5MiB,2.5GiB,11.50
20.251,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75
20.329,edge1-edge1-minio-1,1.52,262.6MiB,2GiB,12.82
20.416,cloud_api_poc1,9.87,59.86MiB,2GiB,2.92
20.493,cloud_minio_poc1,0.95,254.8MiB,1GiB,24.88
20.569,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84
20.650,edge3-edge3-api-1,18.53,297.6MiB,2.5GiB,11.62 
20.725,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75 
20.799,edge3-edge3-minio-1,1.60,261.4MiB,2GiB,12.77 
20.878,edge2-edge2-api-1,13.71,326.5MiB,2.5GiB,12.75 
21.039,edge2-edge2-minio-1,1.43,266.1MiB,2GiB,12.99 
21.121,edge1-edge1-api-1,14.67,294.5MiB,2.5GiB,11.50 
21.203,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75 
21.283,edge1-edge1-minio-1,1.52,262.6MiB,2GiB,12.82 
21.366,cloud_api_poc1,9.87,59.86MiB,2GiB,2.92 
21.445,cloud_minio_poc1,0.95,254.8MiB,1GiB,24.88 
21.520,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84 
21.595, ,,,,
21.683,edge3-edge3-api-1,18.53,297.6MiB,2.5GiB,11.62
21.762,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75
21.840,edge3-edge3-minio-1,1.60,261.4MiB,2GiB,12.77
21.921,edge2-edge2-api-1,13.71,326.5MiB,2.5GiB,12.75
21.996,edge2-edge2-mysql-1,0.32,378.4MiB,1GiB,36.95
22.074,edge2-edge2-minio-1,1.43,266.1MiB,2GiB,12.99
22.153,edge1-edge1-api-1,14.67,294.5MiB,2.5GiB,11.50
22.231,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75
22.309,edge1-edge1-minio-1,1.52,262.6MiB,2GiB,12.82
22.393,cloud_api_poc1,9.87,59.86MiB,2GiB,2.92
22.471,cloud_minio_poc1,0.95,254.8MiB,1GiB,24.88
22.548,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84
22.631,edge3-edge3-api-1,18.53,297.6MiB,2.5GiB,11.62 
22.710,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75 
22.794,edge3-edge3-minio-1,1.60,261.4MiB,2GiB,12.77 
22.871,edge2-edge2-api-1,13.71,326.5MiB,2.5GiB,12.75 
22.946,edge2-edge2-mysql-1,0.32,378.4MiB,1GiB,36.95 
23.023,edge2-edge2-minio-1,1.43,266.1MiB,2GiB,12.99 
23.103,edge1-edge1-api-1,14.67,294.5MiB,2.5GiB,11.50 
23.178,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75 
23.254,edge1-edge1-minio-1,1.52,262.6MiB,2GiB,12.82 
23.331,cloud_api_poc1,9.87,59.86MiB,2GiB,2.92 
23.410,cloud_minio_poc1,0.95,254.8MiB,1GiB,24.88 
23.510,cloud_mysql_poc1,0.33,367.8MiB,512MiB,71.84 
23.590, ,,,,
23.671,edge3-edge3-api-1,20.63,297.9MiB,2.5GiB,11.64
23.750,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75
23.827,edge3-edge3-minio-1,1.83,273.6MiB,2GiB,13.36
23.902,edge2-edge2-api-1,10.68,326.4MiB,2.5GiB,12.75
23.983,edge2-edge2-mysql-1,0.25,378.4MiB,1GiB,36.95
24.062,edge2-edge2-minio-1,1.26,272.2MiB,2GiB,13.29
24.142,edge1-edge1-api-1,16.15,296.1MiB,2.5GiB,11.57
24.226,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75
24.333,edge1-edge1-minio-1,1.53,274.7MiB,2GiB,13.41
24.412,cloud_api_poc1,9.63,59.62MiB,2GiB,2.91
24.489,cloud_minio_poc1,0.97,260.9MiB,1GiB,25.48
24.571,cloud_mysql_poc1,0.98,367.8MiB,512MiB,71.84
24.657,edge3-edge3-api-1,20.63,297.9MiB,2.5GiB,11.64 
24.733,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75 
24.816,edge3-edge3-minio-1,1.83,273.6MiB,2GiB,13.36 
24.902,edge2-edge2-api-1,10.68,326.4MiB,2.5GiB,12.75 
24.978,edge2-edge2-mysql-1,0.25,378.4MiB,1GiB,36.95 
25.057,edge2-edge2-minio-1,1.26,272.2MiB,2GiB,13.29 
25.134,edge1-edge1-api-1,16.15,296.1MiB,2.5GiB,11.57 
25.209,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75 
25.290,edge1-edge1-minio-1,1.53,274.7MiB,2GiB,13.41 
25.372,cloud_api_poc1,9.63,59.62MiB,2GiB,2.91 
25.451,cloud_minio_poc1,0.97,260.9MiB,1GiB,25.48 
25.530,cloud_mysql_poc1,0.98,367.8MiB,512MiB,71.84 
25.606, ,,,,
25.692,edge3-edge3-api-1,20.63,297.9MiB,2.5GiB,11.64
25.774,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75
25.851,edge3-edge3-minio-1,1.83,273.6MiB,2GiB,13.36
25.933,edge2-edge2-api-1,10.68,326.4MiB,2.5GiB,12.75
26.008,edge2-edge2-mysql-1,0.25,378.4MiB,1GiB,36.95
26.089,edge2-edge2-minio-1,1.26,272.2MiB,2GiB,13.29
26.172,edge1-edge1-api-1,16.15,296.1MiB,2.5GiB,11.57
26.282,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75
26.361,edge1-edge1-minio-1,1.53,274.7MiB,2GiB,13.41
26.442,cloud_api_poc1,9.63,59.62MiB,2GiB,2.91
26.519,cloud_minio_poc1,0.97,260.9MiB,1GiB,25.48
26.596,cloud_mysql_poc1,0.98,367.8MiB,512MiB,71.84
26.678,edge3-edge3-api-1,20.63,297.9MiB,2.5GiB,11.64 
26.784,edge3-edge3-mysql-1,0.27,376.3MiB,1GiB,36.75 
26.859,edge3-edge3-minio-1,1.83,273.6MiB,2GiB,13.36 
26.935,edge2-edge2-api-1,10.68,326.4MiB,2.5GiB,12.75 
27.008,edge2-edge2-mysql-1,0.25,378.4MiB,1GiB,36.95 
27.084,edge2-edge2-minio-1,1.26,272.2MiB,2GiB,13.29 
27.160,edge1-edge1-api-1,16.15,296.1MiB,2.5GiB,11.57 
27.238,edge1-edge1-mysql-1,0.29,376.3MiB,1GiB,36.75 
27.314,edge1-edge1-minio-1,1.53,274.7MiB,2GiB,13.41 
27.394,cloud_api_poc1,9.63,59.62MiB,2GiB,2.91 
27.474,cloud_minio_poc1,0.97,260.9MiB,1GiB,25.48 
27.551,cloud_mysql_poc1,0.98,367.8MiB,512MiB,71.84 
27.629, ,,,,
27.707,edge3-edge3-api-1,13.64,298.9MiB,2.5GiB,11.67
27.789,edge3-edge3-mysql-1,0.30,376.3MiB,1GiB,36.75
27.871,edge3-edge3-minio-1,1.27,281.6MiB,2GiB,13.75
27.948,edge2-edge2-api-1,12.88,327.6MiB,2.5GiB,12.80
28.029,edge2-edge2-mysql-1,0.32,378.4MiB,1GiB,36.95
28.106,edge2-edge2-minio-1,1.25,280.2MiB,2GiB,13.68
28.186,edge1-edge1-api-1,20.19,297.4MiB,2.5GiB,11.62
28.263,edge1-edge1-mysql-1,1.11,376.3MiB,1GiB,36.75
28.343,edge1-edge1-minio-1,2.12,286.8MiB,2GiB,14.00
28.425,cloud_api_poc1,12.46,60.54MiB,2GiB,2.96
28.505,cloud_minio_poc1,1.46,269MiB,1GiB,26.27
28.583,cloud_mysql_poc1,0.27,367.8MiB,512MiB,71.84
28.666,edge3-edge3-api-1,13.64,298.9MiB,2.5GiB,11.67 
28.744,edge3-edge3-mysql-1,0.30,376.3MiB,1GiB,36.75 
28.822,edge3-edge3-minio-1,1.27,281.6MiB,2GiB,13.75 
28.899,edge2-edge2-api-1,12.88,327.6MiB,2.5GiB,12.80 
29.050,edge2-edge2-minio-1,1.25,280.2MiB,2GiB,13.68 
29.124,edge1-edge1-api-1,20.19,297.4MiB,2.5GiB,11.62 
29.201,edge1-edge1-mysql-1,1.11,376.3MiB,1GiB,36.75 
29.281,edge1-edge1-minio-1,2.12,286.8MiB,2GiB,14.00 
29.362,cloud_api_poc1,12.46,60.54MiB,2GiB,2.96 
29.440,cloud_minio_poc1,1.46,269MiB,1GiB,26.27 
29.518,cloud_mysql_poc1,0.27,367.8MiB,512MiB,71.84 
29.593, ,,,,
29.670,edge3-edge3-api-1,13.64,298.9MiB,2.5GiB,11.67
29.752,edge3-edge3-mysql-1,0.30,376.3MiB,1GiB,36.75
29.830,edge3-edge3-minio-1,1.27,281.6MiB,2GiB,13.75
29.912,edge2-edge2-api-1,12.88,327.6MiB,2.5GiB,12.80
29.995,edge2-edge2-mysql-1,0.32,378.4MiB,1GiB,36.95
30.074,edge2-edge2-minio-1,1.25,280.2MiB,2GiB,13.68
30.157,edge1-edge1-api-1,20.19,297.4MiB,2.5GiB,11.62
30.234,edge1-edge1-mysql-1,1.11,376.3MiB,1GiB,36.75
30.312,edge1-edge1-minio-1,2.12,286.8MiB,2GiB,14.00
30.390,cloud_api_poc1,12.46,60.54MiB,2GiB,2.96
30.469,cloud_minio_poc1,1.46,269MiB,1GiB,26.27
30.551,cloud_mysql_poc1,0.27,367.8MiB,512MiB,71.84
30.628,edge3-edge3-api-1,13.64,298.9MiB,2.5GiB,11.67 
30.706,edge3-edge3-mysql-1,0.30,376.3MiB,1GiB,36.75 
30.783,edge3-edge3-minio-1,1.27,281.6MiB,2GiB,13.75 
30.862,edge2-edge2-api-1,12.88,327.6MiB,2.5GiB,12.80 
30.938,edge2-edge2-mysql-1,0.32,378.4MiB,1GiB,36.95 
