elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
26.203,edge1-edge1-mysql-1,0.45,378.8MiB,3.5GiB,10.57 
26.323, ,,,,
26.430,edge1-edge1-api-1,149.54,995.5MiB,9.5GiB,10.23
27.112, ,,,,
27.230,edge1-edge1-api-1,149.54,995.5MiB,9.5GiB,10.23
27.347,edge1-edge1-minio-1,16.86,413.1MiB,7GiB,5.76
27.459,edge1-edge1-mysql-1,0.41,378.8MiB,3.5GiB,10.57
28.058,edge1-edge1-api-1,147.27,997.5MiB,9.5GiB,10.25
28.176,edge1-edge1-minio-1,21.20,413MiB,7GiB,5.76
28.297,edge1-edge1-mysql-1,0.42,378.8MiB,3.5GiB,10.57
28.795, ,,,,
29.037,edge1-edge1-minio-1,21.20,413MiB,7GiB,5.76
29.234,edge1-edge1-mysql-1,0.42,378.8MiB,3.5GiB,10.57
29.379,edge1-edge1-api-1,147.27,997.5MiB,9.5GiB,10.25 
29.748, ,,,,
30.014,edge1-edge1-minio-1,18.01,413.1MiB,7GiB,5.76
30.156,edge1-edge1-mysql-1,1.46,378.8MiB,3.5GiB,10.57
30.339,edge1-edge1-api-1,170.14,996.6MiB,9.5GiB,10.24 
30.767, ,,,,
31.086,edge1-edge1-minio-1,18.01,413.1MiB,7GiB,5.76
31.231,edge1-edge1-mysql-1,1.46,378.8MiB,3.5GiB,10.57
31.356,edge1-edge1-api-1,170.14,996.6MiB,9.5GiB,10.24 
31.733, ,,,,
32.001,edge1-edge1-minio-1,19.93,412.9MiB,7GiB,5.76
32.129,edge1-edge1-mysql-1,0.42,378.8MiB,3.5GiB,10.57
32.253,edge1-edge1-api-1,153.24,997.7MiB,9.5GiB,10.26 
32.663, ,,,,
33.023,edge1-edge1-mysql-1,0.42,378.8MiB,3.5GiB,10.57
33.155,edge1-edge1-api-1,153.24,997.7MiB,9.5GiB,10.26 
33.270,edge1-edge1-minio-1,19.93,412.9MiB,7GiB,5.76 
33.584, ,,,,
34.119,edge1-edge1-api-1,177.09,997.8MiB,9.5GiB,10.26 
34.273,edge1-edge1-minio-1,19.33,413MiB,7GiB,5.76 
34.423,edge1-edge1-mysql-1,0.80,378.8MiB,3.5GiB,10.57 
34.569, ,,,,
35.110,edge1-edge1-api-1,177.09,997.8MiB,9.5GiB,10.26 
35.241,edge1-edge1-minio-1,19.33,413MiB,7GiB,5.76 
35.362,edge1-edge1-mysql-1,0.80,378.8MiB,3.5GiB,10.57 
35.501, ,,,,
36.055,edge1-edge1-api-1,161.67,1007MiB,9.5GiB,10.35 
36.198,edge1-edge1-minio-1,20.87,416.9MiB,7GiB,5.82 
36.333,edge1-edge1-mysql-1,0.39,378.8MiB,3.5GiB,10.57 
36.466, ,,,,
37.113,edge1-edge1-minio-1,20.87,416.9MiB,7GiB,5.82 
37.231,edge1-edge1-mysql-1,0.39,378.8MiB,3.5GiB,10.57 
37.361, ,,,,
37.489,edge1-edge1-api-1,217.00,994.4MiB,9.5GiB,10.22
38.013,edge1-edge1-minio-1,25.19,417.1MiB,7GiB,5.82 
38.155,edge1-edge1-mysql-1,0.74,378.8MiB,3.5GiB,10.57 
38.275, ,,,,
38.394,edge1-edge1-api-1,217.00,994.4MiB,9.5GiB,10.22
39.005,edge1-edge1-mysql-1,0.74,378.8MiB,3.5GiB,10.57 
39.123, ,,,,
39.281,edge1-edge1-api-1,187.80,995MiB,9.5GiB,10.23
39.435,edge1-edge1-minio-1,22.95,417.2MiB,7GiB,5.82
40.069, ,,,,
40.193,edge1-edge1-api-1,187.80,995MiB,9.5GiB,10.23
40.319,edge1-edge1-minio-1,22.95,417.2MiB,7GiB,5.82
40.441,edge1-edge1-mysql-1,1.83,378.8MiB,3.5GiB,10.57
41.035,edge1-edge1-api-1,161.48,995.5MiB,9.5GiB,10.23
41.214,edge1-edge1-minio-1,17.43,416.9MiB,7GiB,5.82
41.345,edge1-edge1-mysql-1,0.64,378.8MiB,3.5GiB,10.57
41.815, ,,,,
42.069,edge1-edge1-minio-1,17.43,416.9MiB,7GiB,5.82
42.186,edge1-edge1-mysql-1,0.64,378.8MiB,3.5GiB,10.57
42.309,edge1-edge1-api-1,161.48,995.5MiB,9.5GiB,10.23 
42.665, ,,,,
43.021,edge1-edge1-mysql-1,0.44,378.8MiB,3.5GiB,10.57
43.143,edge1-edge1-api-1,170.50,996.9MiB,9.5GiB,10.25 
43.263,edge1-edge1-minio-1,21.02,417.2MiB,7GiB,5.82 
43.495, ,,,,
44.082,edge1-edge1-minio-1,21.02,417.2MiB,7GiB,5.82 
44.204,edge1-edge1-mysql-1,0.44,378.8MiB,3.5GiB,10.57 
44.318, ,,,,
44.432,edge1-edge1-api-1,161.34,997.8MiB,9.5GiB,10.26
45.024,edge1-edge1-mysql-1,0.59,378.8MiB,3.5GiB,10.57 
45.147, ,,,,
45.272,edge1-edge1-api-1,161.34,997.8MiB,9.5GiB,10.26
45.396,edge1-edge1-minio-1,17.62,417MiB,7GiB,5.82
46.103,edge1-edge1-api-1,190.40,997.7MiB,9.5GiB,10.26
46.218,edge1-edge1-minio-1,24.87,417.3MiB,7GiB,5.82
46.337,edge1-edge1-mysql-1,0.62,378.8MiB,3.5GiB,10.57
46.797, ,,,,
47.025,edge1-edge1-minio-1,24.87,417.3MiB,7GiB,5.82
47.147,edge1-edge1-mysql-1,0.62,378.8MiB,3.5GiB,10.57
47.270,edge1-edge1-api-1,190.40,997.7MiB,9.5GiB,10.26 
47.629, ,,,,
48.099,edge1-edge1-api-1,172.17,998.9MiB,9.5GiB,10.27 
48.214,edge1-edge1-minio-1,18.22,417MiB,7GiB,5.82 
48.341,edge1-edge1-mysql-1,1.39,378.8MiB,3.5GiB,10.57 
48.458, ,,,,
49.037,edge1-edge1-minio-1,18.22,417MiB,7GiB,5.82 
49.162,edge1-edge1-mysql-1,1.39,378.8MiB,3.5GiB,10.57 
49.336, ,,,,
49.483,edge1-edge1-api-1,214.18,1002MiB,9.5GiB,10.30
50.045,edge1-edge1-minio-1,24.32,417.4MiB,7GiB,5.82 
50.192,edge1-edge1-mysql-1,0.46,378.8MiB,3.5GiB,10.57 
50.319, ,,,,
50.435,edge1-edge1-api-1,214.18,1002MiB,9.5GiB,10.30
51.048,edge1-edge1-mysql-1,0.46,378.8MiB,3.5GiB,10.57 
51.199, ,,,,
51.337,edge1-edge1-api-1,226.50,1005MiB,9.5GiB,10.33
51.459,edge1-edge1-minio-1,25.97,419.1MiB,7GiB,5.85
52.082, ,,,,
52.203,edge1-edge1-api-1,226.50,1005MiB,9.5GiB,10.33
52.328,edge1-edge1-minio-1,25.97,419.1MiB,7GiB,5.85
52.451,edge1-edge1-mysql-1,0.59,378.8MiB,3.5GiB,10.57
53.046,edge1-edge1-api-1,299.30,1015MiB,9.5GiB,10.43
53.171,edge1-edge1-minio-1,36.99,419.9MiB,7GiB,5.86
53.288,edge1-edge1-mysql-1,0.48,378.8MiB,3.5GiB,10.57
53.753, ,,,,
54.000,edge1-edge1-minio-1,36.99,419.9MiB,7GiB,5.86
54.119,edge1-edge1-mysql-1,0.48,378.8MiB,3.5GiB,10.57
54.239,edge1-edge1-api-1,299.30,1015MiB,9.5GiB,10.43 
54.594, ,,,,
55.084,edge1-edge1-api-1,256.61,1009MiB,9.5GiB,10.37 
55.205,edge1-edge1-minio-1,25.34,419.4MiB,7GiB,5.85 
55.323,edge1-edge1-mysql-1,0.42,378.8MiB,3.5GiB,10.57 
55.448, ,,,,
56.031,edge1-edge1-minio-1,25.34,419.4MiB,7GiB,5.85 
56.178,edge1-edge1-mysql-1,0.42,378.8MiB,3.5GiB,10.57 
56.308, ,,,,
56.428,edge1-edge1-api-1,277.63,1007MiB,9.5GiB,10.35
57.031,edge1-edge1-mysql-1,1.53,378.8MiB,3.5GiB,10.57 
57.163, ,,,,
57.282,edge1-edge1-api-1,277.63,1007MiB,9.5GiB,10.35
57.403,edge1-edge1-minio-1,30.66,433.4MiB,7GiB,6.05
58.116,edge1-edge1-api-1,193.44,1010MiB,9.5GiB,10.38
58.232,edge1-edge1-minio-1,20.80,434.6MiB,7GiB,6.06
58.363,edge1-edge1-mysql-1,0.43,378.8MiB,3.5GiB,10.57
58.846, ,,,,
59.082,edge1-edge1-minio-1,20.80,434.6MiB,7GiB,6.06
59.160,edge1-edge1-mysql-1,0.43,378.8MiB,3.5GiB,10.57
59.262,edge1-edge1-api-1,193.44,1010MiB,9.5GiB,10.38 
59.498, ,,,,
