elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
3.247,edge3-edge3-minio-1,0.00,230.5MiB,2GiB,11.26 
3.330,edge3-edge3-mysql-1,0.02,376.3MiB,1GiB,36.75 
3.415,edge2-edge2-api-1,0.02,386.1MiB,2.5GiB,15.08 
3.501,edge2-edge2-mysql-1,0.02,378.3MiB,1GiB,36.95 
3.584,edge2-edge2-minio-1,0.12,228.9MiB,2GiB,11.18 
3.661,edge1-edge1-api-1,0.02,345.9MiB,2.5GiB,13.51 
3.751,edge1-edge1-minio-1,0.00,228.2MiB,2GiB,11.14 
3.833,edge1-edge1-mysql-1,0.02,378.3MiB,1GiB,36.95 
3.914,cloud_api_poc1,0.01,55.96MiB,2GiB,2.73 
3.993,cloud_minio_poc1,0.00,238.4MiB,1GiB,23.28 
4.068,cloud_mysql_poc1,0.02,367.8MiB,512MiB,71.84 
4.148, ,,,,
4.229,edge3-edge3-api-1,9.00,393.1MiB,2.5GiB,15.36
4.308,edge3-edge3-minio-1,1.42,234.6MiB,2GiB,11.45
4.387,edge3-edge3-mysql-1,0.47,376.3MiB,1GiB,36.75
4.462,edge2-edge2-api-1,5.70,386.8MiB,2.5GiB,15.11
4.550,edge2-edge2-mysql-1,1.60,378.3MiB,1GiB,36.95
4.630,edge2-edge2-minio-1,0.54,230.9MiB,2GiB,11.27
4.712,edge1-edge1-api-1,3.51,346.8MiB,2.5GiB,13.55
4.789,edge1-edge1-minio-1,0.42,228.2MiB,2GiB,11.14
4.866,edge1-edge1-mysql-1,0.42,378.3MiB,1GiB,36.95
4.945,cloud_api_poc1,3.01,56.18MiB,2GiB,2.74
5.025,cloud_minio_poc1,0.27,238.4MiB,1GiB,23.28
5.106,cloud_mysql_poc1,0.44,367.8MiB,512MiB,71.84
5.186,edge3-edge3-api-1,9.00,393.1MiB,2.5GiB,15.36 
5.263,edge3-edge3-minio-1,1.42,234.6MiB,2GiB,11.45 
5.353,edge3-edge3-mysql-1,0.47,376.3MiB,1GiB,36.75 
5.433,edge2-edge2-api-1,5.70,386.8MiB,2.5GiB,15.11 
5.519,edge2-edge2-mysql-1,1.60,378.3MiB,1GiB,36.95 
5.599,edge2-edge2-minio-1,0.54,230.9MiB,2GiB,11.27 
5.681,edge1-edge1-api-1,3.51,346.8MiB,2.5GiB,13.55 
5.757,edge1-edge1-minio-1,0.42,228.2MiB,2GiB,11.14 
5.838,edge1-edge1-mysql-1,0.42,378.3MiB,1GiB,36.95 
5.915,cloud_api_poc1,3.01,56.18MiB,2GiB,2.74 
6.068,cloud_mysql_poc1,0.44,367.8MiB,512MiB,71.84 
6.147, ,,,,
6.225,edge3-edge3-api-1,9.00,393.1MiB,2.5GiB,15.36
6.307,edge3-edge3-minio-1,1.42,234.6MiB,2GiB,11.45
6.387,edge3-edge3-mysql-1,0.47,376.3MiB,1GiB,36.75
6.464,edge2-edge2-api-1,5.70,386.8MiB,2.5GiB,15.11
6.543,edge2-edge2-mysql-1,1.60,378.3MiB,1GiB,36.95
6.622,edge2-edge2-minio-1,0.54,230.9MiB,2GiB,11.27
6.704,edge1-edge1-api-1,3.51,346.8MiB,2.5GiB,13.55
6.781,edge1-edge1-minio-1,0.42,228.2MiB,2GiB,11.14
6.887,edge1-edge1-mysql-1,0.42,378.3MiB,1GiB,36.95
6.963,cloud_api_poc1,3.01,56.18MiB,2GiB,2.74
7.043,cloud_minio_poc1,0.27,238.4MiB,1GiB,23.28
7.123,cloud_mysql_poc1,0.44,367.8MiB,512MiB,71.84
7.202,edge3-edge3-api-1,9.00,393.1MiB,2.5GiB,15.36 
7.280,edge3-edge3-minio-1,1.42,234.6MiB,2GiB,11.45 
7.358,edge3-edge3-mysql-1,0.47,376.3MiB,1GiB,36.75 
7.438,edge2-edge2-api-1,5.70,386.8MiB,2.5GiB,15.11 
7.518,edge2-edge2-mysql-1,1.60,378.3MiB,1GiB,36.95 
7.602,edge2-edge2-minio-1,0.54,230.9MiB,2GiB,11.27 
7.678,edge1-edge1-api-1,3.51,346.8MiB,2.5GiB,13.55 
7.754,edge1-edge1-minio-1,0.42,228.2MiB,2GiB,11.14 
7.838,edge1-edge1-mysql-1,0.42,378.3MiB,1GiB,36.95 
7.920,cloud_api_poc1,3.01,56.18MiB,2GiB,2.74 
8.000,cloud_minio_poc1,0.27,238.4MiB,1GiB,23.28 
8.077,cloud_mysql_poc1,0.44,367.8MiB,512MiB,71.84 
8.158, ,,,,
8.253,edge3-edge3-api-1,6.89,393.4MiB,2.5GiB,15.37
8.342,edge3-edge3-minio-1,0.89,236.6MiB,2GiB,11.55
8.424,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
8.507,edge2-edge2-api-1,4.51,386.8MiB,2.5GiB,15.11
8.589,edge2-edge2-mysql-1,0.37,378.3MiB,1GiB,36.95
8.665,edge2-edge2-minio-1,0.33,231MiB,2GiB,11.28
8.747,edge1-edge1-api-1,3.20,347MiB,2.5GiB,13.56
8.825,edge1-edge1-minio-1,0.27,230.2MiB,2GiB,11.24
8.906,edge1-edge1-mysql-1,0.36,378.3MiB,1GiB,36.95
8.985,cloud_api_poc1,4.51,56.37MiB,2GiB,2.75
9.061,cloud_minio_poc1,1.12,242.9MiB,1GiB,23.72
9.141,cloud_mysql_poc1,0.36,367.8MiB,512MiB,71.84
9.221,edge3-edge3-api-1,6.89,393.4MiB,2.5GiB,15.37 
9.300,edge3-edge3-minio-1,0.89,236.6MiB,2GiB,11.55 
9.378,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
9.459,edge2-edge2-api-1,4.51,386.8MiB,2.5GiB,15.11 
9.541,edge2-edge2-mysql-1,0.37,378.3MiB,1GiB,36.95 
9.628,edge2-edge2-minio-1,0.33,231MiB,2GiB,11.28 
9.722,edge1-edge1-api-1,3.20,347MiB,2.5GiB,13.56 
9.802,edge1-edge1-minio-1,0.27,230.2MiB,2GiB,11.24 
9.878,edge1-edge1-mysql-1,0.36,378.3MiB,1GiB,36.95 
9.959,cloud_api_poc1,4.51,56.37MiB,2GiB,2.75 
10.040,cloud_minio_poc1,1.12,242.9MiB,1GiB,23.72 
10.128,cloud_mysql_poc1,0.36,367.8MiB,512MiB,71.84 
10.213, ,,,,
10.294,edge3-edge3-api-1,6.89,393.4MiB,2.5GiB,15.37
10.371,edge3-edge3-minio-1,0.89,236.6MiB,2GiB,11.55
10.450,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
10.529,edge2-edge2-api-1,4.51,386.8MiB,2.5GiB,15.11
10.612,edge2-edge2-mysql-1,0.37,378.3MiB,1GiB,36.95
10.694,edge2-edge2-minio-1,0.33,231MiB,2GiB,11.28
10.778,edge1-edge1-api-1,3.20,347MiB,2.5GiB,13.56
10.887,edge1-edge1-minio-1,0.27,230.2MiB,2GiB,11.24
10.962,edge1-edge1-mysql-1,0.36,378.3MiB,1GiB,36.95
11.044,cloud_api_poc1,4.51,56.37MiB,2GiB,2.75
11.136,cloud_minio_poc1,1.12,242.9MiB,1GiB,23.72
11.227,cloud_mysql_poc1,0.36,367.8MiB,512MiB,71.84
11.310,edge3-edge3-api-1,6.89,393.4MiB,2.5GiB,15.37 
11.390,edge3-edge3-minio-1,0.89,236.6MiB,2GiB,11.55 
11.468,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
11.548,edge2-edge2-api-1,4.51,386.8MiB,2.5GiB,15.11 
11.634,edge2-edge2-mysql-1,0.37,378.3MiB,1GiB,36.95 
11.722,edge2-edge2-minio-1,0.33,231MiB,2GiB,11.28 
11.803,edge1-edge1-api-1,3.20,347MiB,2.5GiB,13.56 
11.902,edge1-edge1-minio-1,0.27,230.2MiB,2GiB,11.24 
11.983,edge1-edge1-mysql-1,0.36,378.3MiB,1GiB,36.95 
12.059,cloud_api_poc1,4.51,56.37MiB,2GiB,2.75 
12.140,cloud_minio_poc1,1.12,242.9MiB,1GiB,23.72 
12.219,cloud_mysql_poc1,0.36,367.8MiB,512MiB,71.84 
12.298, ,,,,
12.375,edge3-edge3-api-1,10.47,393.9MiB,2.5GiB,15.39
12.452,edge3-edge3-minio-1,1.20,240.6MiB,2GiB,11.75
12.538,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75
12.643,edge2-edge2-api-1,5.99,388.2MiB,2.5GiB,15.16
12.729,edge2-edge2-mysql-1,0.40,378.3MiB,1GiB,36.95
12.814,edge2-edge2-minio-1,0.51,232.9MiB,2GiB,11.37
12.900,edge1-edge1-api-1,1.77,347.1MiB,2.5GiB,13.56
12.977,edge1-edge1-minio-1,0.17,230.2MiB,2GiB,11.24
13.053,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95
13.142,cloud_api_poc1,2.04,56.33MiB,2GiB,2.75
13.248,cloud_minio_poc1,4.15,245.1MiB,1GiB,23.93
13.333,cloud_mysql_poc1,1.16,367.8MiB,512MiB,71.84
13.417,edge3-edge3-api-1,10.47,393.9MiB,2.5GiB,15.39 
13.536,edge3-edge3-minio-1,1.20,240.6MiB,2GiB,11.75 
13.621,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75 
13.701,edge2-edge2-api-1,5.99,388.2MiB,2.5GiB,15.16 
13.779,edge2-edge2-mysql-1,0.40,378.3MiB,1GiB,36.95 
13.857,edge2-edge2-minio-1,0.51,232.9MiB,2GiB,11.37 
13.939,edge1-edge1-api-1,1.77,347.1MiB,2.5GiB,13.56 
14.017,edge1-edge1-minio-1,0.17,230.2MiB,2GiB,11.24 
14.111,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95 
14.194,cloud_api_poc1,2.04,56.33MiB,2GiB,2.75 
14.269,cloud_minio_poc1,4.15,245.1MiB,1GiB,23.93 
14.347,cloud_mysql_poc1,1.16,367.8MiB,512MiB,71.84 
14.469, ,,,,
14.552,edge3-edge3-api-1,10.47,393.9MiB,2.5GiB,15.39
14.642,edge3-edge3-minio-1,1.20,240.6MiB,2GiB,11.75
14.739,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75
14.829,edge2-edge2-api-1,5.99,388.2MiB,2.5GiB,15.16
14.913,edge2-edge2-mysql-1,0.40,378.3MiB,1GiB,36.95
15.004,edge2-edge2-minio-1,0.51,232.9MiB,2GiB,11.37
15.088,edge1-edge1-api-1,1.77,347.1MiB,2.5GiB,13.56
15.169,edge1-edge1-minio-1,0.17,230.2MiB,2GiB,11.24
15.273,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95
15.362,cloud_api_poc1,2.04,56.33MiB,2GiB,2.75
15.450,cloud_minio_poc1,4.15,245.1MiB,1GiB,23.93
15.533,cloud_mysql_poc1,1.16,367.8MiB,512MiB,71.84
15.635,edge3-edge3-api-1,10.47,393.9MiB,2.5GiB,15.39 
15.721,edge3-edge3-minio-1,1.20,240.6MiB,2GiB,11.75 
15.805,edge3-edge3-mysql-1,1.14,376.3MiB,1GiB,36.75 
15.882,edge2-edge2-api-1,5.99,388.2MiB,2.5GiB,15.16 
15.961,edge2-edge2-mysql-1,0.40,378.3MiB,1GiB,36.95 
16.045,edge2-edge2-minio-1,0.51,232.9MiB,2GiB,11.37 
16.130,edge1-edge1-api-1,1.77,347.1MiB,2.5GiB,13.56 
16.215,edge1-edge1-minio-1,0.17,230.2MiB,2GiB,11.24 
16.297,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95 
16.377,cloud_api_poc1,2.04,56.33MiB,2GiB,2.75 
16.456,cloud_minio_poc1,4.15,245.1MiB,1GiB,23.93 
16.536,cloud_mysql_poc1,1.16,367.8MiB,512MiB,71.84 
16.615, ,,,,
16.700,edge3-edge3-api-1,8.25,394.5MiB,2.5GiB,15.41
16.780,edge3-edge3-minio-1,0.90,244.6MiB,2GiB,11.94
16.861,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75
16.951,edge2-edge2-api-1,0.83,388.2MiB,2.5GiB,15.16
17.034,edge2-edge2-mysql-1,0.35,378.3MiB,1GiB,36.95
17.129,edge2-edge2-minio-1,0.00,232.9MiB,2GiB,11.37
17.217,edge1-edge1-api-1,7.63,347.5MiB,2.5GiB,13.57
17.300,edge1-edge1-minio-1,0.67,234.2MiB,2GiB,11.44
17.378,edge1-edge1-mysql-1,1.04,378.4MiB,1GiB,36.95
17.455,cloud_api_poc1,1.70,56.38MiB,2GiB,2.75
17.540,cloud_minio_poc1,0.11,245.1MiB,1GiB,23.94
17.624,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84
17.709,edge3-edge3-api-1,8.25,394.5MiB,2.5GiB,15.41 
17.787,edge3-edge3-minio-1,0.90,244.6MiB,2GiB,11.94 
17.863,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75 
17.946,edge2-edge2-api-1,0.83,388.2MiB,2.5GiB,15.16 
18.030,edge2-edge2-mysql-1,0.35,378.3MiB,1GiB,36.95 
18.110,edge2-edge2-minio-1,0.00,232.9MiB,2GiB,11.37 
18.190,edge1-edge1-api-1,7.63,347.5MiB,2.5GiB,13.57 
18.264,edge1-edge1-minio-1,0.67,234.2MiB,2GiB,11.44 
18.350,edge1-edge1-mysql-1,1.04,378.4MiB,1GiB,36.95 
18.435,cloud_api_poc1,1.70,56.38MiB,2GiB,2.75 
18.523,cloud_minio_poc1,0.11,245.1MiB,1GiB,23.94 
18.609,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84 
18.701, ,,,,
18.812,edge3-edge3-api-1,8.25,394.5MiB,2.5GiB,15.41
18.894,edge3-edge3-minio-1,0.90,244.6MiB,2GiB,11.94
18.972,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75
19.054,edge2-edge2-api-1,0.83,388.2MiB,2.5GiB,15.16
19.132,edge2-edge2-mysql-1,0.35,378.3MiB,1GiB,36.95
19.210,edge2-edge2-minio-1,0.00,232.9MiB,2GiB,11.37
19.286,edge1-edge1-api-1,7.63,347.5MiB,2.5GiB,13.57
19.362,edge1-edge1-minio-1,0.67,234.2MiB,2GiB,11.44
19.444,edge1-edge1-mysql-1,1.04,378.4MiB,1GiB,36.95
19.522,cloud_api_poc1,1.70,56.38MiB,2GiB,2.75
19.599,cloud_minio_poc1,0.11,245.1MiB,1GiB,23.94
19.676,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84
19.764,edge3-edge3-api-1,8.25,394.5MiB,2.5GiB,15.41 
19.845,edge3-edge3-minio-1,0.90,244.6MiB,2GiB,11.94 
19.927,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75 
20.008,edge2-edge2-api-1,0.83,388.2MiB,2.5GiB,15.16 
20.097,edge2-edge2-mysql-1,0.35,378.3MiB,1GiB,36.95 
20.192,edge2-edge2-minio-1,0.00,232.9MiB,2GiB,11.37 
20.280,edge1-edge1-api-1,7.63,347.5MiB,2.5GiB,13.57 
20.357,edge1-edge1-minio-1,0.67,234.2MiB,2GiB,11.44 
20.444,edge1-edge1-mysql-1,1.04,378.4MiB,1GiB,36.95 
20.528,cloud_api_poc1,1.70,56.38MiB,2GiB,2.75 
20.610,cloud_minio_poc1,0.11,245.1MiB,1GiB,23.94 
20.692,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84 
20.772, ,,,,
20.880,edge3-edge3-api-1,7.39,394.9MiB,2.5GiB,15.43
20.958,edge3-edge3-minio-1,0.81,246.6MiB,2GiB,12.04
21.042,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75
21.124,edge2-edge2-api-1,4.85,388.3MiB,2.5GiB,15.17
21.207,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.95
21.286,edge2-edge2-minio-1,0.34,234.9MiB,2GiB,11.47
21.383,edge1-edge1-api-1,5.98,348.2MiB,2.5GiB,13.60
21.464,edge1-edge1-minio-1,0.77,236.3MiB,2GiB,11.54
21.547,edge1-edge1-mysql-1,0.35,378.3MiB,1GiB,36.95
21.643,cloud_api_poc1,3.57,56.46MiB,2GiB,2.76
21.735,cloud_minio_poc1,0.43,245.1MiB,1GiB,23.94
21.816,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84
21.894,edge3-edge3-api-1,7.39,394.9MiB,2.5GiB,15.43 
21.982,edge3-edge3-minio-1,0.81,246.6MiB,2GiB,12.04 
22.064,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75 
22.147,edge2-edge2-api-1,4.85,388.3MiB,2.5GiB,15.17 
22.232,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.95 
22.317,edge2-edge2-minio-1,0.34,234.9MiB,2GiB,11.47 
22.399,edge1-edge1-api-1,5.98,348.2MiB,2.5GiB,13.60 
22.476,edge1-edge1-minio-1,0.77,236.3MiB,2GiB,11.54 
22.553,edge1-edge1-mysql-1,0.35,378.3MiB,1GiB,36.95 
22.631,cloud_api_poc1,3.57,56.46MiB,2GiB,2.76 
22.723,cloud_minio_poc1,0.43,245.1MiB,1GiB,23.94 
22.809,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84 
22.896, ,,,,
22.979,edge3-edge3-api-1,7.39,394.9MiB,2.5GiB,15.43
23.056,edge3-edge3-minio-1,0.81,246.6MiB,2GiB,12.04
23.146,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75
23.236,edge2-edge2-api-1,4.85,388.3MiB,2.5GiB,15.17
23.348,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.95
23.432,edge2-edge2-minio-1,0.34,234.9MiB,2GiB,11.47
23.515,edge1-edge1-api-1,5.98,348.2MiB,2.5GiB,13.60
23.603,edge1-edge1-minio-1,0.77,236.3MiB,2GiB,11.54
23.686,edge1-edge1-mysql-1,0.35,378.3MiB,1GiB,36.95
23.764,cloud_api_poc1,3.57,56.46MiB,2GiB,2.76
23.844,cloud_minio_poc1,0.43,245.1MiB,1GiB,23.94
23.963,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84
24.044,edge3-edge3-api-1,7.39,394.9MiB,2.5GiB,15.43 
24.128,edge3-edge3-minio-1,0.81,246.6MiB,2GiB,12.04 
24.210,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75 
24.291,edge2-edge2-api-1,4.85,388.3MiB,2.5GiB,15.17 
24.366,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.95 
24.448,edge2-edge2-minio-1,0.34,234.9MiB,2GiB,11.47 
24.528,edge1-edge1-api-1,5.98,348.2MiB,2.5GiB,13.60 
24.608,edge1-edge1-minio-1,0.77,236.3MiB,2GiB,11.54 
24.684,edge1-edge1-mysql-1,0.35,378.3MiB,1GiB,36.95 
24.762,cloud_api_poc1,3.57,56.46MiB,2GiB,2.76 
24.854,cloud_minio_poc1,0.43,245.1MiB,1GiB,23.94 
24.934,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84 
25.015, ,,,,
25.094,edge3-edge3-api-1,6.03,397.3MiB,2.5GiB,15.52
25.172,edge3-edge3-minio-1,0.42,248.6MiB,2GiB,12.14
25.254,edge3-edge3-mysql-1,0.44,376.3MiB,1GiB,36.75
25.335,edge2-edge2-api-1,9.44,388.7MiB,2.5GiB,15.19
25.414,edge2-edge2-mysql-1,1.08,378.3MiB,1GiB,36.95
25.493,edge2-edge2-minio-1,1.08,236.9MiB,2GiB,11.57
25.570,edge1-edge1-api-1,5.65,348MiB,2.5GiB,13.59
25.648,edge1-edge1-minio-1,0.33,236.3MiB,2GiB,11.54
25.726,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95
25.805,cloud_api_poc1,5.41,57.63MiB,2GiB,2.81
25.881,cloud_minio_poc1,0.67,245.1MiB,1GiB,23.94
25.961,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84
26.042,edge3-edge3-api-1,6.03,397.3MiB,2.5GiB,15.52 
26.123,edge3-edge3-minio-1,0.42,248.6MiB,2GiB,12.14 
26.212,edge3-edge3-mysql-1,0.44,376.3MiB,1GiB,36.75 
26.296,edge2-edge2-api-1,9.44,388.7MiB,2.5GiB,15.19 
26.372,edge2-edge2-mysql-1,1.08,378.3MiB,1GiB,36.95 
26.451,edge2-edge2-minio-1,1.08,236.9MiB,2GiB,11.57 
26.532,edge1-edge1-api-1,5.65,348MiB,2.5GiB,13.59 
26.612,edge1-edge1-minio-1,0.33,236.3MiB,2GiB,11.54 
26.690,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95 
26.766,cloud_api_poc1,5.41,57.63MiB,2GiB,2.81 
26.848,cloud_minio_poc1,0.67,245.1MiB,1GiB,23.94 
26.926,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84 
27.008, ,,,,
27.092,edge3-edge3-api-1,6.03,397.3MiB,2.5GiB,15.52
27.170,edge3-edge3-minio-1,0.42,248.6MiB,2GiB,12.14
27.248,edge3-edge3-mysql-1,0.44,376.3MiB,1GiB,36.75
27.326,edge2-edge2-api-1,9.44,388.7MiB,2.5GiB,15.19
27.406,edge2-edge2-mysql-1,1.08,378.3MiB,1GiB,36.95
27.482,edge2-edge2-minio-1,1.08,236.9MiB,2GiB,11.57
27.560,edge1-edge1-api-1,5.65,348MiB,2.5GiB,13.59
27.650,edge1-edge1-minio-1,0.33,236.3MiB,2GiB,11.54
27.735,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95
27.819,cloud_api_poc1,5.41,57.63MiB,2GiB,2.81
27.901,cloud_minio_poc1,0.67,245.1MiB,1GiB,23.94
27.979,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84
28.056,edge3-edge3-api-1,6.03,397.3MiB,2.5GiB,15.52 
28.139,edge3-edge3-minio-1,0.42,248.6MiB,2GiB,12.14 
28.223,edge3-edge3-mysql-1,0.44,376.3MiB,1GiB,36.75 
28.304,edge2-edge2-api-1,9.44,388.7MiB,2.5GiB,15.19 
28.379,edge2-edge2-mysql-1,1.08,378.3MiB,1GiB,36.95 
28.458,edge2-edge2-minio-1,1.08,236.9MiB,2GiB,11.57 
28.540,edge1-edge1-api-1,5.65,348MiB,2.5GiB,13.59 
28.626,edge1-edge1-minio-1,0.33,236.3MiB,2GiB,11.54 
28.709,edge1-edge1-mysql-1,0.39,378.3MiB,1GiB,36.95 
28.793,cloud_api_poc1,5.41,57.63MiB,2GiB,2.81 
28.871,cloud_minio_poc1,0.67,245.1MiB,1GiB,23.94 
28.950,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84 
29.028, ,,,,
29.122,edge3-edge3-api-1,9.66,396.9MiB,2.5GiB,15.51
29.204,edge3-edge3-minio-1,1.13,252.7MiB,2GiB,12.34
29.280,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75
29.358,edge2-edge2-api-1,8.84,389.2MiB,2.5GiB,15.20
29.439,edge2-edge2-mysql-1,0.40,378.3MiB,1GiB,36.95
29.517,edge2-edge2-minio-1,0.92,241MiB,2GiB,11.77
29.597,edge1-edge1-api-1,0.81,348MiB,2.5GiB,13.59
29.672,edge1-edge1-minio-1,0.03,236.3MiB,2GiB,11.54
29.750,edge1-edge1-mysql-1,0.38,378.3MiB,1GiB,36.95
29.838,cloud_api_poc1,3.87,56.65MiB,2GiB,2.77
29.919,cloud_minio_poc1,0.36,245.1MiB,1GiB,23.94
29.998,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84
30.076,edge3-edge3-api-1,9.66,396.9MiB,2.5GiB,15.51 
30.153,edge3-edge3-minio-1,1.13,252.7MiB,2GiB,12.34 
30.235,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75 
30.320,edge2-edge2-api-1,8.84,389.2MiB,2.5GiB,15.20 
30.410,edge2-edge2-mysql-1,0.40,378.3MiB,1GiB,36.95 
30.492,edge2-edge2-minio-1,0.92,241MiB,2GiB,11.77 
30.595,edge1-edge1-api-1,0.81,348MiB,2.5GiB,13.59 
30.672,edge1-edge1-minio-1,0.03,236.3MiB,2GiB,11.54 
30.752,edge1-edge1-mysql-1,0.38,378.3MiB,1GiB,36.95 
30.876,cloud_api_poc1,3.87,56.65MiB,2GiB,2.77 
30.958,cloud_minio_poc1,0.36,245.1MiB,1GiB,23.94 
31.040,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
31.119, ,,,,
31.205,edge3-edge3-api-1,9.66,396.9MiB,2.5GiB,15.51
31.284,edge3-edge3-minio-1,1.13,252.7MiB,2GiB,12.34
31.359,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75
31.438,edge2-edge2-api-1,8.84,389.2MiB,2.5GiB,15.20
31.516,edge2-edge2-mysql-1,0.40,378.3MiB,1GiB,36.95
31.599,edge2-edge2-minio-1,0.92,241MiB,2GiB,11.77
31.680,edge1-edge1-api-1,0.81,348MiB,2.5GiB,13.59
31.758,edge1-edge1-minio-1,0.03,236.3MiB,2GiB,11.54
31.849,edge1-edge1-mysql-1,0.38,378.3MiB,1GiB,36.95
