elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
22.647,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75 
22.757,edge3-edge3-minio-1,5.66,313.7MiB,2GiB,15.32 
22.860,edge2-edge2-api-1,69.22,335.1MiB,2.5GiB,13.09 
22.988,edge2-edge2-mysql-1,1.28,376.3MiB,1GiB,36.75 
23.120,edge2-edge2-minio-1,5.47,304.7MiB,2GiB,14.88 
23.244,edge1-edge1-api-1,75.92,350.1MiB,2.5GiB,13.68 
23.371,edge1-edge1-minio-1,5.95,323.4MiB,2GiB,15.79 
23.484,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75 
23.608,cloud_api_poc1,51.45,67.47MiB,2GiB,3.29 
23.731,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
23.832,cloud_minio_poc1,5.86,295MiB,1GiB,28.81 
23.947, ,,,,
24.066,edge3-edge3-api-1,115.46,388.2MiB,2.5GiB,15.16
24.184,edge3-edge3-mysql-1,1.43,376.3MiB,1GiB,36.75
24.302,edge3-edge3-minio-1,6.26,345.2MiB,2GiB,16.85
24.429,edge2-edge2-api-1,66.24,334.4MiB,2.5GiB,13.06
24.545,edge2-edge2-mysql-1,0.66,376.3MiB,1GiB,36.75
24.665,edge2-edge2-minio-1,5.07,327MiB,2GiB,15.97
24.780,edge1-edge1-api-1,75.27,349.2MiB,2.5GiB,13.64
24.913,edge1-edge1-minio-1,8.63,331.4MiB,2GiB,16.18
25.042,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75
25.151,cloud_api_poc1,51.71,67.13MiB,2GiB,3.28
25.261,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84
25.385,cloud_minio_poc1,6.43,325.5MiB,1GiB,31.79
25.515,edge3-edge3-api-1,115.46,388.2MiB,2.5GiB,15.16 
25.630,edge3-edge3-mysql-1,1.43,376.3MiB,1GiB,36.75 
25.742,edge3-edge3-minio-1,6.26,345.2MiB,2GiB,16.85 
25.874,edge2-edge2-api-1,66.24,334.4MiB,2.5GiB,13.06 
26.003,edge2-edge2-mysql-1,0.66,376.3MiB,1GiB,36.75 
26.147,edge2-edge2-minio-1,5.07,327MiB,2GiB,15.97 
26.256,edge1-edge1-api-1,75.27,349.2MiB,2.5GiB,13.64 
26.365,edge1-edge1-minio-1,8.63,331.4MiB,2GiB,16.18 
26.531,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75 
26.651,cloud_api_poc1,51.71,67.13MiB,2GiB,3.28 
26.765,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
26.890,cloud_minio_poc1,6.43,325.5MiB,1GiB,31.79 
26.997, ,,,,
27.120,edge3-edge3-api-1,115.46,388.2MiB,2.5GiB,15.16
27.251,edge3-edge3-mysql-1,1.43,376.3MiB,1GiB,36.75
27.369,edge3-edge3-minio-1,6.26,345.2MiB,2GiB,16.85
27.480,edge2-edge2-api-1,66.24,334.4MiB,2.5GiB,13.06
27.595,edge2-edge2-mysql-1,0.66,376.3MiB,1GiB,36.75
27.714,edge2-edge2-minio-1,5.07,327MiB,2GiB,15.97
27.822,edge1-edge1-api-1,75.27,349.2MiB,2.5GiB,13.64
27.943,edge1-edge1-minio-1,8.63,331.4MiB,2GiB,16.18
28.065,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75
28.224,cloud_api_poc1,51.71,67.13MiB,2GiB,3.28
28.360,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84
28.511,cloud_minio_poc1,6.43,325.5MiB,1GiB,31.79
28.643,edge3-edge3-api-1,115.46,388.2MiB,2.5GiB,15.16 
28.762,edge3-edge3-mysql-1,1.43,376.3MiB,1GiB,36.75 
28.895,edge3-edge3-minio-1,6.26,345.2MiB,2GiB,16.85 
29.031,edge2-edge2-api-1,66.24,334.4MiB,2.5GiB,13.06 
29.190,edge2-edge2-mysql-1,0.66,376.3MiB,1GiB,36.75 
29.338,edge2-edge2-minio-1,5.07,327MiB,2GiB,15.97 
29.454,edge1-edge1-api-1,75.27,349.2MiB,2.5GiB,13.64 
29.570,edge1-edge1-minio-1,8.63,331.4MiB,2GiB,16.18 
29.721,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75 
29.852,cloud_api_poc1,51.71,67.13MiB,2GiB,3.28 
29.987,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
30.109,cloud_minio_poc1,6.43,325.5MiB,1GiB,31.79 
30.252, ,,,,
30.454,edge3-edge3-api-1,115.68,385.4MiB,2.5GiB,15.05
30.628,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75
30.772,edge3-edge3-minio-1,9.10,359.8MiB,2GiB,17.57
30.924,edge2-edge2-api-1,77.21,335.7MiB,2.5GiB,13.11
31.067,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75
31.231,edge2-edge2-minio-1,10.50,331.1MiB,2GiB,16.17
31.357,edge1-edge1-api-1,63.96,349MiB,2.5GiB,13.63
31.479,edge1-edge1-minio-1,5.57,331.4MiB,2GiB,16.18
31.614,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
31.747,cloud_api_poc1,42.53,67.99MiB,2GiB,3.32
31.864,cloud_mysql_poc1,1.50,367.8MiB,512MiB,71.84
31.981,cloud_minio_poc1,7.58,335.7MiB,1GiB,32.78
32.106,edge3-edge3-api-1,115.68,385.4MiB,2.5GiB,15.05 
32.221,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75 
32.331,edge3-edge3-minio-1,9.10,359.8MiB,2GiB,17.57 
32.439,edge2-edge2-api-1,77.21,335.7MiB,2.5GiB,13.11 
32.553,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75 
32.672,edge2-edge2-minio-1,10.50,331.1MiB,2GiB,16.17 
32.772,edge1-edge1-api-1,63.96,349MiB,2.5GiB,13.63 
32.885,edge1-edge1-minio-1,5.57,331.4MiB,2GiB,16.18 
32.985,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
33.116,cloud_api_poc1,42.53,67.99MiB,2GiB,3.32 
33.228,cloud_mysql_poc1,1.50,367.8MiB,512MiB,71.84 
33.342,cloud_minio_poc1,7.58,335.7MiB,1GiB,32.78 
33.455, ,,,,
33.560,edge3-edge3-api-1,115.68,385.4MiB,2.5GiB,15.05
33.694,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75
33.810,edge3-edge3-minio-1,9.10,359.8MiB,2GiB,17.57
33.933,edge2-edge2-api-1,77.21,335.7MiB,2.5GiB,13.11
34.057,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75
34.178,edge2-edge2-minio-1,10.50,331.1MiB,2GiB,16.17
34.321,edge1-edge1-api-1,63.96,349MiB,2.5GiB,13.63
34.438,edge1-edge1-minio-1,5.57,331.4MiB,2GiB,16.18
34.561,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
34.679,cloud_api_poc1,42.53,67.99MiB,2GiB,3.32
34.811,cloud_mysql_poc1,1.50,367.8MiB,512MiB,71.84
34.935,cloud_minio_poc1,7.58,335.7MiB,1GiB,32.78
35.074,edge3-edge3-api-1,115.68,385.4MiB,2.5GiB,15.05 
35.215,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75 
35.327,edge3-edge3-minio-1,9.10,359.8MiB,2GiB,17.57 
35.445,edge2-edge2-api-1,77.21,335.7MiB,2.5GiB,13.11 
35.562,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75 
35.697,edge2-edge2-minio-1,10.50,331.1MiB,2GiB,16.17 
35.823,edge1-edge1-api-1,63.96,349MiB,2.5GiB,13.63 
35.959,edge1-edge1-minio-1,5.57,331.4MiB,2GiB,16.18 
36.088,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
36.207,cloud_api_poc1,42.53,67.99MiB,2GiB,3.32 
36.320,cloud_mysql_poc1,1.50,367.8MiB,512MiB,71.84 
36.463,cloud_minio_poc1,7.58,335.7MiB,1GiB,32.78 
36.606, ,,,,
36.729,edge3-edge3-api-1,103.97,388.7MiB,2.5GiB,15.18
36.854,edge3-edge3-mysql-1,0.41,376.3MiB,1GiB,36.75
36.981,edge3-edge3-minio-1,6.05,360.7MiB,2GiB,17.61
37.102,edge2-edge2-api-1,59.45,336MiB,2.5GiB,13.13
37.233,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75
37.352,edge2-edge2-minio-1,4.93,331.3MiB,2GiB,16.17
37.486,edge1-edge1-api-1,81.08,350.4MiB,2.5GiB,13.69
37.623,edge1-edge1-minio-1,7.86,331.5MiB,2GiB,16.19
37.745,edge1-edge1-mysql-1,1.39,376.4MiB,1GiB,36.75
37.874,cloud_api_poc1,49.32,68.4MiB,2GiB,3.34
37.997,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84
38.136,cloud_minio_poc1,6.22,335.9MiB,1GiB,32.80
38.271,edge3-edge3-api-1,103.97,388.7MiB,2.5GiB,15.18 
38.429,edge3-edge3-mysql-1,0.41,376.3MiB,1GiB,36.75 
38.550,edge3-edge3-minio-1,6.05,360.7MiB,2GiB,17.61 
38.667,edge2-edge2-api-1,59.45,336MiB,2.5GiB,13.13 
38.806,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75 
38.921,edge2-edge2-minio-1,4.93,331.3MiB,2GiB,16.17 
39.042,edge1-edge1-api-1,81.08,350.4MiB,2.5GiB,13.69 
39.161,edge1-edge1-minio-1,7.86,331.5MiB,2GiB,16.19 
39.289,edge1-edge1-mysql-1,1.39,376.4MiB,1GiB,36.75 
39.427,cloud_api_poc1,49.32,68.4MiB,2GiB,3.34 
39.572,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84 
39.712,cloud_minio_poc1,6.22,335.9MiB,1GiB,32.80 
39.846, ,,,,
39.975,edge3-edge3-api-1,103.97,388.7MiB,2.5GiB,15.18
40.143,edge3-edge3-mysql-1,0.41,376.3MiB,1GiB,36.75
40.260,edge3-edge3-minio-1,6.05,360.7MiB,2GiB,17.61
40.387,edge2-edge2-api-1,59.45,336MiB,2.5GiB,13.13
40.502,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75
40.705,edge2-edge2-minio-1,4.93,331.3MiB,2GiB,16.17
40.834,edge1-edge1-api-1,81.08,350.4MiB,2.5GiB,13.69
40.960,edge1-edge1-minio-1,7.86,331.5MiB,2GiB,16.19
41.137,edge1-edge1-mysql-1,1.39,376.4MiB,1GiB,36.75
41.267,cloud_api_poc1,49.32,68.4MiB,2GiB,3.34
41.405,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84
41.528,cloud_minio_poc1,6.22,335.9MiB,1GiB,32.80
41.649,edge3-edge3-api-1,103.97,388.7MiB,2.5GiB,15.18 
41.778,edge3-edge3-mysql-1,0.41,376.3MiB,1GiB,36.75 
41.903,edge3-edge3-minio-1,6.05,360.7MiB,2GiB,17.61 
42.042,edge2-edge2-api-1,59.45,336MiB,2.5GiB,13.13 
42.178,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75 
42.296,edge2-edge2-minio-1,4.93,331.3MiB,2GiB,16.17 
42.426,edge1-edge1-api-1,81.08,350.4MiB,2.5GiB,13.69 
42.549,edge1-edge1-minio-1,7.86,331.5MiB,2GiB,16.19 
42.673,edge1-edge1-mysql-1,1.39,376.4MiB,1GiB,36.75 
42.816,cloud_api_poc1,49.32,68.4MiB,2GiB,3.34 
42.940,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84 
43.087,cloud_minio_poc1,6.22,335.9MiB,1GiB,32.80 
43.242, ,,,,
43.361,edge3-edge3-api-1,111.12,386.5MiB,2.5GiB,15.10
43.481,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
43.595,edge3-edge3-minio-1,6.37,359.6MiB,2GiB,17.56
43.729,edge2-edge2-api-1,78.35,336.1MiB,2.5GiB,13.13
43.858,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75
43.976,edge2-edge2-minio-1,6.41,331.3MiB,2GiB,16.17
44.141,edge1-edge1-api-1,72.03,349.6MiB,2.5GiB,13.66
44.264,edge1-edge1-minio-1,5.39,331.5MiB,2GiB,16.19
44.413,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
44.555,cloud_api_poc1,43.13,69.17MiB,2GiB,3.38
44.702,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84
44.837,cloud_minio_poc1,5.38,335.8MiB,1GiB,32.79
44.957,edge3-edge3-api-1,111.12,386.5MiB,2.5GiB,15.10 
45.091,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
45.221,edge3-edge3-minio-1,6.37,359.6MiB,2GiB,17.56 
45.361,edge2-edge2-api-1,78.35,336.1MiB,2.5GiB,13.13 
45.512,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75 
45.648,edge2-edge2-minio-1,6.41,331.3MiB,2GiB,16.17 
45.788,edge1-edge1-api-1,72.03,349.6MiB,2.5GiB,13.66 
45.924,edge1-edge1-minio-1,5.39,331.5MiB,2GiB,16.19 
46.049,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
46.189,cloud_api_poc1,43.13,69.17MiB,2GiB,3.38 
46.339,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84 
46.455,cloud_minio_poc1,5.38,335.8MiB,1GiB,32.79 
46.595, ,,,,
46.717,edge3-edge3-api-1,111.12,386.5MiB,2.5GiB,15.10
46.911,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
47.041,edge3-edge3-minio-1,6.37,359.6MiB,2GiB,17.56
47.169,edge2-edge2-api-1,78.35,336.1MiB,2.5GiB,13.13
47.306,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75
47.422,edge2-edge2-minio-1,6.41,331.3MiB,2GiB,16.17
47.537,edge1-edge1-api-1,72.03,349.6MiB,2.5GiB,13.66
47.685,edge1-edge1-minio-1,5.39,331.5MiB,2GiB,16.19
