elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
4.808,cloud_mysql_poc1,0.50,367.8MiB,512MiB,71.84 
4.920,cloud_minio_poc1,0.07,224MiB,1GiB,21.87 
5.037, ,,,,
5.136,edge3-edge3-api-1,35.47,357.4MiB,2.5GiB,13.96
5.240,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75
5.331,edge3-edge3-minio-1,1.59,231.4MiB,2GiB,11.30
5.428,edge2-edge2-api-1,36.78,389.3MiB,2.5GiB,15.21
5.525,edge2-edge2-minio-1,2.55,235.3MiB,2GiB,11.49
5.626,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94
5.727,edge1-edge1-api-1,51.35,329.8MiB,2.5GiB,12.88
5.850,edge1-edge1-minio-1,3.64,237.5MiB,2GiB,11.60
5.938,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
6.030,cloud_api_poc1,50.82,89.92MiB,2GiB,4.39
6.129,cloud_mysql_poc1,0.46,367.8MiB,512MiB,71.84
6.233,cloud_minio_poc1,9.02,280.1MiB,1GiB,27.35
6.334,edge3-edge3-api-1,35.47,357.4MiB,2.5GiB,13.96 
6.480,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75 
6.578,edge3-edge3-minio-1,1.59,231.4MiB,2GiB,11.30 
6.669,edge2-edge2-api-1,36.78,389.3MiB,2.5GiB,15.21 
6.762,edge2-edge2-minio-1,2.55,235.3MiB,2GiB,11.49 
6.856,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94 
6.954,edge1-edge1-api-1,51.35,329.8MiB,2.5GiB,12.88 
7.105,edge1-edge1-minio-1,3.64,237.5MiB,2GiB,11.60 
7.206,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
7.333,cloud_api_poc1,50.82,89.92MiB,2GiB,4.39 
7.435,cloud_mysql_poc1,0.46,367.8MiB,512MiB,71.84 
7.528,cloud_minio_poc1,9.02,280.1MiB,1GiB,27.35 
7.683, ,,,,
7.777,edge3-edge3-api-1,35.47,357.4MiB,2.5GiB,13.96
7.873,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75
8.011,edge3-edge3-minio-1,1.59,231.4MiB,2GiB,11.30
8.106,edge2-edge2-api-1,36.78,389.3MiB,2.5GiB,15.21
8.199,edge2-edge2-minio-1,2.55,235.3MiB,2GiB,11.49
8.297,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94
8.399,edge1-edge1-api-1,51.35,329.8MiB,2.5GiB,12.88
8.510,edge1-edge1-minio-1,3.64,237.5MiB,2GiB,11.60
8.626,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
8.733,cloud_api_poc1,50.82,89.92MiB,2GiB,4.39
8.834,cloud_mysql_poc1,0.46,367.8MiB,512MiB,71.84
8.939,cloud_minio_poc1,9.02,280.1MiB,1GiB,27.35
9.054,edge3-edge3-api-1,35.47,357.4MiB,2.5GiB,13.96 
9.156,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75 
9.251,edge3-edge3-minio-1,1.59,231.4MiB,2GiB,11.30 
9.347,edge2-edge2-api-1,36.78,389.3MiB,2.5GiB,15.21 
9.444,edge2-edge2-minio-1,2.55,235.3MiB,2GiB,11.49 
9.522,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94 
9.620,edge1-edge1-api-1,51.35,329.8MiB,2.5GiB,12.88 
9.730,edge1-edge1-minio-1,3.64,237.5MiB,2GiB,11.60 
9.825,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
9.930,cloud_api_poc1,50.82,89.92MiB,2GiB,4.39 
10.044,cloud_mysql_poc1,0.46,367.8MiB,512MiB,71.84 
10.128,cloud_minio_poc1,9.02,280.1MiB,1GiB,27.35 
10.255, ,,,,
10.367,edge3-edge3-api-1,60.56,365.5MiB,2.5GiB,14.28
10.456,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75
10.547,edge3-edge3-minio-1,2.97,237.5MiB,2GiB,11.60
10.639,edge2-edge2-api-1,36.37,395.2MiB,2.5GiB,15.44
10.739,edge2-edge2-minio-1,2.39,243.6MiB,2GiB,11.89
10.834,edge2-edge2-mysql-1,1.13,378.3MiB,1GiB,36.95
10.946,edge1-edge1-api-1,43.89,336.4MiB,2.5GiB,13.14
11.041,edge1-edge1-minio-1,2.44,244.2MiB,2GiB,11.92
11.140,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
11.253,cloud_api_poc1,51.41,109.7MiB,2GiB,5.36
11.360,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84
11.452,cloud_minio_poc1,8.56,314.1MiB,1GiB,30.67
11.544,edge3-edge3-api-1,60.56,365.5MiB,2.5GiB,14.28 
11.627,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75 
11.731,edge3-edge3-minio-1,2.97,237.5MiB,2GiB,11.60 
11.846,edge2-edge2-api-1,36.37,395.2MiB,2.5GiB,15.44 
11.948,edge2-edge2-minio-1,2.39,243.6MiB,2GiB,11.89 
12.065,edge2-edge2-mysql-1,1.13,378.3MiB,1GiB,36.95 
12.146,edge1-edge1-api-1,43.89,336.4MiB,2.5GiB,13.14 
12.241,edge1-edge1-minio-1,2.44,244.2MiB,2GiB,11.92 
12.353,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
12.460,cloud_api_poc1,51.41,109.7MiB,2GiB,5.36 
12.564,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84 
12.679,cloud_minio_poc1,8.56,314.1MiB,1GiB,30.67 
12.768, ,,,,
12.876,edge3-edge3-api-1,60.56,365.5MiB,2.5GiB,14.28
12.990,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75
13.107,edge3-edge3-minio-1,2.97,237.5MiB,2GiB,11.60
13.202,edge2-edge2-api-1,36.37,395.2MiB,2.5GiB,15.44
13.302,edge2-edge2-minio-1,2.39,243.6MiB,2GiB,11.89
13.387,edge2-edge2-mysql-1,1.13,378.3MiB,1GiB,36.95
13.500,edge1-edge1-api-1,43.89,336.4MiB,2.5GiB,13.14
13.603,edge1-edge1-minio-1,2.44,244.2MiB,2GiB,11.92
13.703,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
13.798,cloud_api_poc1,51.41,109.7MiB,2GiB,5.36
13.904,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84
14.011,cloud_minio_poc1,8.56,314.1MiB,1GiB,30.67
14.109,edge3-edge3-api-1,60.56,365.5MiB,2.5GiB,14.28 
14.222,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75 
14.328,edge3-edge3-minio-1,2.97,237.5MiB,2GiB,11.60 
14.420,edge2-edge2-api-1,36.37,395.2MiB,2.5GiB,15.44 
14.528,edge2-edge2-minio-1,2.39,243.6MiB,2GiB,11.89 
14.626,edge2-edge2-mysql-1,1.13,378.3MiB,1GiB,36.95 
14.722,edge1-edge1-api-1,43.89,336.4MiB,2.5GiB,13.14 
14.819,edge1-edge1-minio-1,2.44,244.2MiB,2GiB,11.92 
14.925,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
15.025,cloud_api_poc1,51.41,109.7MiB,2GiB,5.36 
15.122,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84 
15.233,cloud_minio_poc1,8.56,314.1MiB,1GiB,30.67 
15.324, ,,,,
15.401,edge3-edge3-api-1,54.04,374.1MiB,2.5GiB,14.61
15.476,edge3-edge3-mysql-1,1.10,376.3MiB,1GiB,36.75
15.599,edge3-edge3-minio-1,2.58,256.9MiB,2GiB,12.55
15.708,edge2-edge2-api-1,34.76,401MiB,2.5GiB,15.66
15.828,edge2-edge2-minio-1,2.20,251.8MiB,2GiB,12.30
15.924,edge2-edge2-mysql-1,0.32,378.3MiB,1GiB,36.95
16.026,edge1-edge1-api-1,44.69,344.4MiB,2.5GiB,13.45
16.130,edge1-edge1-minio-1,2.71,254MiB,2GiB,12.40
16.236,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
16.361,cloud_api_poc1,51.07,122.6MiB,2GiB,5.99
16.483,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84
16.582,cloud_minio_poc1,10.66,353.5MiB,1GiB,34.53
16.672,edge3-edge3-api-1,54.04,374.1MiB,2.5GiB,14.61 
16.774,edge3-edge3-mysql-1,1.10,376.3MiB,1GiB,36.75 
16.868,edge3-edge3-minio-1,2.58,256.9MiB,2GiB,12.55 
16.949,edge2-edge2-api-1,34.76,401MiB,2.5GiB,15.66 
17.060,edge2-edge2-minio-1,2.20,251.8MiB,2GiB,12.30 
17.142,edge2-edge2-mysql-1,0.32,378.3MiB,1GiB,36.95 
17.242,edge1-edge1-api-1,44.69,344.4MiB,2.5GiB,13.45 
17.376,edge1-edge1-minio-1,2.71,254MiB,2GiB,12.40 
17.490,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
17.613,cloud_api_poc1,51.07,122.6MiB,2GiB,5.99 
17.712,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84 
17.817,cloud_minio_poc1,10.66,353.5MiB,1GiB,34.53 
17.913, ,,,,
18.026,edge3-edge3-api-1,54.04,374.1MiB,2.5GiB,14.61
18.125,edge3-edge3-mysql-1,1.10,376.3MiB,1GiB,36.75
18.228,edge3-edge3-minio-1,2.58,256.9MiB,2GiB,12.55
18.326,edge2-edge2-api-1,34.76,401MiB,2.5GiB,15.66
18.421,edge2-edge2-minio-1,2.20,251.8MiB,2GiB,12.30
18.539,edge2-edge2-mysql-1,0.32,378.3MiB,1GiB,36.95
18.661,edge1-edge1-api-1,44.69,344.4MiB,2.5GiB,13.45
18.759,edge1-edge1-minio-1,2.71,254MiB,2GiB,12.40
18.848,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
18.946,cloud_api_poc1,51.07,122.6MiB,2GiB,5.99
19.054,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84
19.194,cloud_minio_poc1,10.66,353.5MiB,1GiB,34.53
19.297,edge3-edge3-api-1,54.04,374.1MiB,2.5GiB,14.61 
19.404,edge3-edge3-mysql-1,1.10,376.3MiB,1GiB,36.75 
19.523,edge3-edge3-minio-1,2.58,256.9MiB,2GiB,12.55 
19.626,edge2-edge2-api-1,34.76,401MiB,2.5GiB,15.66 
19.717,edge2-edge2-minio-1,2.20,251.8MiB,2GiB,12.30 
19.822,edge2-edge2-mysql-1,0.32,378.3MiB,1GiB,36.95 
19.924,edge1-edge1-api-1,44.69,344.4MiB,2.5GiB,13.45 
20.021,edge1-edge1-minio-1,2.71,254MiB,2GiB,12.40 
20.122,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
20.223,cloud_api_poc1,51.07,122.6MiB,2GiB,5.99 
20.313,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84 
20.414,cloud_minio_poc1,10.66,353.5MiB,1GiB,34.53 
20.514, ,,,,
20.611,edge3-edge3-api-1,59.96,379MiB,2.5GiB,14.80
20.705,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75
20.810,edge3-edge3-minio-1,3.21,265.6MiB,2GiB,12.97
20.923,edge2-edge2-api-1,45.42,407.1MiB,2.5GiB,15.90
21.035,edge2-edge2-minio-1,3.25,265.2MiB,2GiB,12.95
21.125,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94
21.201,edge1-edge1-api-1,54.91,350.5MiB,2.5GiB,13.69
21.275,edge1-edge1-minio-1,3.90,282MiB,2GiB,13.77
21.364,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75
21.494,cloud_api_poc1,51.31,127.8MiB,2GiB,6.24
21.599,cloud_mysql_poc1,1.07,367.8MiB,512MiB,71.84
21.715,cloud_minio_poc1,7.51,354.1MiB,1GiB,34.58
21.816,edge3-edge3-api-1,59.96,379MiB,2.5GiB,14.80 
21.916,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75 
22.037,edge3-edge3-minio-1,3.21,265.6MiB,2GiB,12.97 
22.143,edge2-edge2-api-1,45.42,407.1MiB,2.5GiB,15.90 
22.244,edge2-edge2-minio-1,3.25,265.2MiB,2GiB,12.95 
22.333,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94 
22.439,edge1-edge1-api-1,54.91,350.5MiB,2.5GiB,13.69 
22.550,edge1-edge1-minio-1,3.90,282MiB,2GiB,13.77 
22.650,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75 
22.743,cloud_api_poc1,51.31,127.8MiB,2GiB,6.24 
22.833,cloud_mysql_poc1,1.07,367.8MiB,512MiB,71.84 
22.925,cloud_minio_poc1,7.51,354.1MiB,1GiB,34.58 
23.017, ,,,,
23.123,edge3-edge3-api-1,59.96,379MiB,2.5GiB,14.80
23.222,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75
23.318,edge3-edge3-minio-1,3.21,265.6MiB,2GiB,12.97
23.421,edge2-edge2-api-1,45.42,407.1MiB,2.5GiB,15.90
23.548,edge2-edge2-minio-1,3.25,265.2MiB,2GiB,12.95
23.662,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94
23.759,edge1-edge1-api-1,54.91,350.5MiB,2.5GiB,13.69
23.864,edge1-edge1-minio-1,3.90,282MiB,2GiB,13.77
23.963,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75
24.070,cloud_api_poc1,51.31,127.8MiB,2GiB,6.24
24.193,cloud_mysql_poc1,1.07,367.8MiB,512MiB,71.84
24.294,cloud_minio_poc1,7.51,354.1MiB,1GiB,34.58
24.402,edge3-edge3-api-1,59.96,379MiB,2.5GiB,14.80 
24.498,edge3-edge3-mysql-1,0.34,376.3MiB,1GiB,36.75 
24.597,edge3-edge3-minio-1,3.21,265.6MiB,2GiB,12.97 
24.692,edge2-edge2-api-1,45.42,407.1MiB,2.5GiB,15.90 
24.789,edge2-edge2-minio-1,3.25,265.2MiB,2GiB,12.95 
24.882,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94 
24.964,edge1-edge1-api-1,54.91,350.5MiB,2.5GiB,13.69 
25.061,edge1-edge1-minio-1,3.90,282MiB,2GiB,13.77 
25.153,edge1-edge1-mysql-1,0.36,376.3MiB,1GiB,36.75 
25.279,cloud_api_poc1,51.31,127.8MiB,2GiB,6.24 
25.380,cloud_mysql_poc1,1.07,367.8MiB,512MiB,71.84 
25.477,cloud_minio_poc1,7.51,354.1MiB,1GiB,34.58 
25.600, ,,,,
25.707,edge3-edge3-api-1,56.82,385MiB,2.5GiB,15.04
25.805,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75
25.916,edge3-edge3-minio-1,2.12,275MiB,2GiB,13.43
26.030,edge2-edge2-api-1,44.84,412.5MiB,2.5GiB,16.11
26.126,edge2-edge2-minio-1,3.46,281.7MiB,2GiB,13.75
26.226,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94
26.316,edge1-edge1-api-1,50.54,358.3MiB,2.5GiB,13.99
26.417,edge1-edge1-minio-1,4.11,294.5MiB,2GiB,14.38
26.525,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75
26.614,cloud_api_poc1,51.74,136.2MiB,2GiB,6.65
26.693,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84
26.767,cloud_minio_poc1,7.23,354.7MiB,1GiB,34.63
26.840,edge3-edge3-api-1,56.82,385MiB,2.5GiB,15.04 
26.917,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75 
27.032,edge3-edge3-minio-1,2.12,275MiB,2GiB,13.43 
27.141,edge2-edge2-api-1,44.84,412.5MiB,2.5GiB,16.11 
27.229,edge2-edge2-minio-1,3.46,281.7MiB,2GiB,13.75 
27.345,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94 
27.464,edge1-edge1-api-1,50.54,358.3MiB,2.5GiB,13.99 
27.571,edge1-edge1-minio-1,4.11,294.5MiB,2GiB,14.38 
27.655,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75 
27.760,cloud_api_poc1,51.74,136.2MiB,2GiB,6.65 
27.865,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
28.001,cloud_minio_poc1,7.23,354.7MiB,1GiB,34.63 
28.104, ,,,,
28.204,edge3-edge3-api-1,56.82,385MiB,2.5GiB,15.04
28.305,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75
28.399,edge3-edge3-minio-1,2.12,275MiB,2GiB,13.43
28.495,edge2-edge2-api-1,44.84,412.5MiB,2.5GiB,16.11
28.590,edge2-edge2-minio-1,3.46,281.7MiB,2GiB,13.75
28.694,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94
28.815,edge1-edge1-api-1,50.54,358.3MiB,2.5GiB,13.99
28.936,edge1-edge1-minio-1,4.11,294.5MiB,2GiB,14.38
29.035,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75
29.126,cloud_api_poc1,51.74,136.2MiB,2GiB,6.65
29.230,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84
29.336,cloud_minio_poc1,7.23,354.7MiB,1GiB,34.63
29.429,edge3-edge3-api-1,56.82,385MiB,2.5GiB,15.04 
29.525,edge3-edge3-mysql-1,0.39,376.3MiB,1GiB,36.75 
29.620,edge3-edge3-minio-1,2.12,275MiB,2GiB,13.43 
29.717,edge2-edge2-api-1,44.84,412.5MiB,2.5GiB,16.11 
29.827,edge2-edge2-minio-1,3.46,281.7MiB,2GiB,13.75 
29.933,edge2-edge2-mysql-1,0.44,378.3MiB,1GiB,36.94 
30.031,edge1-edge1-api-1,50.54,358.3MiB,2.5GiB,13.99 
30.152,edge1-edge1-minio-1,4.11,294.5MiB,2GiB,14.38 
30.259,edge1-edge1-mysql-1,1.01,376.3MiB,1GiB,36.75 
30.353,cloud_api_poc1,51.74,136.2MiB,2GiB,6.65 
30.461,cloud_mysql_poc1,0.38,367.8MiB,512MiB,71.84 
30.564,cloud_minio_poc1,7.23,354.7MiB,1GiB,34.63 
30.654, ,,,,
30.760,edge3-edge3-api-1,55.40,388.4MiB,2.5GiB,15.17
30.842,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
30.955,edge3-edge3-minio-1,2.19,282.7MiB,2GiB,13.80
31.049,edge2-edge2-api-1,42.60,416.9MiB,2.5GiB,16.29
31.162,edge2-edge2-minio-1,2.75,289MiB,2GiB,14.11
31.276,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.94
31.374,edge1-edge1-api-1,51.50,360.9MiB,2.5GiB,14.10
31.463,edge1-edge1-minio-1,3.12,307.5MiB,2GiB,15.01
31.566,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
31.646,cloud_api_poc1,51.43,144.5MiB,2GiB,7.05
31.732,cloud_mysql_poc1,0.43,367.8MiB,512MiB,71.84
31.838,cloud_minio_poc1,8.17,360MiB,1GiB,35.16
31.941,edge3-edge3-api-1,55.40,388.4MiB,2.5GiB,15.17 
32.034,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
32.132,edge3-edge3-minio-1,2.19,282.7MiB,2GiB,13.80 
32.231,edge2-edge2-api-1,42.60,416.9MiB,2.5GiB,16.29 
32.326,edge2-edge2-minio-1,2.75,289MiB,2GiB,14.11 
32.403,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.94 
32.478,edge1-edge1-api-1,51.50,360.9MiB,2.5GiB,14.10 
32.554,edge1-edge1-minio-1,3.12,307.5MiB,2GiB,15.01 
32.633,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
32.739,cloud_api_poc1,51.43,144.5MiB,2GiB,7.05 
32.843,cloud_mysql_poc1,0.43,367.8MiB,512MiB,71.84 
32.937,cloud_minio_poc1,8.17,360MiB,1GiB,35.16 
33.037, ,,,,
33.132,edge3-edge3-api-1,55.40,388.4MiB,2.5GiB,15.17
33.221,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
33.326,edge3-edge3-minio-1,2.19,282.7MiB,2GiB,13.80
33.418,edge2-edge2-api-1,42.60,416.9MiB,2.5GiB,16.29
33.510,edge2-edge2-minio-1,2.75,289MiB,2GiB,14.11
33.619,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.94
33.720,edge1-edge1-api-1,51.50,360.9MiB,2.5GiB,14.10
33.820,edge1-edge1-minio-1,3.12,307.5MiB,2GiB,15.01
33.916,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
34.036,cloud_api_poc1,51.43,144.5MiB,2GiB,7.05
34.142,cloud_mysql_poc1,0.43,367.8MiB,512MiB,71.84
34.238,cloud_minio_poc1,8.17,360MiB,1GiB,35.16
34.345,edge3-edge3-api-1,55.40,388.4MiB,2.5GiB,15.17 
34.467,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
34.590,edge3-edge3-minio-1,2.19,282.7MiB,2GiB,13.80 
34.686,edge2-edge2-api-1,42.60,416.9MiB,2.5GiB,16.29 
34.786,edge2-edge2-minio-1,2.75,289MiB,2GiB,14.11 
34.892,edge2-edge2-mysql-1,0.36,378.3MiB,1GiB,36.94 
34.995,edge1-edge1-api-1,51.50,360.9MiB,2.5GiB,14.10 
35.094,edge1-edge1-minio-1,3.12,307.5MiB,2GiB,15.01 
35.210,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
35.304,cloud_api_poc1,51.43,144.5MiB,2GiB,7.05 
35.429,cloud_mysql_poc1,0.43,367.8MiB,512MiB,71.84 
35.525,cloud_minio_poc1,8.17,360MiB,1GiB,35.16 
35.619, ,,,,
35.711,edge3-edge3-api-1,53.75,391.9MiB,2.5GiB,15.31
35.807,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
35.904,edge3-edge3-minio-1,2.36,294.5MiB,2GiB,14.38
36.001,edge2-edge2-api-1,44.71,421.9MiB,2.5GiB,16.48
36.095,edge2-edge2-minio-1,3.34,301.2MiB,2GiB,14.71
36.194,edge2-edge2-mysql-1,1.10,378.3MiB,1GiB,36.94
36.290,edge1-edge1-api-1,48.78,364.5MiB,2.5GiB,14.24
36.387,edge1-edge1-minio-1,3.33,319.2MiB,2GiB,15.59
36.476,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
36.566,cloud_api_poc1,52.60,154.4MiB,2GiB,7.54
36.660,cloud_mysql_poc1,0.36,367.8MiB,512MiB,71.84
36.771,cloud_minio_poc1,8.23,372.2MiB,1GiB,36.34
36.899,edge3-edge3-api-1,53.75,391.9MiB,2.5GiB,15.31 
37.003,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
37.100,edge3-edge3-minio-1,2.36,294.5MiB,2GiB,14.38 
37.228,edge2-edge2-api-1,44.71,421.9MiB,2.5GiB,16.48 
37.339,edge2-edge2-minio-1,3.34,301.2MiB,2GiB,14.71 
37.446,edge2-edge2-mysql-1,1.10,378.3MiB,1GiB,36.94 
37.534,edge1-edge1-api-1,48.78,364.5MiB,2.5GiB,14.24 
37.656,edge1-edge1-minio-1,3.33,319.2MiB,2GiB,15.59 
37.738,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
37.832,cloud_api_poc1,52.60,154.4MiB,2GiB,7.54 
37.962,cloud_mysql_poc1,0.36,367.8MiB,512MiB,71.84 
38.047,cloud_minio_poc1,8.23,372.2MiB,1GiB,36.34 
38.141, ,,,,
38.237,edge3-edge3-api-1,53.75,391.9MiB,2.5GiB,15.31
38.323,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
38.407,edge3-edge3-minio-1,2.36,294.5MiB,2GiB,14.38
38.481,edge2-edge2-api-1,44.71,421.9MiB,2.5GiB,16.48
38.553,edge2-edge2-minio-1,3.34,301.2MiB,2GiB,14.71
38.629,edge2-edge2-mysql-1,1.10,378.3MiB,1GiB,36.94
38.703,edge1-edge1-api-1,48.78,364.5MiB,2.5GiB,14.24
38.798,edge1-edge1-minio-1,3.33,319.2MiB,2GiB,15.59
38.913,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
