elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
2.214,edge1-edge1-mysql-1,2.59,376.6MiB,1GiB,36.78
2.281,edge1-edge1-minio-1,0.53,232.4MiB,2GiB,11.35
2.347,cloud_api_poc1,1.09,55.19MiB,2GiB,2.69
2.416,cloud_mysql_poc1,2.73,430.4MiB,512MiB,84.06
2.485,cloud_minio_poc1,0.39,275MiB,1GiB,26.86
2.551,edge3-edge3-api-1,1.72,372.6MiB,2.5GiB,14.55 
2.620,edge3-edge3-mysql-1,2.48,376.4MiB,1GiB,36.75 
2.688,edge3-edge3-minio-1,0.43,218.1MiB,2GiB,10.65 
2.753,edge2-edge2-api-1,2.09,328.5MiB,2.5GiB,12.83 
3.026,edge1-edge1-mysql-1,2.59,376.6MiB,1GiB,36.78 
3.094,edge1-edge1-minio-1,0.53,232.4MiB,2GiB,11.35 
3.160,cloud_api_poc1,1.09,55.19MiB,2GiB,2.69 
3.228,cloud_mysql_poc1,2.73,430.4MiB,512MiB,84.06 
3.315,cloud_minio_poc1,0.39,275MiB,1GiB,26.86 
3.386, ,,,,
3.456,edge3-edge3-api-1,4.17,373.6MiB,2.5GiB,14.59
3.526,edge3-edge3-mysql-1,0.31,376.4MiB,1GiB,36.75
3.594,edge3-edge3-minio-1,0.14,218.1MiB,2GiB,10.65
3.660,edge2-edge2-api-1,6.83,329.9MiB,2.5GiB,12.89
3.727,edge2-edge2-minio-1,0.62,221.2MiB,2GiB,10.80
3.795,edge2-edge2-mysql-1,0.31,376.4MiB,1GiB,36.75
3.861,edge1-edge1-api-1,4.05,360.7MiB,2.5GiB,14.09
4.061,cloud_api_poc1,7.27,55.44MiB,2GiB,2.71
4.133,cloud_mysql_poc1,0.34,430.4MiB,512MiB,84.06
4.203,cloud_minio_poc1,0.89,279.3MiB,1GiB,27.28
4.276,edge3-edge3-api-1,4.17,373.6MiB,2.5GiB,14.59 
4.344,edge3-edge3-mysql-1,0.31,376.4MiB,1GiB,36.75 
4.414,edge3-edge3-minio-1,0.14,218.1MiB,2GiB,10.65 
4.481,edge2-edge2-api-1,6.83,329.9MiB,2.5GiB,12.89 
4.547,edge2-edge2-minio-1,0.62,221.2MiB,2GiB,10.80 
4.616,edge2-edge2-mysql-1,0.31,376.4MiB,1GiB,36.75 
4.686,edge1-edge1-api-1,4.05,360.7MiB,2.5GiB,14.09 
4.754,edge1-edge1-mysql-1,0.50,376.6MiB,1GiB,36.77 
4.823,edge1-edge1-minio-1,0.16,232.4MiB,2GiB,11.35 
5.023,cloud_minio_poc1,0.89,279.3MiB,1GiB,27.28 
5.093, ,,,,
5.160,edge3-edge3-api-1,4.17,373.6MiB,2.5GiB,14.59
5.233,edge3-edge3-mysql-1,0.31,376.4MiB,1GiB,36.75
5.301,edge3-edge3-minio-1,0.14,218.1MiB,2GiB,10.65
5.369,edge2-edge2-api-1,6.83,329.9MiB,2.5GiB,12.89
5.438,edge2-edge2-minio-1,0.62,221.2MiB,2GiB,10.80
5.508,edge2-edge2-mysql-1,0.31,376.4MiB,1GiB,36.75
5.583,edge1-edge1-api-1,4.05,360.7MiB,2.5GiB,14.09
5.651,edge1-edge1-mysql-1,0.50,376.6MiB,1GiB,36.77
5.727,edge1-edge1-minio-1,0.16,232.4MiB,2GiB,11.35
5.797,cloud_api_poc1,7.27,55.44MiB,2GiB,2.71
5.864,cloud_mysql_poc1,0.34,430.4MiB,512MiB,84.06
6.001,edge3-edge3-api-1,4.17,373.6MiB,2.5GiB,14.59 
6.068,edge3-edge3-mysql-1,0.31,376.4MiB,1GiB,36.75 
6.136,edge3-edge3-minio-1,0.14,218.1MiB,2GiB,10.65 
6.205,edge2-edge2-api-1,6.83,329.9MiB,2.5GiB,12.89 
6.272,edge2-edge2-minio-1,0.62,221.2MiB,2GiB,10.80 
6.339,edge2-edge2-mysql-1,0.31,376.4MiB,1GiB,36.75 
6.408,edge1-edge1-api-1,4.05,360.7MiB,2.5GiB,14.09 
6.480,edge1-edge1-mysql-1,0.50,376.6MiB,1GiB,36.77 
6.547,edge1-edge1-minio-1,0.16,232.4MiB,2GiB,11.35 
6.616,cloud_api_poc1,7.27,55.44MiB,2GiB,2.71 
6.686,cloud_mysql_poc1,0.34,430.4MiB,512MiB,84.06 
6.753,cloud_minio_poc1,0.89,279.3MiB,1GiB,27.28 
6.824, ,,,,
7.026,edge3-edge3-minio-1,0.69,220.1MiB,2GiB,10.75
7.095,edge2-edge2-api-1,4.04,330.5MiB,2.5GiB,12.91
7.162,edge2-edge2-minio-1,0.35,223.2MiB,2GiB,10.90
7.234,edge2-edge2-mysql-1,1.01,376.4MiB,1GiB,36.75
7.327,edge1-edge1-api-1,6.30,362MiB,2.5GiB,14.14
7.402,edge1-edge1-mysql-1,0.34,376.6MiB,1GiB,36.77
7.477,edge1-edge1-minio-1,0.76,232.5MiB,2GiB,11.35
7.545,cloud_api_poc1,5.55,56.32MiB,2GiB,2.75
7.618,cloud_mysql_poc1,0.33,430.4MiB,512MiB,84.06
7.688,cloud_minio_poc1,0.86,281.2MiB,1GiB,27.46
7.755,edge3-edge3-api-1,8.34,374.2MiB,2.5GiB,14.62 
7.824,edge3-edge3-mysql-1,0.34,376.4MiB,1GiB,36.75 
8.034,edge2-edge2-minio-1,0.35,223.2MiB,2GiB,10.90 
8.116,edge2-edge2-mysql-1,1.01,376.4MiB,1GiB,36.75 
8.185,edge1-edge1-api-1,6.30,362MiB,2.5GiB,14.14 
8.252,edge1-edge1-mysql-1,0.34,376.6MiB,1GiB,36.77 
8.322,edge1-edge1-minio-1,0.76,232.5MiB,2GiB,11.35 
8.392,cloud_api_poc1,5.55,56.32MiB,2GiB,2.75 
8.466,cloud_mysql_poc1,0.33,430.4MiB,512MiB,84.06 
8.535,cloud_minio_poc1,0.86,281.2MiB,1GiB,27.46 
8.606, ,,,,
8.684,edge3-edge3-api-1,8.34,374.2MiB,2.5GiB,14.62
8.753,edge3-edge3-mysql-1,0.34,376.4MiB,1GiB,36.75
8.824,edge3-edge3-minio-1,0.69,220.1MiB,2GiB,10.75
8.894,edge2-edge2-api-1,4.04,330.5MiB,2.5GiB,12.91
9.056,edge2-edge2-mysql-1,1.01,376.4MiB,1GiB,36.75
9.128,edge1-edge1-api-1,6.30,362MiB,2.5GiB,14.14
9.202,edge1-edge1-mysql-1,0.34,376.6MiB,1GiB,36.77
9.277,edge1-edge1-minio-1,0.76,232.5MiB,2GiB,11.35
9.347,cloud_api_poc1,5.55,56.32MiB,2GiB,2.75
9.419,cloud_mysql_poc1,0.33,430.4MiB,512MiB,84.06
9.493,cloud_minio_poc1,0.86,281.2MiB,1GiB,27.46
9.561,edge3-edge3-api-1,8.34,374.2MiB,2.5GiB,14.62 
9.630,edge3-edge3-mysql-1,0.34,376.4MiB,1GiB,36.75 
9.700,edge3-edge3-minio-1,0.69,220.1MiB,2GiB,10.75 
9.768,edge2-edge2-api-1,4.04,330.5MiB,2.5GiB,12.91 
9.839,edge2-edge2-minio-1,0.35,223.2MiB,2GiB,10.90 
10.040,edge1-edge1-mysql-1,0.34,376.6MiB,1GiB,36.77 
10.109,edge1-edge1-minio-1,0.76,232.5MiB,2GiB,11.35 
10.179,cloud_api_poc1,5.55,56.32MiB,2GiB,2.75 
10.247,cloud_mysql_poc1,0.33,430.4MiB,512MiB,84.06 
10.316,cloud_minio_poc1,0.86,281.2MiB,1GiB,27.46 
10.389, ,,,,
10.460,edge3-edge3-api-1,8.24,374.6MiB,2.5GiB,14.63
10.533,edge3-edge3-mysql-1,1.04,376.4MiB,1GiB,36.75
10.606,edge3-edge3-minio-1,0.51,222.2MiB,2GiB,10.85
10.674,edge2-edge2-api-1,4.49,331.1MiB,2.5GiB,12.93
10.744,edge2-edge2-minio-1,0.35,223.2MiB,2GiB,10.90
10.816,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75
10.884,edge1-edge1-api-1,4.59,362.4MiB,2.5GiB,14.16
11.027,edge1-edge1-minio-1,0.30,232.5MiB,2GiB,11.35
11.097,cloud_api_poc1,8.92,55.88MiB,2GiB,2.73
11.167,cloud_mysql_poc1,0.35,430.4MiB,512MiB,84.06
11.237,cloud_minio_poc1,1.39,285.2MiB,1GiB,27.85
11.309,edge3-edge3-api-1,8.24,374.6MiB,2.5GiB,14.63 
11.379,edge3-edge3-mysql-1,1.04,376.4MiB,1GiB,36.75 
11.447,edge3-edge3-minio-1,0.51,222.2MiB,2GiB,10.85 
11.524,edge2-edge2-api-1,4.49,331.1MiB,2.5GiB,12.93 
11.596,edge2-edge2-minio-1,0.35,223.2MiB,2GiB,10.90 
11.663,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75 
11.733,edge1-edge1-api-1,4.59,362.4MiB,2.5GiB,14.16 
11.802,edge1-edge1-mysql-1,0.32,376.6MiB,1GiB,36.77 
12.006,cloud_mysql_poc1,0.35,430.4MiB,512MiB,84.06 
12.074,cloud_minio_poc1,1.39,285.2MiB,1GiB,27.85 
12.143, ,,,,
12.216,edge3-edge3-api-1,8.24,374.6MiB,2.5GiB,14.63
12.290,edge3-edge3-mysql-1,1.04,376.4MiB,1GiB,36.75
12.359,edge3-edge3-minio-1,0.51,222.2MiB,2GiB,10.85
12.430,edge2-edge2-api-1,4.49,331.1MiB,2.5GiB,12.93
12.501,edge2-edge2-minio-1,0.35,223.2MiB,2GiB,10.90
12.568,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75
12.638,edge1-edge1-api-1,4.59,362.4MiB,2.5GiB,14.16
12.708,edge1-edge1-mysql-1,0.32,376.6MiB,1GiB,36.77
12.776,edge1-edge1-minio-1,0.30,232.5MiB,2GiB,11.35
12.843,cloud_api_poc1,8.92,55.88MiB,2GiB,2.73
13.051,edge3-edge3-api-1,8.24,374.6MiB,2.5GiB,14.63 
13.122,edge3-edge3-mysql-1,1.04,376.4MiB,1GiB,36.75 
13.192,edge3-edge3-minio-1,0.51,222.2MiB,2GiB,10.85 
13.259,edge2-edge2-api-1,4.49,331.1MiB,2.5GiB,12.93 
13.329,edge2-edge2-minio-1,0.35,223.2MiB,2GiB,10.90 
13.401,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75 
13.469,edge1-edge1-api-1,4.59,362.4MiB,2.5GiB,14.16 
13.541,edge1-edge1-mysql-1,0.32,376.6MiB,1GiB,36.77 
13.613,edge1-edge1-minio-1,0.30,232.5MiB,2GiB,11.35 
13.681,cloud_api_poc1,8.92,55.88MiB,2GiB,2.73 
13.748,cloud_mysql_poc1,0.35,430.4MiB,512MiB,84.06 
13.816,cloud_minio_poc1,1.39,285.2MiB,1GiB,27.85 
13.886, ,,,,
14.022,edge3-edge3-mysql-1,0.43,376.4MiB,1GiB,36.75
14.090,edge3-edge3-minio-1,0.58,222.2MiB,2GiB,10.85
14.156,edge2-edge2-api-1,5.02,331.4MiB,2.5GiB,12.94
14.242,edge2-edge2-minio-1,0.38,225.2MiB,2GiB,11.00
14.320,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75
14.394,edge1-edge1-api-1,5.67,362.9MiB,2.5GiB,14.18
14.462,edge1-edge1-mysql-1,0.32,376.6MiB,1GiB,36.77
14.535,edge1-edge1-minio-1,0.30,234.5MiB,2GiB,11.45
14.605,cloud_api_poc1,7.60,57.65MiB,2GiB,2.82
14.673,cloud_mysql_poc1,1.14,430.4MiB,512MiB,84.06
14.745,cloud_minio_poc1,1.09,287.2MiB,1GiB,28.05
14.816,edge3-edge3-api-1,6.27,375.8MiB,2.5GiB,14.68 
15.020,edge2-edge2-api-1,5.02,331.4MiB,2.5GiB,12.94 
15.096,edge2-edge2-minio-1,0.38,225.2MiB,2GiB,11.00 
15.165,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75 
15.238,edge1-edge1-api-1,5.67,362.9MiB,2.5GiB,14.18 
15.310,edge1-edge1-mysql-1,0.32,376.6MiB,1GiB,36.77 
15.379,edge1-edge1-minio-1,0.30,234.5MiB,2GiB,11.45 
15.448,cloud_api_poc1,7.60,57.65MiB,2GiB,2.82 
15.519,cloud_mysql_poc1,1.14,430.4MiB,512MiB,84.06 
15.588,cloud_minio_poc1,1.09,287.2MiB,1GiB,28.05 
15.655, ,,,,
15.730,edge3-edge3-api-1,6.27,375.8MiB,2.5GiB,14.68
15.806,edge3-edge3-mysql-1,0.43,376.4MiB,1GiB,36.75
15.878,edge3-edge3-minio-1,0.58,222.2MiB,2GiB,10.85
16.016,edge2-edge2-minio-1,0.38,225.2MiB,2GiB,11.00
16.089,edge2-edge2-mysql-1,0.36,376.3MiB,1GiB,36.75
16.157,edge1-edge1-api-1,5.67,362.9MiB,2.5GiB,14.18
16.226,edge1-edge1-mysql-1,0.32,376.6MiB,1GiB,36.77
16.296,edge1-edge1-minio-1,0.30,234.5MiB,2GiB,11.45
16.364,cloud_api_poc1,7.60,57.65MiB,2GiB,2.82
16.448,cloud_mysql_poc1,1.14,430.4MiB,512MiB,84.06
16.524,cloud_minio_poc1,1.09,287.2MiB,1GiB,28.05
16.600,edge3-edge3-api-1,6.27,375.8MiB,2.5GiB,14.68 
16.672,edge3-edge3-mysql-1,0.43,376.4MiB,1GiB,36.75 
16.742,edge3-edge3-minio-1,0.58,222.2MiB,2GiB,10.85 
16.815,edge2-edge2-api-1,5.02,331.4MiB,2.5GiB,12.94 
17.023,edge1-edge1-api-1,5.67,362.9MiB,2.5GiB,14.18 
17.096,edge1-edge1-mysql-1,0.32,376.6MiB,1GiB,36.77 
17.178,edge1-edge1-minio-1,0.30,234.5MiB,2GiB,11.45 
17.253,cloud_api_poc1,7.60,57.65MiB,2GiB,2.82 
17.342,cloud_mysql_poc1,1.14,430.4MiB,512MiB,84.06 
17.415,cloud_minio_poc1,1.09,287.2MiB,1GiB,28.05 
17.490, ,,,,
17.561,edge3-edge3-api-1,6.41,376.3MiB,2.5GiB,14.70
17.635,edge3-edge3-mysql-1,0.29,376.4MiB,1GiB,36.75
17.708,edge3-edge3-minio-1,0.48,224.2MiB,2GiB,10.95
17.793,edge2-edge2-api-1,4.40,331.7MiB,2.5GiB,12.96
17.863,edge2-edge2-minio-1,0.57,225.3MiB,2GiB,11.00
17.938,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75
18.017,edge1-edge1-api-1,4.95,363.1MiB,2.5GiB,14.19
18.100,edge1-edge1-mysql-1,1.02,376.6MiB,1GiB,36.77
18.173,edge1-edge1-minio-1,0.58,234.6MiB,2GiB,11.46
18.245,cloud_api_poc1,4.83,57.59MiB,2GiB,2.81
18.315,cloud_mysql_poc1,0.31,430.4MiB,512MiB,84.06
18.385,cloud_minio_poc1,0.65,289.3MiB,1GiB,28.25
18.453,edge3-edge3-api-1,6.41,376.3MiB,2.5GiB,14.70 
18.532,edge3-edge3-mysql-1,0.29,376.4MiB,1GiB,36.75 
18.606,edge3-edge3-minio-1,0.48,224.2MiB,2GiB,10.95 
18.677,edge2-edge2-api-1,4.40,331.7MiB,2.5GiB,12.96 
18.747,edge2-edge2-minio-1,0.57,225.3MiB,2GiB,11.00 
18.820,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75 
19.036,edge1-edge1-minio-1,0.58,234.6MiB,2GiB,11.46 
19.132,cloud_api_poc1,4.83,57.59MiB,2GiB,2.81 
19.207,cloud_mysql_poc1,0.31,430.4MiB,512MiB,84.06 
19.279,cloud_minio_poc1,0.65,289.3MiB,1GiB,28.25 
19.352, ,,,,
19.425,edge3-edge3-api-1,6.41,376.3MiB,2.5GiB,14.70
19.499,edge3-edge3-mysql-1,0.29,376.4MiB,1GiB,36.75
19.570,edge3-edge3-minio-1,0.48,224.2MiB,2GiB,10.95
19.640,edge2-edge2-api-1,4.40,331.7MiB,2.5GiB,12.96
19.711,edge2-edge2-minio-1,0.57,225.3MiB,2GiB,11.00
19.781,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75
19.850,edge1-edge1-api-1,4.95,363.1MiB,2.5GiB,14.19
19.920,edge1-edge1-mysql-1,1.02,376.6MiB,1GiB,36.77
20.059,cloud_api_poc1,4.83,57.59MiB,2GiB,2.81
20.129,cloud_mysql_poc1,0.31,430.4MiB,512MiB,84.06
20.202,cloud_minio_poc1,0.65,289.3MiB,1GiB,28.25
20.270,edge3-edge3-api-1,6.41,376.3MiB,2.5GiB,14.70 
20.339,edge3-edge3-mysql-1,0.29,376.4MiB,1GiB,36.75 
20.410,edge3-edge3-minio-1,0.48,224.2MiB,2GiB,10.95 
20.480,edge2-edge2-api-1,4.40,331.7MiB,2.5GiB,12.96 
20.548,edge2-edge2-minio-1,0.57,225.3MiB,2GiB,11.00 
20.621,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75 
20.693,edge1-edge1-api-1,4.95,363.1MiB,2.5GiB,14.19 
20.762,edge1-edge1-mysql-1,1.02,376.6MiB,1GiB,36.77 
20.836,edge1-edge1-minio-1,0.58,234.6MiB,2GiB,11.46 
21.048,cloud_minio_poc1,0.65,289.3MiB,1GiB,28.25 
21.118, ,,,,
21.188,edge3-edge3-api-1,5.90,376.8MiB,2.5GiB,14.72
21.256,edge3-edge3-mysql-1,0.30,376.4MiB,1GiB,36.75
21.327,edge3-edge3-minio-1,0.50,226.2MiB,2GiB,11.05
21.399,edge2-edge2-api-1,3.72,332MiB,2.5GiB,12.97
21.468,edge2-edge2-minio-1,0.34,227.4MiB,2GiB,11.10
21.540,edge2-edge2-mysql-1,0.31,376.3MiB,1GiB,36.75
21.614,edge1-edge1-api-1,8.06,363.6MiB,2.5GiB,14.20
21.683,edge1-edge1-mysql-1,0.31,376.6MiB,1GiB,36.77
21.751,edge1-edge1-minio-1,0.64,236.5MiB,2GiB,11.55
21.821,cloud_api_poc1,7.21,58.48MiB,2GiB,2.86
21.892,cloud_mysql_poc1,0.31,430.4MiB,512MiB,84.06
22.030,edge3-edge3-api-1,5.90,376.8MiB,2.5GiB,14.72 
22.101,edge3-edge3-mysql-1,0.30,376.4MiB,1GiB,36.75 
22.170,edge3-edge3-minio-1,0.50,226.2MiB,2GiB,11.05 
22.240,edge2-edge2-api-1,3.72,332MiB,2.5GiB,12.97 
22.312,edge2-edge2-minio-1,0.34,227.4MiB,2GiB,11.10 
22.383,edge2-edge2-mysql-1,0.31,376.3MiB,1GiB,36.75 
22.451,edge1-edge1-api-1,8.06,363.6MiB,2.5GiB,14.20 
22.523,edge1-edge1-mysql-1,0.31,376.6MiB,1GiB,36.77 
22.595,edge1-edge1-minio-1,0.64,236.5MiB,2GiB,11.55 
22.664,cloud_api_poc1,7.21,58.48MiB,2GiB,2.86 
22.736,cloud_mysql_poc1,0.31,430.4MiB,512MiB,84.06 
22.808,cloud_minio_poc1,0.84,291.3MiB,1GiB,28.45 
22.877, ,,,,
23.017,edge3-edge3-mysql-1,0.30,376.4MiB,1GiB,36.75
23.091,edge3-edge3-minio-1,0.50,226.2MiB,2GiB,11.05
23.159,edge2-edge2-api-1,3.72,332MiB,2.5GiB,12.97
23.230,edge2-edge2-minio-1,0.34,227.4MiB,2GiB,11.10
23.301,edge2-edge2-mysql-1,0.31,376.3MiB,1GiB,36.75
23.370,edge1-edge1-api-1,8.06,363.6MiB,2.5GiB,14.20
23.439,edge1-edge1-mysql-1,0.31,376.6MiB,1GiB,36.77
23.511,edge1-edge1-minio-1,0.64,236.5MiB,2GiB,11.55
23.579,cloud_api_poc1,7.21,58.48MiB,2GiB,2.86
23.650,cloud_mysql_poc1,0.31,430.4MiB,512MiB,84.06
23.723,cloud_minio_poc1,0.84,291.3MiB,1GiB,28.45
23.793,edge3-edge3-api-1,5.90,376.8MiB,2.5GiB,14.72 
24.001,edge2-edge2-api-1,3.72,332MiB,2.5GiB,12.97 
24.069,edge2-edge2-minio-1,0.34,227.4MiB,2GiB,11.10 
24.139,edge2-edge2-mysql-1,0.31,376.3MiB,1GiB,36.75 
24.208,edge1-edge1-api-1,8.06,363.6MiB,2.5GiB,14.20 
24.277,edge1-edge1-mysql-1,0.31,376.6MiB,1GiB,36.77 
24.348,edge1-edge1-minio-1,0.64,236.5MiB,2GiB,11.55 
24.422,cloud_api_poc1,7.21,58.48MiB,2GiB,2.86 
24.494,cloud_mysql_poc1,0.31,430.4MiB,512MiB,84.06 
24.579,cloud_minio_poc1,0.84,291.3MiB,1GiB,28.45 
24.651, ,,,,
24.726,edge3-edge3-api-1,2.30,376.8MiB,2.5GiB,14.72
24.798,edge3-edge3-mysql-1,0.30,376.4MiB,1GiB,36.75
24.868,edge3-edge3-minio-1,0.06,226.2MiB,2GiB,11.05
25.009,edge2-edge2-minio-1,0.84,230.5MiB,2GiB,11.26
25.078,edge2-edge2-mysql-1,0.92,376.4MiB,1GiB,36.75
25.152,edge1-edge1-api-1,7.27,365.6MiB,2.5GiB,14.28
25.229,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77
25.300,edge1-edge1-minio-1,0.80,238.6MiB,2GiB,11.65
25.369,cloud_api_poc1,7.27,58.65MiB,2GiB,2.86
25.439,cloud_mysql_poc1,0.32,430.4MiB,512MiB,84.06
25.510,cloud_minio_poc1,1.68,300.1MiB,1GiB,29.31
25.582,edge3-edge3-api-1,2.30,376.8MiB,2.5GiB,14.72 
25.653,edge3-edge3-mysql-1,0.30,376.4MiB,1GiB,36.75 
25.727,edge3-edge3-minio-1,0.06,226.2MiB,2GiB,11.05 
25.799,edge2-edge2-api-1,5.70,332.3MiB,2.5GiB,12.98 
26.010,edge1-edge1-api-1,7.27,365.6MiB,2.5GiB,14.28 
26.080,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77 
26.147,edge1-edge1-minio-1,0.80,238.6MiB,2GiB,11.65 
26.219,cloud_api_poc1,7.27,58.65MiB,2GiB,2.86 
26.289,cloud_mysql_poc1,0.32,430.4MiB,512MiB,84.06 
26.357,cloud_minio_poc1,1.68,300.1MiB,1GiB,29.31 
26.427, ,,,,
26.499,edge3-edge3-api-1,2.30,376.8MiB,2.5GiB,14.72
26.567,edge3-edge3-mysql-1,0.30,376.4MiB,1GiB,36.75
26.638,edge3-edge3-minio-1,0.06,226.2MiB,2GiB,11.05
26.710,edge2-edge2-api-1,5.70,332.3MiB,2.5GiB,12.98
26.779,edge2-edge2-minio-1,0.84,230.5MiB,2GiB,11.26
26.846,edge2-edge2-mysql-1,0.92,376.4MiB,1GiB,36.75
27.052,edge1-edge1-minio-1,0.80,238.6MiB,2GiB,11.65
27.124,cloud_api_poc1,7.27,58.65MiB,2GiB,2.86
27.194,cloud_mysql_poc1,0.32,430.4MiB,512MiB,84.06
27.285,cloud_minio_poc1,1.68,300.1MiB,1GiB,29.31
27.371,edge3-edge3-api-1,2.30,376.8MiB,2.5GiB,14.72 
27.441,edge3-edge3-mysql-1,0.30,376.4MiB,1GiB,36.75 
27.517,edge3-edge3-minio-1,0.06,226.2MiB,2GiB,11.05 
27.591,edge2-edge2-api-1,5.70,332.3MiB,2.5GiB,12.98 
27.664,edge2-edge2-minio-1,0.84,230.5MiB,2GiB,11.26 
27.733,edge2-edge2-mysql-1,0.92,376.4MiB,1GiB,36.75 
27.805,edge1-edge1-api-1,7.27,365.6MiB,2.5GiB,14.28 
27.884,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77 
28.024,cloud_api_poc1,7.27,58.65MiB,2GiB,2.86 
28.098,cloud_mysql_poc1,0.32,430.4MiB,512MiB,84.06 
28.169,cloud_minio_poc1,1.68,300.1MiB,1GiB,29.31 
28.240, ,,,,
28.310,edge3-edge3-api-1,6.91,377.1MiB,2.5GiB,14.73
28.380,edge3-edge3-mysql-1,0.97,376.4MiB,1GiB,36.75
28.451,edge3-edge3-minio-1,0.29,226.2MiB,2GiB,11.05
28.523,edge2-edge2-api-1,6.41,332.7MiB,2.5GiB,13.00
28.592,edge2-edge2-minio-1,0.39,231.7MiB,2GiB,11.31
28.670,edge2-edge2-mysql-1,0.30,376.4MiB,1GiB,36.75
28.742,edge1-edge1-api-1,2.48,365.6MiB,2.5GiB,14.28
28.814,edge1-edge1-mysql-1,0.31,376.6MiB,1GiB,36.77
28.883,edge1-edge1-minio-1,0.31,240.6MiB,2GiB,11.75
29.021,cloud_mysql_poc1,0.29,430.4MiB,512MiB,84.06
29.090,cloud_minio_poc1,1.06,304.2MiB,1GiB,29.71
29.158,edge3-edge3-api-1,6.91,377.1MiB,2.5GiB,14.73 
29.253,edge3-edge3-mysql-1,0.97,376.4MiB,1GiB,36.75 
29.327,edge3-edge3-minio-1,0.29,226.2MiB,2GiB,11.05 
29.404,edge2-edge2-api-1,6.41,332.7MiB,2.5GiB,13.00 
29.476,edge2-edge2-minio-1,0.39,231.7MiB,2GiB,11.31 
29.546,edge2-edge2-mysql-1,0.30,376.4MiB,1GiB,36.75 
29.619,edge1-edge1-api-1,2.48,365.6MiB,2.5GiB,14.28 
29.691,edge1-edge1-mysql-1,0.31,376.6MiB,1GiB,36.77 
29.761,edge1-edge1-minio-1,0.31,240.6MiB,2GiB,11.75 
29.832,cloud_api_poc1,8.83,58.37MiB,2GiB,2.85 
30.039, ,,,,
30.110,edge3-edge3-api-1,6.91,377.1MiB,2.5GiB,14.73
30.181,edge3-edge3-mysql-1,0.97,376.4MiB,1GiB,36.75
30.250,edge3-edge3-minio-1,0.29,226.2MiB,2GiB,11.05
30.321,edge2-edge2-api-1,6.41,332.7MiB,2.5GiB,13.00
30.391,edge2-edge2-minio-1,0.39,231.7MiB,2GiB,11.31
30.460,edge2-edge2-mysql-1,0.30,376.4MiB,1GiB,36.75
30.531,edge1-edge1-api-1,2.48,365.6MiB,2.5GiB,14.28
