elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
2.266,edge3-edge3-mysql-1,0.40,376.3MiB,1GiB,36.75
2.349,edge2-edge2-api-1,0.32,234.4MiB,2.5GiB,9.16
2.430,edge2-edge2-minio-1,0.07,220.2MiB,2GiB,10.75
2.518,edge2-edge2-mysql-1,0.42,376.3MiB,1GiB,36.75
2.596,edge1-edge1-api-1,0.36,346.6MiB,2.5GiB,13.54
2.674,edge1-edge1-minio-1,0.07,220.3MiB,2GiB,10.76
2.755,edge1-edge1-mysql-1,0.44,376.3MiB,1GiB,36.75
2.840,cloud_api_poc1,0.16,53.97MiB,2GiB,2.64
2.921,cloud_minio_poc1,0.06,220.4MiB,1GiB,21.52
3.008,cloud_mysql_poc1,0.49,367.8MiB,512MiB,71.84
3.095,edge3-edge3-api-1,0.27,284.4MiB,2.5GiB,11.11 
3.174,edge3-edge3-minio-1,0.06,221.8MiB,2GiB,10.83 
3.260,edge3-edge3-mysql-1,0.40,376.3MiB,1GiB,36.75 
3.345,edge2-edge2-api-1,0.32,234.4MiB,2.5GiB,9.16 
3.425,edge2-edge2-minio-1,0.07,220.2MiB,2GiB,10.75 
3.511,edge2-edge2-mysql-1,0.42,376.3MiB,1GiB,36.75 
3.597,edge1-edge1-api-1,0.36,346.6MiB,2.5GiB,13.54 
3.674,edge1-edge1-minio-1,0.07,220.3MiB,2GiB,10.76 
3.762,edge1-edge1-mysql-1,0.44,376.3MiB,1GiB,36.75 
3.845,cloud_api_poc1,0.16,53.97MiB,2GiB,2.64 
3.924,cloud_minio_poc1,0.06,220.4MiB,1GiB,21.52 
4.010,cloud_mysql_poc1,0.49,367.8MiB,512MiB,71.84 
4.092, ,,,,
4.174,edge3-edge3-api-1,18.89,287.1MiB,2.5GiB,11.21
4.262,edge3-edge3-minio-1,4.61,226.7MiB,2GiB,11.07
4.343,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75
4.448,edge2-edge2-api-1,13.52,236.8MiB,2.5GiB,9.25
4.535,edge2-edge2-minio-1,1.09,226.7MiB,2GiB,11.07
4.622,edge2-edge2-mysql-1,1.22,376.3MiB,1GiB,36.75
4.704,edge1-edge1-api-1,14.54,348.8MiB,2.5GiB,13.62
4.784,edge1-edge1-minio-1,0.70,222.9MiB,2GiB,10.88
4.866,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
4.946,cloud_api_poc1,26.41,58.24MiB,2GiB,2.84
5.023,cloud_minio_poc1,3.08,236.6MiB,1GiB,23.11
5.113,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84
5.199,edge3-edge3-api-1,18.89,287.1MiB,2.5GiB,11.21 
5.280,edge3-edge3-minio-1,4.61,226.7MiB,2GiB,11.07 
5.359,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75 
5.442,edge2-edge2-api-1,13.52,236.8MiB,2.5GiB,9.25 
5.526,edge2-edge2-minio-1,1.09,226.7MiB,2GiB,11.07 
5.611,edge2-edge2-mysql-1,1.22,376.3MiB,1GiB,36.75 
5.697,edge1-edge1-api-1,14.54,348.8MiB,2.5GiB,13.62 
5.779,edge1-edge1-minio-1,0.70,222.9MiB,2GiB,10.88 
5.864,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
5.946,cloud_api_poc1,26.41,58.24MiB,2GiB,2.84 
6.023,cloud_minio_poc1,3.08,236.6MiB,1GiB,23.11 
6.124,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84 
6.209, ,,,,
6.300,edge3-edge3-api-1,18.89,287.1MiB,2.5GiB,11.21
6.397,edge3-edge3-minio-1,4.61,226.7MiB,2GiB,11.07
6.477,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75
6.561,edge2-edge2-api-1,13.52,236.8MiB,2.5GiB,9.25
6.639,edge2-edge2-minio-1,1.09,226.7MiB,2GiB,11.07
6.727,edge2-edge2-mysql-1,1.22,376.3MiB,1GiB,36.75
6.809,edge1-edge1-api-1,14.54,348.8MiB,2.5GiB,13.62
6.888,edge1-edge1-minio-1,0.70,222.9MiB,2GiB,10.88
6.968,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75
7.051,cloud_api_poc1,26.41,58.24MiB,2GiB,2.84
7.150,cloud_minio_poc1,3.08,236.6MiB,1GiB,23.11
7.233,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84
7.313,edge3-edge3-api-1,18.89,287.1MiB,2.5GiB,11.21 
7.398,edge3-edge3-minio-1,4.61,226.7MiB,2GiB,11.07 
7.481,edge3-edge3-mysql-1,0.37,376.3MiB,1GiB,36.75 
7.573,edge2-edge2-api-1,13.52,236.8MiB,2.5GiB,9.25 
7.652,edge2-edge2-minio-1,1.09,226.7MiB,2GiB,11.07 
7.745,edge2-edge2-mysql-1,1.22,376.3MiB,1GiB,36.75 
7.827,edge1-edge1-api-1,14.54,348.8MiB,2.5GiB,13.62 
7.911,edge1-edge1-minio-1,0.70,222.9MiB,2GiB,10.88 
8.006,edge1-edge1-mysql-1,0.37,376.3MiB,1GiB,36.75 
8.123,cloud_api_poc1,26.41,58.24MiB,2GiB,2.84 
8.200,cloud_minio_poc1,3.08,236.6MiB,1GiB,23.11 
8.281,cloud_mysql_poc1,0.40,367.8MiB,512MiB,71.84 
8.362, ,,,,
8.444,edge3-edge3-api-1,15.66,289.6MiB,2.5GiB,11.31
8.530,edge3-edge3-minio-1,0.68,228.8MiB,2GiB,11.17
8.612,edge3-edge3-mysql-1,1.21,376.4MiB,1GiB,36.75
8.689,edge2-edge2-api-1,13.16,238.9MiB,2.5GiB,9.33
8.771,edge2-edge2-minio-1,0.78,228.3MiB,2GiB,11.15
8.857,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75
8.936,edge1-edge1-api-1,20.49,351MiB,2.5GiB,13.71
9.017,edge1-edge1-minio-1,1.42,229.1MiB,2GiB,11.19
9.109,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
9.192,cloud_api_poc1,26.89,60.19MiB,2GiB,2.94
9.276,cloud_minio_poc1,3.02,254.8MiB,1GiB,24.88
9.358,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84
9.439,edge3-edge3-api-1,15.66,289.6MiB,2.5GiB,11.31 
9.522,edge3-edge3-minio-1,0.68,228.8MiB,2GiB,11.17 
9.601,edge3-edge3-mysql-1,1.21,376.4MiB,1GiB,36.75 
9.685,edge2-edge2-api-1,13.16,238.9MiB,2.5GiB,9.33 
9.772,edge2-edge2-minio-1,0.78,228.3MiB,2GiB,11.15 
9.848,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75 
9.930,edge1-edge1-api-1,20.49,351MiB,2.5GiB,13.71 
10.013,edge1-edge1-minio-1,1.42,229.1MiB,2GiB,11.19 
10.096,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
10.172,cloud_api_poc1,26.89,60.19MiB,2GiB,2.94 
10.253,cloud_minio_poc1,3.02,254.8MiB,1GiB,24.88 
10.340,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84 
10.422, ,,,,
10.502,edge3-edge3-api-1,15.66,289.6MiB,2.5GiB,11.31
10.588,edge3-edge3-minio-1,0.68,228.8MiB,2GiB,11.17
10.666,edge3-edge3-mysql-1,1.21,376.4MiB,1GiB,36.75
10.748,edge2-edge2-api-1,13.16,238.9MiB,2.5GiB,9.33
10.828,edge2-edge2-minio-1,0.78,228.3MiB,2GiB,11.15
10.910,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75
10.992,edge1-edge1-api-1,20.49,351MiB,2.5GiB,13.71
11.073,edge1-edge1-minio-1,1.42,229.1MiB,2GiB,11.19
11.155,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
11.239,cloud_api_poc1,26.89,60.19MiB,2GiB,2.94
11.320,cloud_minio_poc1,3.02,254.8MiB,1GiB,24.88
11.403,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84
11.487,edge3-edge3-api-1,15.66,289.6MiB,2.5GiB,11.31 
11.571,edge3-edge3-minio-1,0.68,228.8MiB,2GiB,11.17 
11.649,edge3-edge3-mysql-1,1.21,376.4MiB,1GiB,36.75 
11.737,edge2-edge2-api-1,13.16,238.9MiB,2.5GiB,9.33 
11.824,edge2-edge2-minio-1,0.78,228.3MiB,2GiB,11.15 
11.903,edge2-edge2-mysql-1,0.40,376.3MiB,1GiB,36.75 
11.981,edge1-edge1-api-1,20.49,351MiB,2.5GiB,13.71 
12.068,edge1-edge1-minio-1,1.42,229.1MiB,2GiB,11.19 
12.147,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
12.230,cloud_api_poc1,26.89,60.19MiB,2GiB,2.94 
12.314,cloud_minio_poc1,3.02,254.8MiB,1GiB,24.88 
12.396,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84 
12.477, ,,,,
12.560,edge3-edge3-api-1,16.44,290.8MiB,2.5GiB,11.36
12.641,edge3-edge3-minio-1,0.89,230.8MiB,2GiB,11.27
12.721,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75
12.804,edge2-edge2-api-1,13.50,240MiB,2.5GiB,9.38
12.884,edge2-edge2-minio-1,0.81,232.4MiB,2GiB,11.35
12.966,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
13.048,edge1-edge1-api-1,17.43,352MiB,2.5GiB,13.75
13.138,edge1-edge1-minio-1,0.90,231.4MiB,2GiB,11.30
13.221,edge1-edge1-mysql-1,0.39,376.3MiB,1GiB,36.75
13.300,cloud_api_poc1,26.63,62.26MiB,2GiB,3.04
13.384,cloud_minio_poc1,3.12,275MiB,1GiB,26.86
13.463,cloud_mysql_poc1,1.11,367.8MiB,512MiB,71.84
13.547,edge3-edge3-api-1,16.44,290.8MiB,2.5GiB,11.36 
13.635,edge3-edge3-minio-1,0.89,230.8MiB,2GiB,11.27 
13.714,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75 
13.797,edge2-edge2-api-1,13.50,240MiB,2.5GiB,9.38 
13.876,edge2-edge2-minio-1,0.81,232.4MiB,2GiB,11.35 
13.960,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
14.042,edge1-edge1-api-1,17.43,352MiB,2.5GiB,13.75 
14.123,edge1-edge1-minio-1,0.90,231.4MiB,2GiB,11.30 
14.205,edge1-edge1-mysql-1,0.39,376.3MiB,1GiB,36.75 
14.286,cloud_api_poc1,26.63,62.26MiB,2GiB,3.04 
14.366,cloud_minio_poc1,3.12,275MiB,1GiB,26.86 
14.445,cloud_mysql_poc1,1.11,367.8MiB,512MiB,71.84 
14.531, ,,,,
14.617,edge3-edge3-api-1,16.44,290.8MiB,2.5GiB,11.36
14.702,edge3-edge3-minio-1,0.89,230.8MiB,2GiB,11.27
14.787,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75
14.867,edge2-edge2-api-1,13.50,240MiB,2.5GiB,9.38
14.973,edge2-edge2-minio-1,0.81,232.4MiB,2GiB,11.35
15.050,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
15.138,edge1-edge1-api-1,17.43,352MiB,2.5GiB,13.75
15.217,edge1-edge1-minio-1,0.90,231.4MiB,2GiB,11.30
15.296,edge1-edge1-mysql-1,0.39,376.3MiB,1GiB,36.75
15.377,cloud_api_poc1,26.63,62.26MiB,2GiB,3.04
15.460,cloud_minio_poc1,3.12,275MiB,1GiB,26.86
15.543,cloud_mysql_poc1,1.11,367.8MiB,512MiB,71.84
15.628,edge3-edge3-api-1,16.44,290.8MiB,2.5GiB,11.36 
15.710,edge3-edge3-minio-1,0.89,230.8MiB,2GiB,11.27 
15.792,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75 
15.872,edge2-edge2-api-1,13.50,240MiB,2.5GiB,9.38 
15.956,edge2-edge2-minio-1,0.81,232.4MiB,2GiB,11.35 
16.038,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
16.119,edge1-edge1-api-1,17.43,352MiB,2.5GiB,13.75 
16.221,edge1-edge1-minio-1,0.90,231.4MiB,2GiB,11.30 
16.312,edge1-edge1-mysql-1,0.39,376.3MiB,1GiB,36.75 
16.411,cloud_api_poc1,26.63,62.26MiB,2GiB,3.04 
16.493,cloud_minio_poc1,3.12,275MiB,1GiB,26.86 
16.572,cloud_mysql_poc1,1.11,367.8MiB,512MiB,71.84 
16.659, ,,,,
16.746,edge3-edge3-api-1,14.22,291.8MiB,2.5GiB,11.40
16.841,edge3-edge3-minio-1,0.92,236.9MiB,2GiB,11.57
16.923,edge3-edge3-mysql-1,0.34,376.4MiB,1GiB,36.75
17.006,edge2-edge2-api-1,12.43,240.9MiB,2.5GiB,9.41
17.091,edge2-edge2-minio-1,0.68,234.6MiB,2GiB,11.45
17.177,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75
17.256,edge1-edge1-api-1,18.72,354MiB,2.5GiB,13.83
17.339,edge1-edge1-minio-1,1.15,233.4MiB,2GiB,11.40
17.420,edge1-edge1-mysql-1,0.98,376.3MiB,1GiB,36.75
17.501,cloud_api_poc1,28.52,63.85MiB,2GiB,3.12
17.582,cloud_minio_poc1,3.07,293.2MiB,1GiB,28.64
17.680,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84
17.763,edge3-edge3-api-1,14.22,291.8MiB,2.5GiB,11.40 
17.846,edge3-edge3-minio-1,0.92,236.9MiB,2GiB,11.57 
17.932,edge3-edge3-mysql-1,0.34,376.4MiB,1GiB,36.75 
18.018,edge2-edge2-api-1,12.43,240.9MiB,2.5GiB,9.41 
18.102,edge2-edge2-minio-1,0.68,234.6MiB,2GiB,11.45 
18.220,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75 
18.303,edge1-edge1-api-1,18.72,354MiB,2.5GiB,13.83 
18.385,edge1-edge1-minio-1,1.15,233.4MiB,2GiB,11.40 
18.468,edge1-edge1-mysql-1,0.98,376.3MiB,1GiB,36.75 
18.550,cloud_api_poc1,28.52,63.85MiB,2GiB,3.12 
18.636,cloud_minio_poc1,3.07,293.2MiB,1GiB,28.64 
18.719,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84 
18.801, ,,,,
18.890,edge3-edge3-api-1,14.22,291.8MiB,2.5GiB,11.40
18.975,edge3-edge3-minio-1,0.92,236.9MiB,2GiB,11.57
19.057,edge3-edge3-mysql-1,0.34,376.4MiB,1GiB,36.75
19.141,edge2-edge2-api-1,12.43,240.9MiB,2.5GiB,9.41
19.226,edge2-edge2-minio-1,0.68,234.6MiB,2GiB,11.45
19.309,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75
19.390,edge1-edge1-api-1,18.72,354MiB,2.5GiB,13.83
19.475,edge1-edge1-minio-1,1.15,233.4MiB,2GiB,11.40
19.559,edge1-edge1-mysql-1,0.98,376.3MiB,1GiB,36.75
19.643,cloud_api_poc1,28.52,63.85MiB,2GiB,3.12
19.728,cloud_minio_poc1,3.07,293.2MiB,1GiB,28.64
19.811,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84
19.892,edge3-edge3-api-1,14.22,291.8MiB,2.5GiB,11.40 
19.980,edge3-edge3-minio-1,0.92,236.9MiB,2GiB,11.57 
20.059,edge3-edge3-mysql-1,0.34,376.4MiB,1GiB,36.75 
20.143,edge2-edge2-api-1,12.43,240.9MiB,2.5GiB,9.41 
20.230,edge2-edge2-minio-1,0.68,234.6MiB,2GiB,11.45 
20.311,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75 
20.391,edge1-edge1-api-1,18.72,354MiB,2.5GiB,13.83 
20.469,edge1-edge1-minio-1,1.15,233.4MiB,2GiB,11.40 
20.546,edge1-edge1-mysql-1,0.98,376.3MiB,1GiB,36.75 
20.632,cloud_api_poc1,28.52,63.85MiB,2GiB,3.12 
20.717,cloud_minio_poc1,3.07,293.2MiB,1GiB,28.64 
20.797,cloud_mysql_poc1,0.32,367.8MiB,512MiB,71.84 
20.883, ,,,,
20.964,edge3-edge3-api-1,16.78,291.9MiB,2.5GiB,11.40
21.044,edge3-edge3-minio-1,1.13,238.9MiB,2GiB,11.66
21.129,edge3-edge3-mysql-1,0.27,376.4MiB,1GiB,36.75
21.216,edge2-edge2-api-1,16.92,241.6MiB,2.5GiB,9.44
21.297,edge2-edge2-minio-1,1.00,238.4MiB,2GiB,11.64
21.377,edge2-edge2-mysql-1,0.30,376.3MiB,1GiB,36.75
21.460,edge1-edge1-api-1,12.09,354MiB,2.5GiB,13.83
21.545,edge1-edge1-minio-1,0.90,237.5MiB,2GiB,11.60
21.630,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
21.711,cloud_api_poc1,25.87,64.33MiB,2GiB,3.14
21.794,cloud_minio_poc1,2.96,311.4MiB,1GiB,30.41
21.880,cloud_mysql_poc1,0.31,367.8MiB,512MiB,71.84
21.960,edge3-edge3-api-1,16.78,291.9MiB,2.5GiB,11.40 
22.041,edge3-edge3-minio-1,1.13,238.9MiB,2GiB,11.66 
22.126,edge3-edge3-mysql-1,0.27,376.4MiB,1GiB,36.75 
22.207,edge2-edge2-api-1,16.92,241.6MiB,2.5GiB,9.44 
22.289,edge2-edge2-minio-1,1.00,238.4MiB,2GiB,11.64 
22.371,edge2-edge2-mysql-1,0.30,376.3MiB,1GiB,36.75 
22.452,edge1-edge1-api-1,12.09,354MiB,2.5GiB,13.83 
22.535,edge1-edge1-minio-1,0.90,237.5MiB,2GiB,11.60 
22.612,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
22.698,cloud_api_poc1,25.87,64.33MiB,2GiB,3.14 
22.782,cloud_minio_poc1,2.96,311.4MiB,1GiB,30.41 
22.862,cloud_mysql_poc1,0.31,367.8MiB,512MiB,71.84 
22.944, ,,,,
23.027,edge3-edge3-api-1,16.78,291.9MiB,2.5GiB,11.40
23.112,edge3-edge3-minio-1,1.13,238.9MiB,2GiB,11.66
23.201,edge3-edge3-mysql-1,0.27,376.4MiB,1GiB,36.75
23.283,edge2-edge2-api-1,16.92,241.6MiB,2.5GiB,9.44
23.367,edge2-edge2-minio-1,1.00,238.4MiB,2GiB,11.64
23.450,edge2-edge2-mysql-1,0.30,376.3MiB,1GiB,36.75
23.532,edge1-edge1-api-1,12.09,354MiB,2.5GiB,13.83
23.611,edge1-edge1-minio-1,0.90,237.5MiB,2GiB,11.60
23.695,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
23.785,cloud_api_poc1,25.87,64.33MiB,2GiB,3.14
23.864,cloud_minio_poc1,2.96,311.4MiB,1GiB,30.41
23.948,cloud_mysql_poc1,0.31,367.8MiB,512MiB,71.84
24.031,edge3-edge3-api-1,16.78,291.9MiB,2.5GiB,11.40 
24.119,edge3-edge3-minio-1,1.13,238.9MiB,2GiB,11.66 
24.202,edge3-edge3-mysql-1,0.27,376.4MiB,1GiB,36.75 
24.284,edge2-edge2-api-1,16.92,241.6MiB,2.5GiB,9.44 
24.363,edge2-edge2-minio-1,1.00,238.4MiB,2GiB,11.64 
24.448,edge2-edge2-mysql-1,0.30,376.3MiB,1GiB,36.75 
24.532,edge1-edge1-api-1,12.09,354MiB,2.5GiB,13.83 
24.617,edge1-edge1-minio-1,0.90,237.5MiB,2GiB,11.60 
24.701,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
24.784,cloud_api_poc1,25.87,64.33MiB,2GiB,3.14 
24.867,cloud_minio_poc1,2.96,311.4MiB,1GiB,30.41 
24.968,cloud_mysql_poc1,0.31,367.8MiB,512MiB,71.84 
25.051, ,,,,
25.132,edge3-edge3-api-1,16.47,293MiB,2.5GiB,11.45
25.214,edge3-edge3-minio-1,1.07,244.9MiB,2GiB,11.96
25.297,edge3-edge3-mysql-1,0.37,376.4MiB,1GiB,36.75
25.381,edge2-edge2-api-1,15.19,243.3MiB,2.5GiB,9.51
25.466,edge2-edge2-minio-1,1.13,244.5MiB,2GiB,11.94
25.546,edge2-edge2-mysql-1,0.97,376.4MiB,1GiB,36.75
25.629,edge1-edge1-api-1,14.38,354.9MiB,2.5GiB,13.86
25.714,edge1-edge1-minio-1,0.87,239.5MiB,2GiB,11.70
25.795,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
25.877,cloud_api_poc1,21.15,64.2MiB,2GiB,3.13
25.958,cloud_minio_poc1,2.71,327.6MiB,1GiB,32.00
26.042,cloud_mysql_poc1,0.29,367.8MiB,512MiB,71.84
26.128,edge3-edge3-api-1,16.47,293MiB,2.5GiB,11.45 
26.218,edge3-edge3-minio-1,1.07,244.9MiB,2GiB,11.96 
26.329,edge3-edge3-mysql-1,0.37,376.4MiB,1GiB,36.75 
26.416,edge2-edge2-api-1,15.19,243.3MiB,2.5GiB,9.51 
26.495,edge2-edge2-minio-1,1.13,244.5MiB,2GiB,11.94 
26.580,edge2-edge2-mysql-1,0.97,376.4MiB,1GiB,36.75 
26.659,edge1-edge1-api-1,14.38,354.9MiB,2.5GiB,13.86 
26.742,edge1-edge1-minio-1,0.87,239.5MiB,2GiB,11.70 
26.824,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75 
26.916,cloud_api_poc1,21.15,64.2MiB,2GiB,3.13 
26.998,cloud_minio_poc1,2.71,327.6MiB,1GiB,32.00 
27.076,cloud_mysql_poc1,0.29,367.8MiB,512MiB,71.84 
27.158, ,,,,
27.242,edge3-edge3-api-1,16.47,293MiB,2.5GiB,11.45
27.326,edge3-edge3-minio-1,1.07,244.9MiB,2GiB,11.96
27.408,edge3-edge3-mysql-1,0.37,376.4MiB,1GiB,36.75
27.491,edge2-edge2-api-1,15.19,243.3MiB,2.5GiB,9.51
27.578,edge2-edge2-minio-1,1.13,244.5MiB,2GiB,11.94
27.660,edge2-edge2-mysql-1,0.97,376.4MiB,1GiB,36.75
27.744,edge1-edge1-api-1,14.38,354.9MiB,2.5GiB,13.86
27.825,edge1-edge1-minio-1,0.87,239.5MiB,2GiB,11.70
27.906,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
28.002,cloud_api_poc1,21.15,64.2MiB,2GiB,3.13
28.084,cloud_minio_poc1,2.71,327.6MiB,1GiB,32.00
28.169,cloud_mysql_poc1,0.29,367.8MiB,512MiB,71.84
28.288,edge3-edge3-api-1,16.47,293MiB,2.5GiB,11.45 
28.376,edge3-edge3-minio-1,1.07,244.9MiB,2GiB,11.96 
28.458,edge3-edge3-mysql-1,0.37,376.4MiB,1GiB,36.75 
28.540,edge2-edge2-api-1,15.19,243.3MiB,2.5GiB,9.51 
28.619,edge2-edge2-minio-1,1.13,244.5MiB,2GiB,11.94 
28.697,edge2-edge2-mysql-1,0.97,376.4MiB,1GiB,36.75 
28.775,edge1-edge1-api-1,14.38,354.9MiB,2.5GiB,13.86 
28.852,edge1-edge1-minio-1,0.87,239.5MiB,2GiB,11.70 
28.941,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75 
29.025,cloud_api_poc1,21.15,64.2MiB,2GiB,3.13 
29.109,cloud_minio_poc1,2.71,327.6MiB,1GiB,32.00 
29.189,cloud_mysql_poc1,0.29,367.8MiB,512MiB,71.84 
29.277, ,,,,
29.358,edge3-edge3-api-1,14.97,294MiB,2.5GiB,11.49
29.441,edge3-edge3-minio-1,1.05,248.9MiB,2GiB,12.16
29.522,edge3-edge3-mysql-1,1.35,376.4MiB,1GiB,36.75
29.601,edge2-edge2-api-1,12.52,243.2MiB,2.5GiB,9.50
29.684,edge2-edge2-minio-1,0.54,246.5MiB,2GiB,12.04
29.773,edge2-edge2-mysql-1,0.30,376.4MiB,1GiB,36.75
29.852,edge1-edge1-api-1,20.83,356.9MiB,2.5GiB,13.94
29.934,edge1-edge1-minio-1,1.27,243.6MiB,2GiB,11.89
30.014,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
30.095,cloud_api_poc1,27.38,64.52MiB,2GiB,3.15
30.174,cloud_minio_poc1,6.76,331.8MiB,1GiB,32.40
30.253,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84
30.339,edge3-edge3-api-1,14.97,294MiB,2.5GiB,11.49 
30.421,edge3-edge3-minio-1,1.05,248.9MiB,2GiB,12.16 
30.512,edge3-edge3-mysql-1,1.35,376.4MiB,1GiB,36.75 
30.591,edge2-edge2-api-1,12.52,243.2MiB,2.5GiB,9.50 
30.671,edge2-edge2-minio-1,0.54,246.5MiB,2GiB,12.04 
30.759,edge2-edge2-mysql-1,0.30,376.4MiB,1GiB,36.75 
30.838,edge1-edge1-api-1,20.83,356.9MiB,2.5GiB,13.94 
30.921,edge1-edge1-minio-1,1.27,243.6MiB,2GiB,11.89 
31.003,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75 
31.085,cloud_api_poc1,27.38,64.52MiB,2GiB,3.15 
31.169,cloud_minio_poc1,6.76,331.8MiB,1GiB,32.40 
31.254,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84 
31.340, ,,,,
31.426,edge3-edge3-api-1,14.97,294MiB,2.5GiB,11.49
31.507,edge3-edge3-minio-1,1.05,248.9MiB,2GiB,12.16
31.592,edge3-edge3-mysql-1,1.35,376.4MiB,1GiB,36.75
31.673,edge2-edge2-api-1,12.52,243.2MiB,2.5GiB,9.50
31.757,edge2-edge2-minio-1,0.54,246.5MiB,2GiB,12.04
31.839,edge2-edge2-mysql-1,0.30,376.4MiB,1GiB,36.75
31.928,edge1-edge1-api-1,20.83,356.9MiB,2.5GiB,13.94
32.011,edge1-edge1-minio-1,1.27,243.6MiB,2GiB,11.89
32.092,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
