edge_get,0.00146
cloud_get,0.00538
edge_get,0.00107
cloud_get,0.00493
edge_get,0.00113
cloud_get,0.00575
edge_get,0.00121
cloud_get,0.00760
edge_get,0.00138
cloud_get,0.00574
edge_get,0.00131
cloud_get,0.00669
edge_get,0.00113
cloud_get,0.00646
edge_get,0.00092
cloud_get,0.00478
edge_get,0.00089
cloud_get,0.00565
edge_get,0.00085
cloud_get,0.00549
edge_get,0.00088
cloud_get,0.00478
edge_get,0.00086
cloud_get,0.00535
edge_get,0.00080
cloud_get,0.00433
edge_get,0.00086
cloud_get,0.00555
edge_get,0.00153
cloud_get,0.00631
edge_get,0.00083
cloud_get,0.00439
edge_get,0.00082
cloud_get,0.00458
edge_get,0.00084
cloud_get,0.00489
edge_get,0.00080
cloud_get,0.00475
edge_get,0.00106
cloud_get,0.00440
edge_get,0.00080
cloud_get,0.00480
edge_get,0.00079
cloud_get,0.00482
edge_get,0.00108
cloud_get,0.00481
edge_get,0.00132
cloud_get,0.00442
edge_get,0.00125
cloud_get,0.00473
edge_get,0.00125
cloud_get,0.00475
edge_get,0.00171
cloud_get,0.00557
edge_get,0.00081
cloud_get,0.00464
edge_get,0.00154
cloud_get,0.00509
edge_get,0.00151
cloud_get,0.00441
edge_get,0.00085
cloud_get,0.00415
edge_get,0.00082
cloud_get,0.00489
edge_get,0.00084
cloud_get,0.00523
edge_get,0.00078
cloud_get,0.00486
edge_get,0.00082
cloud_get,0.00426
edge_get,0.00078
cloud_get,0.00443
edge_get,0.00153
cloud_get,0.00547
edge_get,0.00127
cloud_get,0.00482
edge_get,0.00080
cloud_get,0.00458
edge_get,0.00078
cloud_get,0.00481
edge_get,0.00085
cloud_get,0.00449
edge_get,0.00083
cloud_get,0.00474
edge_get,0.00078
cloud_get,0.00553
edge_get,0.00083
cloud_get,0.00479
edge_get,0.00115
cloud_get,0.00514
edge_get,0.00142
cloud_get,0.00496
edge_get,0.00077
cloud_get,0.00461
edge_get,0.00080
cloud_get,0.00520
edge_get,0.00082
cloud_get,0.00403
edge_get,0.00078
cloud_get,0.00454
edge_get,0.00078
cloud_get,0.00455
edge_get,0.00082
cloud_get,0.00476
edge_get,0.00082
cloud_get,0.00478
edge_get,0.00110
cloud_get,0.00490
edge_get,0.00081
cloud_get,0.00450
edge_get,0.00081
cloud_get,0.00506
edge_get,0.00083
cloud_get,0.00472
edge_get,0.00082
cloud_get,0.00458
edge_get,0.00102
cloud_get,0.00473
edge_get,0.00153
cloud_get,0.00432
edge_get,0.00146
cloud_get,0.00502
edge_get,0.00082
cloud_get,0.00459
edge_get,0.00083
cloud_get,0.00465
edge_get,0.00076
cloud_get,0.00430
edge_get,0.00090
cloud_get,0.00506
edge_get,0.00090
cloud_get,0.00482
edge_get,0.00077
cloud_get,0.00423
edge_get,0.00107
cloud_get,0.00458
edge_get,0.00087
cloud_get,0.00485
edge_get,0.00093
cloud_get,0.00439
edge_get,0.00096
cloud_get,0.00590
edge_get,0.00167
cloud_get,0.00535
edge_get,0.00085
cloud_get,0.00569
edge_get,0.00088
cloud_get,0.00609
edge_get,0.00174
cloud_get,0.01639
edge_get,0.00080
cloud_get,0.00486
edge_get,0.00143
cloud_get,0.00539
edge_get,0.00085
cloud_get,0.00438
edge_get,0.00082
cloud_get,0.00498
edge_get,0.00085
cloud_get,0.00488
