elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
6.246,cloud_minio_poc1,3.72,254.6MiB,1GiB,24.86 
6.332, ,,,,
6.414,edge3-edge3-api-1,32.18,322.5MiB,2.5GiB,12.60
6.510,edge3-edge3-minio-1,2.27,238.3MiB,2GiB,11.64
6.594,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75
6.684,edge2-edge2-api-1,30.76,276.9MiB,2.5GiB,10.82
6.768,edge2-edge2-minio-1,2.15,233.9MiB,2GiB,11.42
6.862,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75
6.940,edge1-edge1-api-1,21.83,338.4MiB,2.5GiB,13.22
7.024,edge1-edge1-minio-1,1.98,242MiB,2GiB,11.81
7.105,edge1-edge1-mysql-1,1.27,376.4MiB,1GiB,36.75
7.187,cloud_api_poc1,32.42,58.51MiB,2GiB,2.86
7.268,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84
7.356,cloud_minio_poc1,3.72,254.6MiB,1GiB,24.86
7.447,edge3-edge3-api-1,32.18,322.5MiB,2.5GiB,12.60 
7.538,edge3-edge3-minio-1,2.27,238.3MiB,2GiB,11.64 
7.622,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75 
7.710,edge2-edge2-api-1,30.76,276.9MiB,2.5GiB,10.82 
7.793,edge2-edge2-minio-1,2.15,233.9MiB,2GiB,11.42 
7.875,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75 
7.955,edge1-edge1-api-1,21.83,338.4MiB,2.5GiB,13.22 
8.039,edge1-edge1-minio-1,1.98,242MiB,2GiB,11.81 
8.121,edge1-edge1-mysql-1,1.27,376.4MiB,1GiB,36.75 
8.208,cloud_api_poc1,32.42,58.51MiB,2GiB,2.86 
8.292,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84 
8.388,cloud_minio_poc1,3.72,254.6MiB,1GiB,24.86 
8.494, ,,,,
8.578,edge3-edge3-api-1,44.63,325.4MiB,2.5GiB,12.71
8.666,edge3-edge3-minio-1,2.56,250.4MiB,2GiB,12.23
8.755,edge3-edge3-mysql-1,0.36,376.4MiB,1GiB,36.75
8.840,edge2-edge2-api-1,27.33,279.6MiB,2.5GiB,10.92
8.924,edge2-edge2-minio-1,2.34,244MiB,2GiB,11.92
9.008,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
9.090,edge1-edge1-api-1,27.13,340.9MiB,2.5GiB,13.31
9.170,edge1-edge1-minio-1,2.54,258.8MiB,2GiB,12.64
9.250,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
9.340,cloud_api_poc1,31.80,61.57MiB,2GiB,3.01
9.432,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84
9.517,cloud_minio_poc1,3.73,274.9MiB,1GiB,26.84
9.604,edge3-edge3-api-1,44.63,325.4MiB,2.5GiB,12.71 
9.688,edge3-edge3-minio-1,2.56,250.4MiB,2GiB,12.23 
9.774,edge3-edge3-mysql-1,0.36,376.4MiB,1GiB,36.75 
9.870,edge2-edge2-api-1,27.33,279.6MiB,2.5GiB,10.92 
9.953,edge2-edge2-minio-1,2.34,244MiB,2GiB,11.92 
10.049,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
10.164,edge1-edge1-api-1,27.13,340.9MiB,2.5GiB,13.31 
10.257,edge1-edge1-minio-1,2.54,258.8MiB,2GiB,12.64 
10.347,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
10.428,cloud_api_poc1,31.80,61.57MiB,2GiB,3.01 
10.515,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84 
10.596,cloud_minio_poc1,3.73,274.9MiB,1GiB,26.84 
10.680, ,,,,
10.759,edge3-edge3-api-1,44.63,325.4MiB,2.5GiB,12.71
10.841,edge3-edge3-minio-1,2.56,250.4MiB,2GiB,12.23
10.928,edge3-edge3-mysql-1,0.36,376.4MiB,1GiB,36.75
11.012,edge2-edge2-api-1,27.33,279.6MiB,2.5GiB,10.92
11.093,edge2-edge2-minio-1,2.34,244MiB,2GiB,11.92
11.176,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
11.304,edge1-edge1-api-1,27.13,340.9MiB,2.5GiB,13.31
11.397,edge1-edge1-minio-1,2.54,258.8MiB,2GiB,12.64
11.481,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
11.566,cloud_api_poc1,31.80,61.57MiB,2GiB,3.01
11.650,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84
11.736,cloud_minio_poc1,3.73,274.9MiB,1GiB,26.84
11.824,edge3-edge3-api-1,44.63,325.4MiB,2.5GiB,12.71 
11.905,edge3-edge3-minio-1,2.56,250.4MiB,2GiB,12.23 
11.990,edge3-edge3-mysql-1,0.36,376.4MiB,1GiB,36.75 
12.071,edge2-edge2-api-1,27.33,279.6MiB,2.5GiB,10.92 
12.152,edge2-edge2-minio-1,2.34,244MiB,2GiB,11.92 
12.236,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
12.319,edge1-edge1-api-1,27.13,340.9MiB,2.5GiB,13.31 
12.401,edge1-edge1-minio-1,2.54,258.8MiB,2GiB,12.64 
12.485,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
12.576,cloud_api_poc1,31.80,61.57MiB,2GiB,3.01 
12.658,cloud_mysql_poc1,0.39,367.8MiB,512MiB,71.84 
12.746,cloud_minio_poc1,3.73,274.9MiB,1GiB,26.84 
12.830, ,,,,
12.920,edge3-edge3-api-1,35.03,327.4MiB,2.5GiB,12.79
13.001,edge3-edge3-minio-1,1.67,256.5MiB,2GiB,12.52
13.090,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75
13.174,edge2-edge2-api-1,31.80,282MiB,2.5GiB,11.02
13.260,edge2-edge2-minio-1,2.76,258.4MiB,2GiB,12.61
13.350,edge2-edge2-mysql-1,0.97,376.3MiB,1GiB,36.75
13.441,edge1-edge1-api-1,26.45,343.6MiB,2.5GiB,13.42
13.539,edge1-edge1-minio-1,1.91,268.7MiB,2GiB,13.12
13.625,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75
13.708,cloud_api_poc1,40.17,63.88MiB,2GiB,3.12
13.796,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84
13.886,cloud_minio_poc1,4.51,302.4MiB,1GiB,29.53
13.974,edge3-edge3-api-1,35.03,327.4MiB,2.5GiB,12.79 
14.058,edge3-edge3-minio-1,1.67,256.5MiB,2GiB,12.52 
14.138,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75 
14.220,edge2-edge2-api-1,31.80,282MiB,2.5GiB,11.02 
14.305,edge2-edge2-minio-1,2.76,258.4MiB,2GiB,12.61 
14.391,edge2-edge2-mysql-1,0.97,376.3MiB,1GiB,36.75 
14.479,edge1-edge1-api-1,26.45,343.6MiB,2.5GiB,13.42 
14.561,edge1-edge1-minio-1,1.91,268.7MiB,2GiB,13.12 
14.648,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75 
14.734,cloud_api_poc1,40.17,63.88MiB,2GiB,3.12 
14.821,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84 
14.903,cloud_minio_poc1,4.51,302.4MiB,1GiB,29.53 
14.988, ,,,,
15.075,edge3-edge3-api-1,35.03,327.4MiB,2.5GiB,12.79
15.163,edge3-edge3-minio-1,1.67,256.5MiB,2GiB,12.52
15.249,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75
15.331,edge2-edge2-api-1,31.80,282MiB,2.5GiB,11.02
15.420,edge2-edge2-minio-1,2.76,258.4MiB,2GiB,12.61
15.503,edge2-edge2-mysql-1,0.97,376.3MiB,1GiB,36.75
15.586,edge1-edge1-api-1,26.45,343.6MiB,2.5GiB,13.42
15.671,edge1-edge1-minio-1,1.91,268.7MiB,2GiB,13.12
15.753,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75
15.836,cloud_api_poc1,40.17,63.88MiB,2GiB,3.12
15.924,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84
16.004,cloud_minio_poc1,4.51,302.4MiB,1GiB,29.53
16.091,edge3-edge3-api-1,35.03,327.4MiB,2.5GiB,12.79 
16.175,edge3-edge3-minio-1,1.67,256.5MiB,2GiB,12.52 
16.258,edge3-edge3-mysql-1,0.33,376.4MiB,1GiB,36.75 
16.343,edge2-edge2-api-1,31.80,282MiB,2.5GiB,11.02 
16.423,edge2-edge2-minio-1,2.76,258.4MiB,2GiB,12.61 
16.508,edge2-edge2-mysql-1,0.97,376.3MiB,1GiB,36.75 
16.598,edge1-edge1-api-1,26.45,343.6MiB,2.5GiB,13.42 
16.685,edge1-edge1-minio-1,1.91,268.7MiB,2GiB,13.12 
16.774,edge1-edge1-mysql-1,0.31,376.3MiB,1GiB,36.75 
16.864,cloud_api_poc1,40.17,63.88MiB,2GiB,3.12 
16.945,cloud_mysql_poc1,0.35,367.8MiB,512MiB,71.84 
17.026,cloud_minio_poc1,4.51,302.4MiB,1GiB,29.53 
17.108, ,,,,
17.192,edge3-edge3-api-1,31.81,327.8MiB,2.5GiB,12.81
17.279,edge3-edge3-minio-1,2.09,270.6MiB,2GiB,13.21
17.371,edge3-edge3-mysql-1,1.03,376.4MiB,1GiB,36.75
17.453,edge2-edge2-api-1,23.49,281.7MiB,2.5GiB,11.00
17.555,edge2-edge2-minio-1,1.94,268.8MiB,2GiB,13.12
17.651,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
17.739,edge1-edge1-api-1,28.19,343.4MiB,2.5GiB,13.42
17.820,edge1-edge1-minio-1,2.89,286.8MiB,2GiB,14.00
17.904,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75
17.988,cloud_api_poc1,30.80,63.56MiB,2GiB,3.10
18.076,cloud_mysql_poc1,0.48,367.8MiB,512MiB,71.84
18.160,cloud_minio_poc1,3.41,325.4MiB,1GiB,31.77
18.259,edge3-edge3-api-1,31.81,327.8MiB,2.5GiB,12.81 
18.341,edge3-edge3-minio-1,2.09,270.6MiB,2GiB,13.21 
18.455,edge3-edge3-mysql-1,1.03,376.4MiB,1GiB,36.75 
18.538,edge2-edge2-api-1,23.49,281.7MiB,2.5GiB,11.00 
18.632,edge2-edge2-minio-1,1.94,268.8MiB,2GiB,13.12 
18.724,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
18.813,edge1-edge1-api-1,28.19,343.4MiB,2.5GiB,13.42 
18.902,edge1-edge1-minio-1,2.89,286.8MiB,2GiB,14.00 
18.990,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75 
19.072,cloud_api_poc1,30.80,63.56MiB,2GiB,3.10 
19.156,cloud_mysql_poc1,0.48,367.8MiB,512MiB,71.84 
19.242,cloud_minio_poc1,3.41,325.4MiB,1GiB,31.77 
19.325, ,,,,
19.413,edge3-edge3-api-1,31.81,327.8MiB,2.5GiB,12.81
19.495,edge3-edge3-minio-1,2.09,270.6MiB,2GiB,13.21
19.579,edge3-edge3-mysql-1,1.03,376.4MiB,1GiB,36.75
19.671,edge2-edge2-api-1,23.49,281.7MiB,2.5GiB,11.00
19.754,edge2-edge2-minio-1,1.94,268.8MiB,2GiB,13.12
19.838,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
19.917,edge1-edge1-api-1,28.19,343.4MiB,2.5GiB,13.42
20.000,edge1-edge1-minio-1,2.89,286.8MiB,2GiB,14.00
20.086,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75
20.196,cloud_api_poc1,30.80,63.56MiB,2GiB,3.10
20.295,cloud_mysql_poc1,0.48,367.8MiB,512MiB,71.84
20.386,cloud_minio_poc1,3.41,325.4MiB,1GiB,31.77
20.474,edge3-edge3-api-1,31.81,327.8MiB,2.5GiB,12.81 
20.560,edge3-edge3-minio-1,2.09,270.6MiB,2GiB,13.21 
20.646,edge3-edge3-mysql-1,1.03,376.4MiB,1GiB,36.75 
20.734,edge2-edge2-api-1,23.49,281.7MiB,2.5GiB,11.00 
20.820,edge2-edge2-minio-1,1.94,268.8MiB,2GiB,13.12 
20.901,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
20.981,edge1-edge1-api-1,28.19,343.4MiB,2.5GiB,13.42 
21.064,edge1-edge1-minio-1,2.89,286.8MiB,2GiB,14.00 
21.149,edge1-edge1-mysql-1,0.33,376.3MiB,1GiB,36.75 
21.233,cloud_api_poc1,30.80,63.56MiB,2GiB,3.10 
21.314,cloud_mysql_poc1,0.48,367.8MiB,512MiB,71.84 
21.396,cloud_minio_poc1,3.41,325.4MiB,1GiB,31.77 
21.482, ,,,,
21.572,edge3-edge3-api-1,23.35,327.7MiB,2.5GiB,12.80
21.658,edge3-edge3-minio-1,1.69,280.7MiB,2GiB,13.71
21.744,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75
21.826,edge2-edge2-api-1,32.62,282.3MiB,2.5GiB,11.03
21.916,edge2-edge2-minio-1,3.38,292.9MiB,2GiB,14.30
22.001,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
22.085,edge1-edge1-api-1,22.08,343.4MiB,2.5GiB,13.41
22.168,edge1-edge1-minio-1,2.18,303MiB,2GiB,14.79
22.251,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
22.330,cloud_api_poc1,22.47,63.67MiB,2GiB,3.11
22.419,cloud_mysql_poc1,1.21,367.8MiB,512MiB,71.84
22.503,cloud_minio_poc1,5.45,335.5MiB,1GiB,32.77
22.588,edge3-edge3-api-1,23.35,327.7MiB,2.5GiB,12.80 
22.673,edge3-edge3-minio-1,1.69,280.7MiB,2GiB,13.71 
22.760,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75 
22.841,edge2-edge2-api-1,32.62,282.3MiB,2.5GiB,11.03 
22.924,edge2-edge2-minio-1,3.38,292.9MiB,2GiB,14.30 
23.007,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
23.089,edge1-edge1-api-1,22.08,343.4MiB,2.5GiB,13.41 
23.174,edge1-edge1-minio-1,2.18,303MiB,2GiB,14.79 
23.262,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75 
23.353,cloud_api_poc1,22.47,63.67MiB,2GiB,3.11 
23.439,cloud_mysql_poc1,1.21,367.8MiB,512MiB,71.84 
23.523,cloud_minio_poc1,5.45,335.5MiB,1GiB,32.77 
23.606, ,,,,
23.695,edge3-edge3-api-1,23.35,327.7MiB,2.5GiB,12.80
23.777,edge3-edge3-minio-1,1.69,280.7MiB,2GiB,13.71
23.854,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75
23.934,edge2-edge2-api-1,32.62,282.3MiB,2.5GiB,11.03
24.016,edge2-edge2-minio-1,3.38,292.9MiB,2GiB,14.30
24.104,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
24.197,edge1-edge1-api-1,22.08,343.4MiB,2.5GiB,13.41
24.283,edge1-edge1-minio-1,2.18,303MiB,2GiB,14.79
24.369,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75
24.456,cloud_api_poc1,22.47,63.67MiB,2GiB,3.11
24.538,cloud_mysql_poc1,1.21,367.8MiB,512MiB,71.84
24.629,cloud_minio_poc1,5.45,335.5MiB,1GiB,32.77
24.714,edge3-edge3-api-1,23.35,327.7MiB,2.5GiB,12.80 
24.795,edge3-edge3-minio-1,1.69,280.7MiB,2GiB,13.71 
24.875,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75 
24.955,edge2-edge2-api-1,32.62,282.3MiB,2.5GiB,11.03 
25.040,edge2-edge2-minio-1,3.38,292.9MiB,2GiB,14.30 
25.122,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
25.204,edge1-edge1-api-1,22.08,343.4MiB,2.5GiB,13.41 
25.292,edge1-edge1-minio-1,2.18,303MiB,2GiB,14.79 
25.373,edge1-edge1-mysql-1,0.30,376.3MiB,1GiB,36.75 
25.459,cloud_api_poc1,22.47,63.67MiB,2GiB,3.11 
25.544,cloud_mysql_poc1,1.21,367.8MiB,512MiB,71.84 
25.625,cloud_minio_poc1,5.45,335.5MiB,1GiB,32.77 
25.711, ,,,,
25.795,edge3-edge3-api-1,34.52,327.9MiB,2.5GiB,12.81
25.882,edge3-edge3-minio-1,2.25,294.8MiB,2GiB,14.40
25.967,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75
26.054,edge2-edge2-api-1,20.88,281.9MiB,2.5GiB,11.01
26.139,edge2-edge2-minio-1,1.78,303MiB,2GiB,14.80
26.226,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75
26.320,edge1-edge1-api-1,27.70,343.8MiB,2.5GiB,13.43
26.398,edge1-edge1-minio-1,2.38,315.1MiB,2GiB,15.38
26.481,edge1-edge1-mysql-1,1.17,376.4MiB,1GiB,36.75
26.566,cloud_api_poc1,34.61,64.67MiB,2GiB,3.16
26.647,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84
26.735,cloud_minio_poc1,3.90,335.6MiB,1GiB,32.77
26.816,edge3-edge3-api-1,34.52,327.9MiB,2.5GiB,12.81 
26.899,edge3-edge3-minio-1,2.25,294.8MiB,2GiB,14.40 
26.997,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75 
27.096,edge2-edge2-api-1,20.88,281.9MiB,2.5GiB,11.01 
27.181,edge2-edge2-minio-1,1.78,303MiB,2GiB,14.80 
27.266,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75 
27.351,edge1-edge1-api-1,27.70,343.8MiB,2.5GiB,13.43 
27.440,edge1-edge1-minio-1,2.38,315.1MiB,2GiB,15.38 
27.525,edge1-edge1-mysql-1,1.17,376.4MiB,1GiB,36.75 
27.605,cloud_api_poc1,34.61,64.67MiB,2GiB,3.16 
27.694,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84 
27.783,cloud_minio_poc1,3.90,335.6MiB,1GiB,32.77 
27.878, ,,,,
27.961,edge3-edge3-api-1,34.52,327.9MiB,2.5GiB,12.81
28.048,edge3-edge3-minio-1,2.25,294.8MiB,2GiB,14.40
28.128,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75
28.204,edge2-edge2-api-1,20.88,281.9MiB,2.5GiB,11.01
28.300,edge2-edge2-minio-1,1.78,303MiB,2GiB,14.80
28.418,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75
28.510,edge1-edge1-api-1,27.70,343.8MiB,2.5GiB,13.43
28.595,edge1-edge1-minio-1,2.38,315.1MiB,2GiB,15.38
28.690,edge1-edge1-mysql-1,1.17,376.4MiB,1GiB,36.75
28.776,cloud_api_poc1,34.61,64.67MiB,2GiB,3.16
28.861,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84
28.952,cloud_minio_poc1,3.90,335.6MiB,1GiB,32.77
29.050,edge3-edge3-api-1,34.52,327.9MiB,2.5GiB,12.81 
29.139,edge3-edge3-minio-1,2.25,294.8MiB,2GiB,14.40 
29.224,edge3-edge3-mysql-1,0.32,376.4MiB,1GiB,36.75 
29.306,edge2-edge2-api-1,20.88,281.9MiB,2.5GiB,11.01 
29.391,edge2-edge2-minio-1,1.78,303MiB,2GiB,14.80 
29.489,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75 
29.572,edge1-edge1-api-1,27.70,343.8MiB,2.5GiB,13.43 
29.652,edge1-edge1-minio-1,2.38,315.1MiB,2GiB,15.38 
29.744,edge1-edge1-mysql-1,1.17,376.4MiB,1GiB,36.75 
29.828,cloud_api_poc1,34.61,64.67MiB,2GiB,3.16 
29.909,cloud_mysql_poc1,0.34,367.8MiB,512MiB,71.84 
29.997,cloud_minio_poc1,3.90,335.6MiB,1GiB,32.77 
30.081, ,,,,
30.170,edge3-edge3-api-1,25.13,328MiB,2.5GiB,12.81
30.261,edge3-edge3-minio-1,1.59,302.9MiB,2GiB,14.79
30.381,edge3-edge3-mysql-1,0.40,376.4MiB,1GiB,36.75
30.467,edge2-edge2-api-1,33.38,283.2MiB,2.5GiB,11.06
30.552,edge2-edge2-minio-1,2.78,319.1MiB,2GiB,15.58
30.639,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75
30.721,edge1-edge1-api-1,24.82,344.3MiB,2.5GiB,13.45
30.808,edge1-edge1-minio-1,1.75,325.2MiB,2GiB,15.88
30.890,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75
30.979,cloud_api_poc1,37.93,63.86MiB,2GiB,3.12
31.063,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84
31.149,cloud_minio_poc1,4.22,335.7MiB,1GiB,32.78
31.231,edge3-edge3-api-1,25.13,328MiB,2.5GiB,12.81 
31.311,edge3-edge3-minio-1,1.59,302.9MiB,2GiB,14.79 
31.399,edge3-edge3-mysql-1,0.40,376.4MiB,1GiB,36.75 
31.482,edge2-edge2-api-1,33.38,283.2MiB,2.5GiB,11.06 
31.569,edge2-edge2-minio-1,2.78,319.1MiB,2GiB,15.58 
31.655,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75 
31.744,edge1-edge1-api-1,24.82,344.3MiB,2.5GiB,13.45 
31.828,edge1-edge1-minio-1,1.75,325.2MiB,2GiB,15.88 
31.916,edge1-edge1-mysql-1,0.35,376.3MiB,1GiB,36.75 
32.008,cloud_api_poc1,37.93,63.86MiB,2GiB,3.12 
32.094,cloud_mysql_poc1,0.37,367.8MiB,512MiB,71.84 
32.180,cloud_minio_poc1,4.22,335.7MiB,1GiB,32.78 
32.265, ,,,,
32.351,edge3-edge3-api-1,25.13,328MiB,2.5GiB,12.81
32.440,edge3-edge3-minio-1,1.59,302.9MiB,2GiB,14.79
32.518,edge3-edge3-mysql-1,0.40,376.4MiB,1GiB,36.75
32.600,edge2-edge2-api-1,33.38,283.2MiB,2.5GiB,11.06
32.681,edge2-edge2-minio-1,2.78,319.1MiB,2GiB,15.58
32.768,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75
32.848,edge1-edge1-api-1,24.82,344.3MiB,2.5GiB,13.45
32.930,edge1-edge1-minio-1,1.75,325.2MiB,2GiB,15.88
