elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
13.772,edge3-edge3-minio-1,3.01,261MiB,2GiB,12.75 
13.873,edge2-edge2-api-1,60.06,358.7MiB,2.5GiB,14.01 
13.985,edge2-edge2-mysql-1,0.37,376.3MiB,1GiB,36.75 
14.075,edge2-edge2-minio-1,5.20,276.7MiB,2GiB,13.51 
14.173,edge1-edge1-api-1,33.08,380.2MiB,2.5GiB,14.85 
14.271,edge1-edge1-minio-1,2.27,258.3MiB,2GiB,12.61 
14.367,edge1-edge1-mysql-1,0.38,376.6MiB,1GiB,36.77 
14.475,cloud_api_poc1,51.92,86.57MiB,2GiB,4.23 
14.567,cloud_mysql_poc1,0.33,430.4MiB,512MiB,84.07 
14.678,cloud_minio_poc1,9.73,360.4MiB,1GiB,35.19 
14.783, ,,,,
14.878,edge3-edge3-api-1,66.53,411.8MiB,2.5GiB,16.08
14.975,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
15.068,edge3-edge3-minio-1,3.26,273.1MiB,2GiB,13.34
15.163,edge2-edge2-api-1,46.48,360.8MiB,2.5GiB,14.09
15.264,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75
15.353,edge2-edge2-minio-1,3.24,290.9MiB,2GiB,14.20
15.454,edge1-edge1-api-1,47.02,387.5MiB,2.5GiB,15.14
15.548,edge1-edge1-minio-1,4.87,276.5MiB,2GiB,13.50
15.650,edge1-edge1-mysql-1,0.54,376.6MiB,1GiB,36.77
15.751,cloud_api_poc1,52.77,98.83MiB,2GiB,4.83
15.851,cloud_mysql_poc1,1.40,430.4MiB,512MiB,84.07
15.947,cloud_minio_poc1,11.49,397.2MiB,1GiB,38.79
16.035,edge3-edge3-api-1,66.53,411.8MiB,2.5GiB,16.08 
16.117,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
16.228,edge3-edge3-minio-1,3.26,273.1MiB,2GiB,13.34 
16.332,edge2-edge2-api-1,46.48,360.8MiB,2.5GiB,14.09 
16.441,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75 
16.531,edge2-edge2-minio-1,3.24,290.9MiB,2GiB,14.20 
16.666,edge1-edge1-api-1,47.02,387.5MiB,2.5GiB,15.14 
16.766,edge1-edge1-minio-1,4.87,276.5MiB,2GiB,13.50 
16.875,edge1-edge1-mysql-1,0.54,376.6MiB,1GiB,36.77 
16.987,cloud_api_poc1,52.77,98.83MiB,2GiB,4.83 
17.090,cloud_mysql_poc1,1.40,430.4MiB,512MiB,84.07 
17.190,cloud_minio_poc1,11.49,397.2MiB,1GiB,38.79 
17.284, ,,,,
17.381,edge3-edge3-api-1,66.53,411.8MiB,2.5GiB,16.08
17.475,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
17.595,edge3-edge3-minio-1,3.26,273.1MiB,2GiB,13.34
17.690,edge2-edge2-api-1,46.48,360.8MiB,2.5GiB,14.09
17.782,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75
17.876,edge2-edge2-minio-1,3.24,290.9MiB,2GiB,14.20
17.971,edge1-edge1-api-1,47.02,387.5MiB,2.5GiB,15.14
18.070,edge1-edge1-minio-1,4.87,276.5MiB,2GiB,13.50
18.192,edge1-edge1-mysql-1,0.54,376.6MiB,1GiB,36.77
18.293,cloud_api_poc1,52.77,98.83MiB,2GiB,4.83
18.385,cloud_mysql_poc1,1.40,430.4MiB,512MiB,84.07
18.496,cloud_minio_poc1,11.49,397.2MiB,1GiB,38.79
18.587,edge3-edge3-api-1,66.53,411.8MiB,2.5GiB,16.08 
18.705,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
18.823,edge3-edge3-minio-1,3.26,273.1MiB,2GiB,13.34 
18.911,edge2-edge2-api-1,46.48,360.8MiB,2.5GiB,14.09 
18.996,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75 
19.108,edge2-edge2-minio-1,3.24,290.9MiB,2GiB,14.20 
19.199,edge1-edge1-api-1,47.02,387.5MiB,2.5GiB,15.14 
19.293,edge1-edge1-minio-1,4.87,276.5MiB,2GiB,13.50 
19.394,edge1-edge1-mysql-1,0.54,376.6MiB,1GiB,36.77 
19.493,cloud_api_poc1,52.77,98.83MiB,2GiB,4.83 
19.582,cloud_mysql_poc1,1.40,430.4MiB,512MiB,84.07 
19.682,cloud_minio_poc1,11.49,397.2MiB,1GiB,38.79 
19.792, ,,,,
19.892,edge3-edge3-api-1,65.84,411MiB,2.5GiB,16.05
19.990,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75
20.081,edge3-edge3-minio-1,3.31,289.6MiB,2GiB,14.14
20.202,edge2-edge2-api-1,37.81,359.4MiB,2.5GiB,14.04
20.300,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75
20.416,edge2-edge2-minio-1,2.52,301MiB,2GiB,14.70
20.510,edge1-edge1-api-1,54.24,390.2MiB,2.5GiB,15.24
20.613,edge1-edge1-minio-1,4.77,292.7MiB,2GiB,14.29
20.706,edge1-edge1-mysql-1,1.24,376.6MiB,1GiB,36.78
20.807,cloud_api_poc1,52.37,104.6MiB,2GiB,5.11
20.923,cloud_mysql_poc1,0.36,430.4MiB,512MiB,84.07
21.017,cloud_minio_poc1,7.29,397.8MiB,1GiB,38.84
21.158,edge3-edge3-api-1,65.84,411MiB,2.5GiB,16.05 
21.264,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75 
21.377,edge3-edge3-minio-1,3.31,289.6MiB,2GiB,14.14 
21.478,edge2-edge2-api-1,37.81,359.4MiB,2.5GiB,14.04 
21.573,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75 
21.735,edge2-edge2-minio-1,2.52,301MiB,2GiB,14.70 
21.837,edge1-edge1-api-1,54.24,390.2MiB,2.5GiB,15.24 
21.945,edge1-edge1-minio-1,4.77,292.7MiB,2GiB,14.29 
22.045,edge1-edge1-mysql-1,1.24,376.6MiB,1GiB,36.78 
22.147,cloud_api_poc1,52.37,104.6MiB,2GiB,5.11 
22.247,cloud_mysql_poc1,0.36,430.4MiB,512MiB,84.07 
22.349,cloud_minio_poc1,7.29,397.8MiB,1GiB,38.84 
22.445, ,,,,
22.546,edge3-edge3-api-1,65.84,411MiB,2.5GiB,16.05
22.683,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75
22.776,edge3-edge3-minio-1,3.31,289.6MiB,2GiB,14.14
22.876,edge2-edge2-api-1,37.81,359.4MiB,2.5GiB,14.04
22.974,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75
23.076,edge2-edge2-minio-1,2.52,301MiB,2GiB,14.70
23.171,edge1-edge1-api-1,54.24,390.2MiB,2.5GiB,15.24
23.305,edge1-edge1-minio-1,4.77,292.7MiB,2GiB,14.29
23.411,edge1-edge1-mysql-1,1.24,376.6MiB,1GiB,36.78
23.508,cloud_api_poc1,52.37,104.6MiB,2GiB,5.11
23.642,cloud_mysql_poc1,0.36,430.4MiB,512MiB,84.07
23.747,cloud_minio_poc1,7.29,397.8MiB,1GiB,38.84
23.842,edge3-edge3-api-1,65.84,411MiB,2.5GiB,16.05 
23.956,edge3-edge3-mysql-1,0.36,376.3MiB,1GiB,36.75 
24.065,edge3-edge3-minio-1,3.31,289.6MiB,2GiB,14.14 
24.212,edge2-edge2-api-1,37.81,359.4MiB,2.5GiB,14.04 
24.311,edge2-edge2-mysql-1,0.35,376.3MiB,1GiB,36.75 
24.415,edge2-edge2-minio-1,2.52,301MiB,2GiB,14.70 
24.527,edge1-edge1-api-1,54.24,390.2MiB,2.5GiB,15.24 
24.642,edge1-edge1-minio-1,4.77,292.7MiB,2GiB,14.29 
24.737,edge1-edge1-mysql-1,1.24,376.6MiB,1GiB,36.78 
24.832,cloud_api_poc1,52.37,104.6MiB,2GiB,5.11 
24.934,cloud_mysql_poc1,0.36,430.4MiB,512MiB,84.07 
25.032,cloud_minio_poc1,7.29,397.8MiB,1GiB,38.84 
25.142, ,,,,
25.256,edge3-edge3-api-1,77.37,413.7MiB,2.5GiB,16.16
25.363,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
25.458,edge3-edge3-minio-1,5.05,309.7MiB,2GiB,15.12
25.555,edge2-edge2-api-1,49.27,360MiB,2.5GiB,14.06
25.689,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75
25.779,edge2-edge2-minio-1,3.84,319.1MiB,2GiB,15.58
25.874,edge1-edge1-api-1,70.80,394.1MiB,2.5GiB,15.40
25.950,edge1-edge1-minio-1,6.07,320.9MiB,2GiB,15.67
26.052,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77
26.178,cloud_api_poc1,51.64,107.9MiB,2GiB,5.27
26.309,cloud_mysql_poc1,0.40,430.4MiB,512MiB,84.07
26.435,cloud_minio_poc1,6.52,397.5MiB,1GiB,38.82
26.565,edge3-edge3-api-1,77.37,413.7MiB,2.5GiB,16.16 
26.666,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
26.767,edge3-edge3-minio-1,5.05,309.7MiB,2GiB,15.12 
26.854,edge2-edge2-api-1,49.27,360MiB,2.5GiB,14.06 
26.981,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75 
27.084,edge2-edge2-minio-1,3.84,319.1MiB,2GiB,15.58 
27.206,edge1-edge1-api-1,70.80,394.1MiB,2.5GiB,15.40 
27.312,edge1-edge1-minio-1,6.07,320.9MiB,2GiB,15.67 
27.413,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77 
27.527,cloud_api_poc1,51.64,107.9MiB,2GiB,5.27 
27.614,cloud_mysql_poc1,0.40,430.4MiB,512MiB,84.07 
27.717,cloud_minio_poc1,6.52,397.5MiB,1GiB,38.82 
27.797, ,,,,
27.904,edge3-edge3-api-1,77.37,413.7MiB,2.5GiB,16.16
27.993,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75
28.074,edge3-edge3-minio-1,5.05,309.7MiB,2GiB,15.12
28.193,edge2-edge2-api-1,49.27,360MiB,2.5GiB,14.06
28.338,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75
28.436,edge2-edge2-minio-1,3.84,319.1MiB,2GiB,15.58
28.530,edge1-edge1-api-1,70.80,394.1MiB,2.5GiB,15.40
28.631,edge1-edge1-minio-1,6.07,320.9MiB,2GiB,15.67
28.728,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77
28.819,cloud_api_poc1,51.64,107.9MiB,2GiB,5.27
28.904,cloud_mysql_poc1,0.40,430.4MiB,512MiB,84.07
28.996,cloud_minio_poc1,6.52,397.5MiB,1GiB,38.82
29.106,edge3-edge3-api-1,77.37,413.7MiB,2.5GiB,16.16 
29.195,edge3-edge3-mysql-1,0.35,376.3MiB,1GiB,36.75 
29.311,edge3-edge3-minio-1,5.05,309.7MiB,2GiB,15.12 
29.393,edge2-edge2-api-1,49.27,360MiB,2.5GiB,14.06 
29.504,edge2-edge2-mysql-1,0.38,376.3MiB,1GiB,36.75 
29.596,edge2-edge2-minio-1,3.84,319.1MiB,2GiB,15.58 
29.696,edge1-edge1-api-1,70.80,394.1MiB,2.5GiB,15.40 
29.828,edge1-edge1-minio-1,6.07,320.9MiB,2GiB,15.67 
29.940,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77 
30.041,cloud_api_poc1,51.64,107.9MiB,2GiB,5.27 
30.137,cloud_mysql_poc1,0.40,430.4MiB,512MiB,84.07 
30.244,cloud_minio_poc1,6.52,397.5MiB,1GiB,38.82 
30.345, ,,,,
30.438,edge3-edge3-api-1,78.63,416.9MiB,2.5GiB,16.29
30.531,edge3-edge3-mysql-1,0.40,376.3MiB,1GiB,36.75
30.670,edge3-edge3-minio-1,3.94,327.9MiB,2GiB,16.01
30.777,edge2-edge2-api-1,59.89,361.9MiB,2.5GiB,14.14
30.890,edge2-edge2-mysql-1,1.37,376.3MiB,1GiB,36.75
30.992,edge2-edge2-minio-1,8.11,331.3MiB,2GiB,16.18
31.144,edge1-edge1-api-1,62.79,394.1MiB,2.5GiB,15.39
31.245,edge1-edge1-minio-1,4.28,341MiB,2GiB,16.65
31.353,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77
31.461,cloud_api_poc1,51.85,115.9MiB,2GiB,5.66
31.569,cloud_mysql_poc1,0.37,430.4MiB,512MiB,84.07
31.664,cloud_minio_poc1,6.88,397.2MiB,1GiB,38.79
31.769,edge3-edge3-api-1,78.63,416.9MiB,2.5GiB,16.29 
31.870,edge3-edge3-mysql-1,0.40,376.3MiB,1GiB,36.75 
31.965,edge3-edge3-minio-1,3.94,327.9MiB,2GiB,16.01 
32.068,edge2-edge2-api-1,59.89,361.9MiB,2.5GiB,14.14 
32.169,edge2-edge2-mysql-1,1.37,376.3MiB,1GiB,36.75 
32.269,edge2-edge2-minio-1,8.11,331.3MiB,2GiB,16.18 
32.368,edge1-edge1-api-1,62.79,394.1MiB,2.5GiB,15.39 
32.461,edge1-edge1-minio-1,4.28,341MiB,2GiB,16.65 
32.568,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77 
32.674,cloud_api_poc1,51.85,115.9MiB,2GiB,5.66 
32.783,cloud_mysql_poc1,0.37,430.4MiB,512MiB,84.07 
32.877,cloud_minio_poc1,6.88,397.2MiB,1GiB,38.79 
32.981, ,,,,
33.132,edge3-edge3-api-1,78.63,416.9MiB,2.5GiB,16.29
33.237,edge3-edge3-mysql-1,0.40,376.3MiB,1GiB,36.75
33.343,edge3-edge3-minio-1,3.94,327.9MiB,2GiB,16.01
33.454,edge2-edge2-api-1,59.89,361.9MiB,2.5GiB,14.14
33.602,edge2-edge2-mysql-1,1.37,376.3MiB,1GiB,36.75
33.704,edge2-edge2-minio-1,8.11,331.3MiB,2GiB,16.18
33.813,edge1-edge1-api-1,62.79,394.1MiB,2.5GiB,15.39
33.915,edge1-edge1-minio-1,4.28,341MiB,2GiB,16.65
34.011,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77
34.093,cloud_api_poc1,51.85,115.9MiB,2GiB,5.66
34.173,cloud_mysql_poc1,0.37,430.4MiB,512MiB,84.07
34.271,cloud_minio_poc1,6.88,397.2MiB,1GiB,38.79
34.371,edge3-edge3-api-1,78.63,416.9MiB,2.5GiB,16.29 
34.459,edge3-edge3-mysql-1,0.40,376.3MiB,1GiB,36.75 
34.568,edge3-edge3-minio-1,3.94,327.9MiB,2GiB,16.01 
34.674,edge2-edge2-api-1,59.89,361.9MiB,2.5GiB,14.14 
34.809,edge2-edge2-mysql-1,1.37,376.3MiB,1GiB,36.75 
34.902,edge2-edge2-minio-1,8.11,331.3MiB,2GiB,16.18 
35.000,edge1-edge1-api-1,62.79,394.1MiB,2.5GiB,15.39 
35.095,edge1-edge1-minio-1,4.28,341MiB,2GiB,16.65 
35.170,edge1-edge1-mysql-1,0.37,376.6MiB,1GiB,36.77 
35.249,cloud_api_poc1,51.85,115.9MiB,2GiB,5.66 
35.393,cloud_mysql_poc1,0.37,430.4MiB,512MiB,84.07 
35.490,cloud_minio_poc1,6.88,397.2MiB,1GiB,38.79 
35.600, ,,,,
35.731,edge3-edge3-api-1,74.10,415.1MiB,2.5GiB,16.22
35.821,edge3-edge3-mysql-1,1.98,376.3MiB,1GiB,36.75
35.928,edge3-edge3-minio-1,5.42,350.1MiB,2GiB,17.09
36.018,edge2-edge2-api-1,44.25,365.3MiB,2.5GiB,14.27
36.123,edge2-edge2-mysql-1,0.39,376.3MiB,1GiB,36.75
36.225,edge2-edge2-minio-1,3.11,331.3MiB,2GiB,16.18
36.329,edge1-edge1-api-1,46.73,398.2MiB,2.5GiB,15.55
36.443,edge1-edge1-minio-1,6.44,344MiB,2GiB,16.80
36.543,edge1-edge1-mysql-1,0.39,376.6MiB,1GiB,36.77
36.660,cloud_api_poc1,51.80,121.7MiB,2GiB,5.94
36.762,cloud_mysql_poc1,0.36,430.4MiB,512MiB,84.07
36.883,cloud_minio_poc1,9.64,411.1MiB,1GiB,40.14
36.976,edge3-edge3-api-1,74.10,415.1MiB,2.5GiB,16.22 
37.086,edge3-edge3-mysql-1,1.98,376.3MiB,1GiB,36.75 
37.168,edge3-edge3-minio-1,5.42,350.1MiB,2GiB,17.09 
37.267,edge2-edge2-api-1,44.25,365.3MiB,2.5GiB,14.27 
37.369,edge2-edge2-mysql-1,0.39,376.3MiB,1GiB,36.75 
37.467,edge2-edge2-minio-1,3.11,331.3MiB,2GiB,16.18 
37.563,edge1-edge1-api-1,46.73,398.2MiB,2.5GiB,15.55 
37.656,edge1-edge1-minio-1,6.44,344MiB,2GiB,16.80 
37.773,edge1-edge1-mysql-1,0.39,376.6MiB,1GiB,36.77 
37.876,cloud_api_poc1,51.80,121.7MiB,2GiB,5.94 
37.966,cloud_mysql_poc1,0.36,430.4MiB,512MiB,84.07 
38.059,cloud_minio_poc1,9.64,411.1MiB,1GiB,40.14 
38.154, ,,,,
38.250,edge3-edge3-api-1,74.10,415.1MiB,2.5GiB,16.22
38.338,edge3-edge3-mysql-1,1.98,376.3MiB,1GiB,36.75
38.446,edge3-edge3-minio-1,5.42,350.1MiB,2GiB,17.09
38.541,edge2-edge2-api-1,44.25,365.3MiB,2.5GiB,14.27
38.634,edge2-edge2-mysql-1,0.39,376.3MiB,1GiB,36.75
38.734,edge2-edge2-minio-1,3.11,331.3MiB,2GiB,16.18
38.821,edge1-edge1-api-1,46.73,398.2MiB,2.5GiB,15.55
38.928,edge1-edge1-minio-1,6.44,344MiB,2GiB,16.80
