elapsed_sec,container_name,cpu_percent,mem_used,mem_limit,mem_percent
5.615,edge2-edge2-mysql-1,0.43,376.3MiB,1GiB,36.75
5.687,edge2-edge2-minio-1,6.90,223.5MiB,2GiB,10.91
5.756,edge1-edge1-api-1,8.36,406.5MiB,9.5GiB,4.18
5.824,edge1-edge1-mysql-1,0.55,378.6MiB,3.5GiB,10.56
5.892,edge1-edge1-minio-1,1.11,227.9MiB,7GiB,3.18
6.027,cloud_mysql_poc1,0.46,430.5MiB,512MiB,84.09
6.095,cloud_minio_poc1,0.90,287.6MiB,1GiB,28.09
6.164,edge3-edge3-api-1,0.77,314.4MiB,2.5GiB,12.28 
6.231,edge3-edge3-mysql-1,0.42,376.3MiB,1GiB,36.75 
6.307,edge3-edge3-minio-1,0.00,225.1MiB,2GiB,10.99 
6.384,edge2-edge2-api-1,0.94,364.6MiB,2.5GiB,14.24 
6.456,edge2-edge2-mysql-1,0.43,376.3MiB,1GiB,36.75 
6.533,edge2-edge2-minio-1,6.90,223.5MiB,2GiB,10.91 
6.608,edge1-edge1-api-1,8.36,406.5MiB,9.5GiB,4.18 
6.679,edge1-edge1-mysql-1,0.55,378.6MiB,3.5GiB,10.56 
6.751,edge1-edge1-minio-1,1.11,227.9MiB,7GiB,3.18 
6.820,cloud_api_poc1,1.20,97.4MiB,2GiB,4.76 
7.034, ,,,,
7.110,edge3-edge3-api-1,0.71,314.4MiB,2.5GiB,12.28
7.181,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75
7.252,edge3-edge3-minio-1,0.04,225.1MiB,2GiB,10.99
7.322,edge2-edge2-api-1,0.77,364.6MiB,2.5GiB,14.24
7.395,edge2-edge2-mysql-1,1.01,376.3MiB,1GiB,36.75
7.467,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91
7.552,edge1-edge1-api-1,15.81,407.7MiB,9.5GiB,4.19
7.621,edge1-edge1-mysql-1,0.33,378.6MiB,3.5GiB,10.56
7.696,edge1-edge1-minio-1,2.27,234MiB,7GiB,3.26
7.766,cloud_api_poc1,0.76,97.41MiB,2GiB,4.76
7.836,cloud_mysql_poc1,0.33,430.5MiB,512MiB,84.09
7.907,cloud_minio_poc1,0.01,287.4MiB,1GiB,28.06
8.018,edge3-edge3-api-1,0.71,314.4MiB,2.5GiB,12.28 
8.101,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75 
8.187,edge3-edge3-minio-1,0.04,225.1MiB,2GiB,10.99 
8.299,edge2-edge2-api-1,0.77,364.6MiB,2.5GiB,14.24 
8.395,edge2-edge2-mysql-1,1.01,376.3MiB,1GiB,36.75 
8.470,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91 
8.547,edge1-edge1-api-1,15.81,407.7MiB,9.5GiB,4.19 
8.620,edge1-edge1-mysql-1,0.33,378.6MiB,3.5GiB,10.56 
8.694,edge1-edge1-minio-1,2.27,234MiB,7GiB,3.26 
8.770,cloud_api_poc1,0.76,97.41MiB,2GiB,4.76 
8.838,cloud_mysql_poc1,0.33,430.5MiB,512MiB,84.09 
8.906,cloud_minio_poc1,0.01,287.4MiB,1GiB,28.06 
8.976, ,,,,
9.059,edge3-edge3-api-1,0.71,314.4MiB,2.5GiB,12.28
9.131,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75
9.202,edge3-edge3-minio-1,0.04,225.1MiB,2GiB,10.99
9.272,edge2-edge2-api-1,0.77,364.6MiB,2.5GiB,14.24
9.339,edge2-edge2-mysql-1,1.01,376.3MiB,1GiB,36.75
9.411,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91
9.482,edge1-edge1-api-1,15.81,407.7MiB,9.5GiB,4.19
9.552,edge1-edge1-mysql-1,0.33,378.6MiB,3.5GiB,10.56
9.619,edge1-edge1-minio-1,2.27,234MiB,7GiB,3.26
9.689,cloud_api_poc1,0.76,97.41MiB,2GiB,4.76
9.760,cloud_mysql_poc1,0.33,430.5MiB,512MiB,84.09
9.828,cloud_minio_poc1,0.01,287.4MiB,1GiB,28.06
10.029,edge3-edge3-minio-1,0.04,225.1MiB,2GiB,10.99 
10.101,edge2-edge2-api-1,0.77,364.6MiB,2.5GiB,14.24 
10.172,edge2-edge2-mysql-1,1.01,376.3MiB,1GiB,36.75 
10.239,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91 
10.308,edge1-edge1-api-1,15.81,407.7MiB,9.5GiB,4.19 
10.376,edge1-edge1-mysql-1,0.33,378.6MiB,3.5GiB,10.56 
10.444,edge1-edge1-minio-1,2.27,234MiB,7GiB,3.26 
10.515,cloud_api_poc1,0.76,97.41MiB,2GiB,4.76 
10.590,cloud_mysql_poc1,0.33,430.5MiB,512MiB,84.09 
10.668,cloud_minio_poc1,0.01,287.4MiB,1GiB,28.06 
10.754, ,,,,
10.821,edge3-edge3-api-1,0.53,314.4MiB,2.5GiB,12.28
10.896,edge3-edge3-mysql-1,0.97,376.4MiB,1GiB,36.75
11.042,edge2-edge2-api-1,0.61,364.6MiB,2.5GiB,14.24
11.112,edge2-edge2-mysql-1,0.28,376.3MiB,1GiB,36.75
11.186,edge2-edge2-minio-1,0.02,223.5MiB,2GiB,10.91
11.255,edge1-edge1-api-1,15.40,409.9MiB,9.5GiB,4.21
11.322,edge1-edge1-mysql-1,0.41,378.6MiB,3.5GiB,10.56
11.398,edge1-edge1-minio-1,2.02,241.8MiB,7GiB,3.37
11.472,cloud_api_poc1,0.64,97.41MiB,2GiB,4.76
11.543,cloud_mysql_poc1,0.51,430.5MiB,512MiB,84.09
11.611,cloud_minio_poc1,0.03,287.4MiB,1GiB,28.06
11.685,edge3-edge3-api-1,0.53,314.4MiB,2.5GiB,12.28 
11.759,edge3-edge3-mysql-1,0.97,376.4MiB,1GiB,36.75 
11.827,edge3-edge3-minio-1,0.00,225.1MiB,2GiB,10.99 
12.037,edge2-edge2-minio-1,0.02,223.5MiB,2GiB,10.91 
12.110,edge1-edge1-api-1,15.40,409.9MiB,9.5GiB,4.21 
12.182,edge1-edge1-mysql-1,0.41,378.6MiB,3.5GiB,10.56 
12.256,edge1-edge1-minio-1,2.02,241.8MiB,7GiB,3.37 
12.324,cloud_api_poc1,0.64,97.41MiB,2GiB,4.76 
12.393,cloud_mysql_poc1,0.51,430.5MiB,512MiB,84.09 
12.463,cloud_minio_poc1,0.03,287.4MiB,1GiB,28.06 
12.531, ,,,,
12.606,edge3-edge3-api-1,0.53,314.4MiB,2.5GiB,12.28
12.678,edge3-edge3-mysql-1,0.97,376.4MiB,1GiB,36.75
12.746,edge3-edge3-minio-1,0.00,225.1MiB,2GiB,10.99
12.814,edge2-edge2-api-1,0.61,364.6MiB,2.5GiB,14.24
12.883,edge2-edge2-mysql-1,0.28,376.3MiB,1GiB,36.75
13.019,edge1-edge1-api-1,15.40,409.9MiB,9.5GiB,4.21
13.089,edge1-edge1-mysql-1,0.41,378.6MiB,3.5GiB,10.56
13.158,edge1-edge1-minio-1,2.02,241.8MiB,7GiB,3.37
13.225,cloud_api_poc1,0.64,97.41MiB,2GiB,4.76
13.294,cloud_mysql_poc1,0.51,430.5MiB,512MiB,84.09
13.363,cloud_minio_poc1,0.03,287.4MiB,1GiB,28.06
13.431,edge3-edge3-api-1,0.53,314.4MiB,2.5GiB,12.28 
13.500,edge3-edge3-mysql-1,0.97,376.4MiB,1GiB,36.75 
13.570,edge3-edge3-minio-1,0.00,225.1MiB,2GiB,10.99 
13.638,edge2-edge2-api-1,0.61,364.6MiB,2.5GiB,14.24 
13.710,edge2-edge2-mysql-1,0.28,376.3MiB,1GiB,36.75 
13.778,edge2-edge2-minio-1,0.02,223.5MiB,2GiB,10.91 
14.055,cloud_api_poc1,0.64,97.41MiB,2GiB,4.76 
14.125,cloud_mysql_poc1,0.51,430.5MiB,512MiB,84.09 
14.197,cloud_minio_poc1,0.03,287.4MiB,1GiB,28.06 
14.265, ,,,,
14.333,edge3-edge3-api-1,0.59,314.4MiB,2.5GiB,12.28
14.407,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75
14.475,edge3-edge3-minio-1,0.03,225.1MiB,2GiB,10.99
14.544,edge2-edge2-api-1,0.58,364.6MiB,2.5GiB,14.24
14.613,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75
14.693,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91
14.763,edge1-edge1-api-1,14.86,411.9MiB,9.5GiB,4.23
14.830,edge1-edge1-mysql-1,0.39,378.6MiB,3.5GiB,10.56
14.900,edge1-edge1-minio-1,2.18,250.3MiB,7GiB,3.49
15.037,cloud_mysql_poc1,0.97,430.5MiB,512MiB,84.09
15.105,cloud_minio_poc1,0.01,287.4MiB,1GiB,28.06
15.173,edge3-edge3-api-1,0.59,314.4MiB,2.5GiB,12.28 
15.241,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75 
15.311,edge3-edge3-minio-1,0.03,225.1MiB,2GiB,10.99 
15.380,edge2-edge2-api-1,0.58,364.6MiB,2.5GiB,14.24 
15.448,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75 
15.515,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91 
15.590,edge1-edge1-api-1,14.86,411.9MiB,9.5GiB,4.23 
15.665,edge1-edge1-mysql-1,0.39,378.6MiB,3.5GiB,10.56 
15.733,edge1-edge1-minio-1,2.18,250.3MiB,7GiB,3.49 
15.804,cloud_api_poc1,0.64,97.41MiB,2GiB,4.76 
16.012, ,,,,
16.085,edge3-edge3-api-1,0.59,314.4MiB,2.5GiB,12.28
16.157,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75
16.224,edge3-edge3-minio-1,0.03,225.1MiB,2GiB,10.99
16.292,edge2-edge2-api-1,0.58,364.6MiB,2.5GiB,14.24
16.378,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75
16.450,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91
16.518,edge1-edge1-api-1,14.86,411.9MiB,9.5GiB,4.23
16.589,edge1-edge1-mysql-1,0.39,378.6MiB,3.5GiB,10.56
16.661,edge1-edge1-minio-1,2.18,250.3MiB,7GiB,3.49
16.730,cloud_api_poc1,0.64,97.41MiB,2GiB,4.76
16.802,cloud_mysql_poc1,0.97,430.5MiB,512MiB,84.09
16.896,cloud_minio_poc1,0.01,287.4MiB,1GiB,28.06
17.045,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75 
17.118,edge3-edge3-minio-1,0.03,225.1MiB,2GiB,10.99 
17.192,edge2-edge2-api-1,0.58,364.6MiB,2.5GiB,14.24 
17.262,edge2-edge2-mysql-1,0.29,376.3MiB,1GiB,36.75 
17.330,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91 
17.399,edge1-edge1-api-1,14.86,411.9MiB,9.5GiB,4.23 
17.467,edge1-edge1-mysql-1,0.39,378.6MiB,3.5GiB,10.56 
17.535,edge1-edge1-minio-1,2.18,250.3MiB,7GiB,3.49 
17.615,cloud_api_poc1,0.64,97.41MiB,2GiB,4.76 
17.687,cloud_mysql_poc1,0.97,430.5MiB,512MiB,84.09 
17.757,cloud_minio_poc1,0.01,287.4MiB,1GiB,28.06 
17.824, ,,,,
17.896,edge3-edge3-api-1,0.63,314.4MiB,2.5GiB,12.28
18.031,edge3-edge3-minio-1,0.00,225.1MiB,2GiB,10.99
18.100,edge2-edge2-api-1,0.61,364.6MiB,2.5GiB,14.24
18.170,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
18.238,edge2-edge2-minio-1,0.03,223.5MiB,2GiB,10.91
18.305,edge1-edge1-api-1,18.23,412.8MiB,9.5GiB,4.24
18.375,edge1-edge1-mysql-1,0.99,378.6MiB,3.5GiB,10.56
18.446,edge1-edge1-minio-1,2.36,255.9MiB,7GiB,3.57
18.515,cloud_api_poc1,0.63,97.4MiB,2GiB,4.76
18.587,cloud_mysql_poc1,0.32,430.5MiB,512MiB,84.09
18.659,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06
18.726,edge3-edge3-api-1,0.63,314.4MiB,2.5GiB,12.28 
18.795,edge3-edge3-mysql-1,0.32,376.3MiB,1GiB,36.75 
19.000,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
19.070,edge2-edge2-minio-1,0.03,223.5MiB,2GiB,10.91 
19.144,edge1-edge1-api-1,18.23,412.8MiB,9.5GiB,4.24 
19.212,edge1-edge1-mysql-1,0.99,378.6MiB,3.5GiB,10.56 
19.283,edge1-edge1-minio-1,2.36,255.9MiB,7GiB,3.57 
19.352,cloud_api_poc1,0.63,97.4MiB,2GiB,4.76 
19.419,cloud_mysql_poc1,0.32,430.5MiB,512MiB,84.09 
19.488,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06 
19.557, ,,,,
19.624,edge3-edge3-api-1,0.63,314.4MiB,2.5GiB,12.28
19.696,edge3-edge3-mysql-1,0.32,376.3MiB,1GiB,36.75
19.765,edge3-edge3-minio-1,0.00,225.1MiB,2GiB,10.99
19.832,edge2-edge2-api-1,0.61,364.6MiB,2.5GiB,14.24
20.040,edge1-edge1-api-1,18.23,412.8MiB,9.5GiB,4.24
20.108,edge1-edge1-mysql-1,0.99,378.6MiB,3.5GiB,10.56
20.176,edge1-edge1-minio-1,2.36,255.9MiB,7GiB,3.57
20.245,cloud_api_poc1,0.63,97.4MiB,2GiB,4.76
20.313,cloud_mysql_poc1,0.32,430.5MiB,512MiB,84.09
20.385,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06
20.455,edge3-edge3-api-1,0.63,314.4MiB,2.5GiB,12.28 
20.522,edge3-edge3-mysql-1,0.32,376.3MiB,1GiB,36.75 
20.592,edge3-edge3-minio-1,0.00,225.1MiB,2GiB,10.99 
20.671,edge2-edge2-api-1,0.61,364.6MiB,2.5GiB,14.24 
20.743,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
20.811,edge2-edge2-minio-1,0.03,223.5MiB,2GiB,10.91 
21.016,edge1-edge1-minio-1,2.36,255.9MiB,7GiB,3.57 
21.087,cloud_api_poc1,0.63,97.4MiB,2GiB,4.76 
21.159,cloud_mysql_poc1,0.32,430.5MiB,512MiB,84.09 
21.227,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06 
21.296, ,,,,
21.368,edge3-edge3-api-1,0.61,314.4MiB,2.5GiB,12.28
21.436,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75
21.506,edge3-edge3-minio-1,0.02,225.1MiB,2GiB,10.99
21.575,edge2-edge2-api-1,0.64,364.6MiB,2.5GiB,14.24
21.654,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75
21.722,edge2-edge2-minio-1,0.01,223.5MiB,2GiB,10.91
21.795,edge1-edge1-api-1,18.39,412.2MiB,9.5GiB,4.24
21.872,edge1-edge1-mysql-1,0.34,378.6MiB,3.5GiB,10.56
22.017,cloud_api_poc1,0.76,97.4MiB,2GiB,4.76
22.089,cloud_mysql_poc1,0.33,430.5MiB,512MiB,84.09
22.164,cloud_minio_poc1,0.05,287.4MiB,1GiB,28.06
22.232,edge3-edge3-api-1,0.61,314.4MiB,2.5GiB,12.28 
22.307,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75 
22.378,edge3-edge3-minio-1,0.02,225.1MiB,2GiB,10.99 
22.447,edge2-edge2-api-1,0.64,364.6MiB,2.5GiB,14.24 
22.515,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75 
22.585,edge2-edge2-minio-1,0.01,223.5MiB,2GiB,10.91 
22.666,edge1-edge1-api-1,18.39,412.2MiB,9.5GiB,4.24 
22.742,edge1-edge1-mysql-1,0.34,378.6MiB,3.5GiB,10.56 
22.812,edge1-edge1-minio-1,2.46,264MiB,7GiB,3.68 
23.021,cloud_minio_poc1,0.05,287.4MiB,1GiB,28.06 
23.092, ,,,,
23.163,edge3-edge3-api-1,0.61,314.4MiB,2.5GiB,12.28
23.232,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75
23.304,edge3-edge3-minio-1,0.02,225.1MiB,2GiB,10.99
23.375,edge2-edge2-api-1,0.64,364.6MiB,2.5GiB,14.24
23.443,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75
23.512,edge2-edge2-minio-1,0.01,223.5MiB,2GiB,10.91
23.582,edge1-edge1-api-1,18.39,412.2MiB,9.5GiB,4.24
23.652,edge1-edge1-mysql-1,0.34,378.6MiB,3.5GiB,10.56
23.720,edge1-edge1-minio-1,2.46,264MiB,7GiB,3.68
23.789,cloud_api_poc1,0.76,97.4MiB,2GiB,4.76
23.863,cloud_mysql_poc1,0.33,430.5MiB,512MiB,84.09
24.070,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75 
24.143,edge3-edge3-minio-1,0.02,225.1MiB,2GiB,10.99 
24.213,edge2-edge2-api-1,0.64,364.6MiB,2.5GiB,14.24 
24.284,edge2-edge2-mysql-1,0.33,376.3MiB,1GiB,36.75 
24.355,edge2-edge2-minio-1,0.01,223.5MiB,2GiB,10.91 
24.424,edge1-edge1-api-1,18.39,412.2MiB,9.5GiB,4.24 
24.498,edge1-edge1-mysql-1,0.34,378.6MiB,3.5GiB,10.56 
24.569,edge1-edge1-minio-1,2.46,264MiB,7GiB,3.68 
24.637,cloud_api_poc1,0.76,97.4MiB,2GiB,4.76 
24.708,cloud_mysql_poc1,0.33,430.5MiB,512MiB,84.09 
24.779,cloud_minio_poc1,0.05,287.4MiB,1GiB,28.06 
24.849, ,,,,
24.918,edge3-edge3-api-1,0.62,314.4MiB,2.5GiB,12.28
25.055,edge3-edge3-minio-1,0.01,225.1MiB,2GiB,10.99
25.124,edge2-edge2-api-1,0.58,364.6MiB,2.5GiB,14.24
25.194,edge2-edge2-mysql-1,0.99,376.3MiB,1GiB,36.75
25.265,edge2-edge2-minio-1,0.02,223.5MiB,2GiB,10.91
25.333,edge1-edge1-api-1,14.46,413MiB,9.5GiB,4.25
25.403,edge1-edge1-mysql-1,0.30,378.6MiB,3.5GiB,10.56
25.475,edge1-edge1-minio-1,2.08,272MiB,7GiB,3.79
25.546,cloud_api_poc1,0.66,97.41MiB,2GiB,4.76
25.615,cloud_mysql_poc1,0.31,430.5MiB,512MiB,84.09
25.690,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06
25.767,edge3-edge3-api-1,0.62,314.4MiB,2.5GiB,12.28 
25.836,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75 
26.041,edge2-edge2-mysql-1,0.99,376.3MiB,1GiB,36.75 
26.110,edge2-edge2-minio-1,0.02,223.5MiB,2GiB,10.91 
26.181,edge1-edge1-api-1,14.46,413MiB,9.5GiB,4.25 
26.252,edge1-edge1-mysql-1,0.30,378.6MiB,3.5GiB,10.56 
26.323,edge1-edge1-minio-1,2.08,272MiB,7GiB,3.79 
26.400,cloud_api_poc1,0.66,97.41MiB,2GiB,4.76 
26.476,cloud_mysql_poc1,0.31,430.5MiB,512MiB,84.09 
26.547,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06 
26.615, ,,,,
26.685,edge3-edge3-api-1,0.62,314.4MiB,2.5GiB,12.28
26.757,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75
26.825,edge3-edge3-minio-1,0.01,225.1MiB,2GiB,10.99
26.901,edge2-edge2-api-1,0.58,364.6MiB,2.5GiB,14.24
27.042,edge2-edge2-minio-1,0.02,223.5MiB,2GiB,10.91
27.111,edge1-edge1-api-1,14.46,413MiB,9.5GiB,4.25
27.186,edge1-edge1-mysql-1,0.30,378.6MiB,3.5GiB,10.56
27.258,edge1-edge1-minio-1,2.08,272MiB,7GiB,3.79
27.327,cloud_api_poc1,0.66,97.41MiB,2GiB,4.76
27.396,cloud_mysql_poc1,0.31,430.5MiB,512MiB,84.09
27.467,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06
27.536,edge3-edge3-api-1,0.62,314.4MiB,2.5GiB,12.28 
27.605,edge3-edge3-mysql-1,0.33,376.3MiB,1GiB,36.75 
27.679,edge3-edge3-minio-1,0.01,225.1MiB,2GiB,10.99 
27.759,edge2-edge2-api-1,0.58,364.6MiB,2.5GiB,14.24 
27.827,edge2-edge2-mysql-1,0.99,376.3MiB,1GiB,36.75 
28.062,edge1-edge1-mysql-1,0.30,378.6MiB,3.5GiB,10.56 
28.130,edge1-edge1-minio-1,2.08,272MiB,7GiB,3.79 
28.201,cloud_api_poc1,0.66,97.41MiB,2GiB,4.76 
28.273,cloud_mysql_poc1,0.31,430.5MiB,512MiB,84.09 
28.343,cloud_minio_poc1,0.00,287.4MiB,1GiB,28.06 
28.414, ,,,,
28.488,edge3-edge3-api-1,0.59,314.4MiB,2.5GiB,12.28
28.560,edge3-edge3-mysql-1,1.14,376.4MiB,1GiB,36.75
28.629,edge3-edge3-minio-1,0.03,225.1MiB,2GiB,10.99
28.699,edge2-edge2-api-1,0.56,364.6MiB,2.5GiB,14.24
28.770,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75
28.839,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91
28.911,edge1-edge1-api-1,15.13,413.7MiB,9.5GiB,4.25
29.049,edge1-edge1-minio-1,2.08,280.1MiB,7GiB,3.91
29.118,cloud_api_poc1,0.72,97.42MiB,2GiB,4.76
29.193,cloud_mysql_poc1,0.36,430.8MiB,512MiB,84.14
29.268,cloud_minio_poc1,0.04,287.4MiB,1GiB,28.06
29.337,edge3-edge3-api-1,0.59,314.4MiB,2.5GiB,12.28 
29.407,edge3-edge3-mysql-1,1.14,376.4MiB,1GiB,36.75 
29.478,edge3-edge3-minio-1,0.03,225.1MiB,2GiB,10.99 
29.546,edge2-edge2-api-1,0.56,364.6MiB,2.5GiB,14.24 
29.619,edge2-edge2-mysql-1,0.32,376.3MiB,1GiB,36.75 
29.690,edge2-edge2-minio-1,0.00,223.5MiB,2GiB,10.91 
29.762,edge1-edge1-api-1,15.13,413.7MiB,9.5GiB,4.25 
29.831,edge1-edge1-mysql-1,0.31,378.6MiB,3.5GiB,10.56 
30.040,cloud_mysql_poc1,0.36,430.8MiB,512MiB,84.14 
30.108,cloud_minio_poc1,0.04,287.4MiB,1GiB,28.06 
30.178, ,,,,
30.247,edge3-edge3-api-1,0.59,314.4MiB,2.5GiB,12.28
30.318,edge3-edge3-mysql-1,1.14,376.4MiB,1GiB,36.75
30.387,edge3-edge3-minio-1,0.03,225.1MiB,2GiB,10.99
30.457,edge2-edge2-api-1,0.56,364.6MiB,2.5GiB,14.24
